DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/3/2016, 11:19:52 AM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
0.8,4056.600586,7347.002930,12,152031.02,175.02,-0.06,0.04,-0.01,19.84,730.2708,2.4928,1006.12,2.5168,
0.9,4056.600586,7347.002930,12,152031.11,175.04,-0.01,0.05,0.00,19.84,730.2192,2.4464,1006.12,2.4694,
1.0,4056.600586,7347.002930,12,152031.22,175.05,0.00,0.06,0.00,19.92,730.2399,2.4851,1006.30,2.4549,
1.1,4056.600586,7347.002930,12,152031.31,175.05,0.00,0.07,0.05,20.08,701.5772,2.4851,1006.18,2.4838,
1.2,4056.600586,7347.002930,12,152031.42,175.06,-0.04,0.05,0.06,20.23,701.3812,2.4722,1006.25,2.5066,
1.3,4056.600586,7347.002930,12,152031.50,175.08,-0.07,0.08,0.05,20.39,692.9547,2.4412,1006.12,2.4859,
1.4,4056.600586,7347.002930,12,152031.61,175.09,-0.06,0.11,0.06,20.48,693.1919,2.5109,1006.22,2.5107,
1.5,4056.600586,7347.002930,12,152031.72,175.10,-0.07,0.09,0.08,20.63,693.0675,2.4696,1006.02,2.5251,
1.6,4056.600586,7347.002930,12,152031.83,175.11,-0.08,0.10,0.07,20.95,693.0991,2.4438,1006.32,2.4818,
1.7,4056.600586,7347.002930,12,152031.92,175.12,-0.06,0.10,0.10,21.33,693.0681,2.4671,1006.20,2.4921,
1.8,4056.600586,7347.002930,12,152032.00,175.13,-0.03,0.09,0.15,21.41,675.0495,2.4825,1006.24,2.5044,
1.9,4056.600586,7347.002930,12,152032.11,175.13,-0.01,0.04,0.17,21.20,675.0695,2.4773,1006.31,2.4611,
2.0,4056.600586,7347.002930,12,152032.22,175.13,0.03,0.03,0.16,21.08,675.1630,2.4748,1006.16,2.4694,
2.1,4056.600586,7347.002930,12,152032.31,175.15,0.04,0.06,0.17,20.94,675.1630,2.4567,1006.23,2.4509,
2.2,4056.600586,7347.002930,12,152032.42,175.16,0.04,0.03,0.14,20.79,675.1733,2.4335,1006.20,2.4900,
2.3,4056.600586,7347.002930,12,152032.52,175.17,0.09,-0.02,0.16,21.05,675.2867,2.5109,1006.21,2.5086,
2.4,4056.600830,7347.002930,12,152032.61,175.18,0.08,0.06,0.16,21.35,675.1520,2.4877,1006.23,2.4776,
2.5,4056.600830,7347.002930,12,152032.70,175.19,0.14,0.02,0.19,21.19,675.1630,2.4799,1006.27,2.5127,
2.6,4056.600830,7347.002930,12,152032.81,175.19,0.09,-0.05,0.27,20.97,675.2352,2.4438,1006.14,2.5271,
2.7,4056.600830,7347.002930,12,152032.92,175.19,0.06,-0.17,0.27,20.61,675.2558,2.4593,1006.20,2.5230,
2.8,4056.600830,7347.002930,12,152033.02,175.20,0.07,-0.22,0.28,20.25,675.2867,2.4696,1006.18,2.5292,
2.9,4056.600830,7347.002930,12,152033.11,175.20,0.03,-0.26,0.23,19.85,675.2249,2.5057,1006.11,2.4983,
3.0,4056.600830,7347.002930,12,152033.22,175.21,0.03,-0.36,0.14,19.72,675.1114,2.5238,1006.23,2.5106,
3.1,4056.600830,7347.002930,12,152033.31,175.22,0.03,-0.32,0.10,19.44,657.5363,2.4644,1006.08,2.4715,
3.2,4056.600830,7347.002930,12,152033.42,175.22,0.01,-0.32,0.07,19.24,630.2247,2.5109,1006.32,2.5024,
3.3,4056.600830,7347.002930,12,152033.50,175.23,-0.02,-0.34,0.10,19.16,619.2197,2.4722,1006.08,2.4633,
3.4,4056.600830,7347.002930,12,152033.61,175.24,0.00,-0.34,0.07,19.08,608.2662,2.4980,1006.45,2.4612,
3.5,4056.600830,7347.002930,12,152033.72,175.24,-0.02,-0.33,0.09,19.03,608.3178,2.5083,1006.23,2.4652,
3.6,4056.600830,7347.002930,12,152033.83,175.24,-0.00,-0.31,0.07,19.00,610.7519,2.4696,1006.27,2.5168,
3.7,4056.600830,7347.002930,12,152033.92,175.24,-0.02,-0.33,0.03,18.95,610.8138,2.4696,1006.20,2.4879,
3.8,4056.600830,7347.002930,12,152034.00,175.24,-0.06,-0.34,-0.00,18.89,610.8138,2.4696,1006.30,2.4632,
3.9,4056.600830,7347.002930,12,152034.11,175.24,-0.02,-0.27,0.01,18.88,610.7925,2.4645,1006.37,2.4633,
