DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/1/2016, 12:41:22 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
4.3,4108.172852,7351.492188,5,164202.53,198.73,0.44,4.45,0.56,11.25,420.2715,3.8287,1022.60,2.0425,
4.4,4108.172852,7351.492188,5,164202.61,198.89,0.61,4.58,0.52,10.57,420.3437,3.7899,1022.71,2.0735,
4.5,4108.172852,7351.492188,5,164202.72,199.05,0.61,4.67,0.34,10.48,420.9729,3.4805,1022.73,2.0673,
4.6,4108.172363,7351.492188,5,164202.81,199.26,0.39,4.63,0.17,10.53,421.0760,3.4521,1022.45,2.0652,
4.7,4108.172363,7351.492676,5,164202.92,199.43,0.26,4.63,0.13,10.53,420.9213,3.2936,1022.55,2.0611,
4.8,4108.171875,7351.492676,5,164203.02,199.58,0.22,4.69,0.11,10.55,420.5500,3.2884,1022.66,2.0652,
4.9,4108.171875,7351.492676,5,164203.11,199.74,0.32,4.75,0.30,10.54,420.4977,3.2664,1022.78,2.0921,
5.0,4108.171875,7351.492676,5,164203.22,199.85,0.27,4.99,0.39,10.52,420.2708,3.2432,1022.57,2.0714,
5.1,4108.171387,7351.492676,5,164203.31,199.94,0.18,4.98,0.14,10.55,420.5396,3.2793,1022.75,2.0652,
5.2,4108.171387,7351.492676,5,164203.42,200.02,0.15,4.96,-0.00,10.61,420.5396,2.6553,1022.54,2.0591,
5.3,4108.171387,7351.493164,5,164203.52,200.00,0.05,5.07,0.08,10.55,420.4049,2.6578,1022.57,2.0962,
5.4,4108.170898,7351.493164,5,164203.63,199.97,0.07,5.13,0.57,10.49,420.5293,2.6321,1022.50,2.1044,
5.5,4108.170898,7351.493164,5,164203.72,199.93,0.03,5.06,0.71,10.52,420.6634,2.4722,1022.54,2.0921,
5.6,4108.170898,7351.493164,5,164203.81,199.81,0.16,5.14,0.26,10.43,420.6325,2.4876,1022.75,2.0652,
5.7,4108.170410,7351.493164,5,164203.92,199.76,0.19,5.11,-0.05,10.46,420.8181,2.4412,1022.55,2.0508,
5.8,4108.170410,7351.493164,5,164204.02,199.68,0.16,5.04,0.04,10.53,421.9212,2.4773,1022.65,2.0735,
5.9,4108.169922,7351.493652,5,164204.11,199.57,0.30,5.09,0.29,10.57,421.7671,2.4903,1022.72,2.5088,
6.0,4108.169922,7351.493652,5,164204.22,199.43,0.33,5.15,0.55,10.99,421.4164,2.3691,1022.68,2.5377,
6.1,4108.169434,7351.493652,5,164204.31,199.30,0.07,5.28,0.58,11.27,421.2307,2.3484,1022.66,2.5171,
6.2,4108.169434,7351.493652,5,164204.44,199.15,-0.19,5.41,0.43,11.25,421.2823,2.2660,1022.52,2.4759,
6.3,4108.168945,7351.493652,5,164204.53,199.01,-0.19,5.48,0.50,11.30,421.4364,2.2942,1022.54,2.5439,
6.4,4108.168945,7351.493652,5,164204.61,198.97,-0.08,5.36,0.63,11.35,421.3752,2.2607,1022.49,2.5089,
6.5,4108.168457,7351.494141,5,164204.72,198.91,-0.07,5.52,0.76,10.82,421.4364,2.2865,1022.63,2.5213,
6.6,4108.168457,7351.494141,5,164204.81,198.82,-0.10,5.60,0.74,10.56,423.7991,2.2170,1022.47,2.4986,
6.7,4108.167969,7351.494141,5,164204.92,198.73,-0.33,5.64,0.83,10.53,423.8713,2.1937,1022.62,2.5315,
6.8,4108.167969,7351.494141,5,164205.02,198.66,-0.24,5.59,0.84,10.60,423.8198,2.2272,1022.82,4.1616,
6.9,4108.167480,7351.494629,5,164205.11,198.58,-0.05,5.55,0.82,10.71,423.9842,2.1730,1022.67,4.1688,
7.0,4108.167480,7351.494629,5,164205.22,198.50,-0.04,5.70,0.73,10.91,424.0261,2.1783,1022.60,4.1894,
7.1,4108.166992,7351.494629,5,164205.31,198.46,0.04,5.89,0.74,11.01,423.9223,2.1911,1022.61,4.1791,
7.2,4108.166992,7351.494629,5,164205.42,198.43,-0.00,5.88,0.80,10.93,423.8294,2.1885,1022.60,4.1729,
7.3,4108.166504,7351.495117,5,164205.52,198.42,0.07,5.74,0.77,10.86,423.8398,2.1783,1022.54,4.1739,
7.4,4108.166016,7351.495117,5,164205.63,198.44,0.10,5.86,0.47,10.90,423.8094,2.2556,1022.58,4.1677,
7.5,4108.166016,7351.495117,5,164205.72,198.45,-0.03,5.98,0.41,10.61,423.8404,2.2195,1022.77,4.1533,
7.6,4108.165527,7351.495117,5,164205.81,198.49,-0.10,6.01,0.50,10.43,423.9951,2.1730,1022.63,4.1791,
7.7,4108.165527,7351.495117,5,164205.92,198.50,-0.22,6.08,0.76,10.61,423.9539,2.2066,1022.75,4.2028,
7.8,4108.165039,7351.495117,5,164206.02,198.54,-0.23,6.03,0.77,10.65,422.8605,2.0261,1022.43,5.8534,
7.9,4108.165039,7351.495605,5,164206.11,198.59,-0.29,5.91,0.83,10.59,422.8398,2.0338,1022.73,5.8813,
8.0,4108.164551,7351.495605,5,164206.22,198.65,-0.14,5.87,0.73,10.56,422.6948,2.1034,1022.61,5.8545,
8.1,4108.164551,7351.495605,5,164206.31,198.69,0.04,5.95,0.41,10.48,421.7871,2.0467,1022.53,5.8627,
8.2,4108.164063,7351.496094,5,164206.44,198.76,0.10,5.94,0.42,10.48,421.8496,2.0415,1022.52,5.8565,
8.3,4108.163574,7351.496094,5,164206.53,198.81,0.02,5.82,0.64,10.48,420.9619,2.0390,1022.37,5.8493,
8.4,4108.163574,7351.496094,6,164206.61,198.86,-0.02,5.87,0.64,10.50,421.1063,2.0209,1022.46,5.8741,
8.5,4108.163086,7351.496582,7,164206.72,198.92,0.05,5.92,0.54,10.51,421.1895,2.0183,1022.33,5.8575,
8.6,4108.162598,7351.496582,7,164206.81,198.99,0.01,5.91,0.62,10.50,422.0456,1.9848,1022.47,5.8689,
8.7,4108.162109,7351.496582,7,164206.92,199.08,-0.01,5.77,0.67,10.50,422.2519,2.0080,1022.41,5.8514,
8.8,4108.161621,7351.497070,7,164207.02,199.15,-0.00,5.74,0.52,10.48,422.2719,2.0003,1022.49,6.4652,
8.9,4108.161621,7351.497070,7,164207.11,199.24,0.01,5.74,0.55,10.43,422.1075,2.0080,1022.47,6.4652,
9.0,4108.161133,7351.497559,7,164207.22,199.32,0.28,5.78,0.60,10.45,420.8800,1.9822,1022.41,6.4672,
9.1,4108.160645,7351.497559,7,164207.31,199.40,0.52,5.80,0.76,10.45,420.8800,1.9977,1022.66,6.4806,
9.2,4108.160156,7351.497559,7,164207.42,199.47,0.37,5.70,0.67,10.52,420.8181,1.9488,1022.58,6.4734,
9.3,4108.160156,7351.498047,7,164207.52,199.58,0.29,5.81,0.58,10.51,420.5396,1.9822,1022.57,6.4786,
9.4,4108.159668,7351.498047,6,164207.63,199.70,0.22,5.88,0.60,10.50,420.6531,1.9822,1022.64,6.4765,
9.5,4108.159180,7351.498047,6,164207.72,199.85,0.37,5.91,0.50,10.54,420.0033,1.9951,1022.70,6.4621,
9.6,4108.158691,7351.498535,6,164207.81,200.02,0.52,6.04,0.54,10.53,419.8485,1.9435,1022.55,6.4641,
9.7,4108.158691,7351.498535,6,164207.92,200.20,0.51,6.04,0.61,10.64,419.8279,2.0055,1022.64,6.4672,
9.8,4108.158203,7351.498535,6,164208.02,200.39,0.58,6.08,0.55,10.83,421.0657,1.9514,1022.54,6.4755,
9.9,4108.157715,7351.499023,6,164208.11,200.63,0.55,6.11,0.43,10.74,421.0348,1.9874,1022.56,6.4961,
10.0,4108.157715,7351.499023,6,164208.22,200.84,0.52,6.10,0.29,10.67,421.1689,1.9925,1022.52,6.4982,
10.1,4108.157227,7351.499512,6,164208.31,201.08,0.42,6.12,0.27,10.71,420.9516,1.9385,1022.57,6.5178,
10.2,4108.156738,7351.499512,6,164208.42,201.34,0.35,6.18,0.38,10.66,420.7666,1.9100,1022.74,6.4961,
10.3,4108.156250,7351.499512,6,164208.52,201.58,0.24,6.05,0.41,10.75,420.5802,1.9410,1022.52,6.5023,
10.4,4108.156250,7351.500000,6,164208.61,201.84,0.25,5.93,0.35,10.90,420.4365,1.9693,1022.67,6.4848,
10.5,4108.155762,7351.500000,6,164208.72,202.08,0.59,6.17,0.20,10.83,420.4262,1.9925,1022.65,6.4930,
10.6,4108.155273,7351.500000,6,164208.81,202.34,0.79,6.18,-0.18,10.47,420.4674,1.9230,1022.59,6.4879,
10.7,4108.154785,7351.500488,6,164208.92,202.60,0.81,5.78,0.04,10.51,420.6422,1.9796,1022.73,6.2258,
10.8,4108.154785,7351.500488,6,164209.02,202.84,0.94,5.67,0.01,10.68,421.3339,1.9719,1022.74,6.2165,
10.9,4108.154297,7351.500977,6,164209.13,203.13,0.85,5.74,-0.05,10.64,421.1895,2.0054,1022.70,6.1990,
11.0,4108.153809,7351.500977,6,164209.22,203.42,0.68,5.86,0.26,10.42,421.3442,1.9358,1022.60,6.2176,
11.1,4108.153809,7351.500977,6,164209.31,203.69,0.64,5.90,0.40,10.36,421.3752,1.9229,1022.48,6.2052,
11.2,4108.153320,7351.501465,6,164209.42,203.96,0.78,5.59,0.43,10.36,421.3752,1.9617,1022.60,6.2031,
11.3,4108.152832,7351.501465,6,164209.52,204.30,0.69,5.30,0.60,10.18,421.4370,1.9590,1022.59,6.2238,
11.4,4108.152832,7351.501953,6,164209.61,204.67,0.75,5.41,0.61,10.09,421.7981,1.9513,1022.51,6.2310,
11.5,4108.152344,7351.501953,6,164209.72,204.97,0.82,5.56,0.59,10.26,421.3339,1.9513,1022.63,6.2062,
11.6,4108.151855,7351.501953,6,164209.81,205.28,0.69,5.72,0.49,10.39,421.2101,1.9746,1022.58,6.2073,
11.7,4108.151367,7351.502441,6,164209.92,205.58,0.54,5.70,0.44,10.61,421.2204,1.9410,1022.62,5.7843,
11.8,4108.151367,7351.502441,6,164210.02,205.94,0.70,5.56,0.45,10.69,421.1689,1.9616,1022.58,5.7647,
11.9,4108.150879,7351.502930,6,164210.09,206.27,0.78,5.68,0.51,10.73,421.3442,1.9384,1022.67,5.7895,
12.0,4108.150391,7351.502930,6,164210.22,206.66,1.07,5.80,0.23,10.61,421.3023,1.9153,1022.63,5.8008,
12.1,4108.150391,7351.503418,6,164210.31,207.06,1.06,5.95,0.15,10.33,421.3133,1.9745,1022.60,5.7977,
12.2,4108.149902,7351.503418,6,164210.42,207.50,1.01,6.00,0.12,10.26,421.1895,1.9152,1022.60,5.7853,
12.3,4108.149902,7351.503418,6,164210.52,207.93,1.15,5.98,0.08,10.26,421.1998,1.9203,1022.69,5.8009,
12.4,4108.149414,7351.503906,6,164210.61,208.44,1.24,6.10,0.16,10.21,421.2714,1.9771,1022.69,5.7977,
12.5,4108.148926,7351.503906,6,164210.72,208.89,1.36,6.06,0.27,10.20,421.1895,1.9822,1022.60,5.8049,
12.6,4108.148438,7351.504395,6,164210.81,209.38,1.41,6.00,0.34,10.23,421.0863,1.9487,1022.73,5.7967,
12.7,4108.148438,7351.504395,6,164210.92,209.81,1.43,5.79,0.31,10.23,421.1372,1.9745,1022.62,5.3211,
12.8,4108.147949,7351.504883,6,164211.02,210.31,1.36,5.80,0.52,10.22,421.1173,1.9487,1022.71,5.3067,
12.9,4108.147461,7351.505371,7,164211.13,210.86,1.18,5.80,0.67,10.24,420.3533,1.9848,1022.67,5.2747,
13.0,4108.146973,7351.505371,7,164211.22,211.32,0.95,5.90,0.50,10.27,420.3121,1.9461,1022.54,5.3078,
13.1,4108.146973,7351.505859,7,164211.31,211.73,0.84,6.01,0.63,10.41,420.4674,1.9152,1022.56,5.3108,
13.2,4108.146484,7351.505859,7,164211.42,212.17,0.81,6.12,0.74,10.53,420.4262,1.9435,1022.49,5.3190,
13.3,4108.145996,7351.506348,7,164211.52,212.69,0.91,6.13,0.80,10.63,420.2508,1.9152,1022.62,5.3005,
13.4,4108.145508,7351.506348,7,164211.61,213.21,0.94,6.08,0.60,10.55,420.1161,1.9513,1022.48,5.2984,
13.5,4108.145508,7351.506836,7,164211.72,213.69,0.85,6.26,0.67,10.42,420.1883,1.9255,1022.47,5.2963,
13.6,4108.145020,7351.507324,7,164211.81,214.19,0.69,6.41,0.89,10.26,419.7448,1.9590,1022.47,5.3098,
13.7,4108.144531,7351.507324,6,164211.92,214.62,0.78,6.27,0.83,10.08,420.0445,1.9332,1022.54,4.8414,
13.8,4108.144531,7351.507813,6,164212.02,215.08,1.02,6.30,0.83,10.11,420.4984,2.0080,1022.58,4.8414,
13.9,4108.144043,7351.507813,6,164212.11,215.53,1.11,6.24,0.83,10.28,420.2302,1.9410,1022.62,4.8507,
14.0,4108.143555,7351.508301,6,164212.22,215.94,0.91,6.42,0.73,10.30,420.3540,1.9796,1022.49,4.8342,
14.1,4108.143066,7351.508301,6,164212.31,216.44,0.91,6.54,0.69,10.43,420.5190,1.9281,1022.42,4.8476,
14.2,4108.143066,7351.508789,6,164212.42,216.88,0.69,6.51,0.62,10.49,420.4881,1.9564,1022.37,4.8321,
14.3,4108.142578,7351.509277,6,164212.52,217.27,0.67,6.47,0.52,10.47,419.8273,1.9514,1022.48,4.8424,
14.4,4108.142090,7351.509277,6,164212.61,217.68,0.66,6.45,0.66,10.54,419.8279,1.9358,1022.63,4.8486,
14.5,4108.142090,7351.509766,6,164212.72,218.03,0.80,6.51,0.75,10.45,419.8898,1.9281,1022.62,4.8362,
14.6,4108.141602,7351.509766,7,164212.81,218.45,0.94,6.74,0.93,10.49,419.8692,1.9178,1022.47,4.5773,
14.7,4108.141602,7351.510254,7,164212.92,218.81,0.95,6.67,0.85,10.49,419.9407,1.9410,1022.76,4.3761,
14.8,4108.141113,7351.510742,7,164213.02,219.25,0.85,6.57,0.84,10.47,419.9717,1.9306,1022.60,4.3854,
14.9,4108.140625,7351.510742,7,164213.13,219.69,0.67,6.65,0.82,10.47,420.5390,1.9513,1022.65,4.3669,
15.0,4108.140625,7351.511230,7,164213.22,220.06,0.67,6.70,0.79,10.39,420.5493,1.9461,1022.80,4.3885,
15.1,4108.140137,7351.511719,7,164213.31,220.38,0.65,6.80,0.78,10.47,419.8479,1.9100,1022.54,4.3906,
15.2,4108.140137,7351.511719,7,164213.42,220.70,0.48,6.69,0.82,10.63,419.8073,1.9539,1022.48,4.3968,
15.3,4108.139648,7351.512207,7,164213.52,221.02,0.56,6.65,0.80,10.69,418.9718,1.9951,1022.56,4.3689,
15.4,4108.139160,7351.512207,7,164213.61,221.39,0.46,6.60,0.81,10.55,418.9305,1.9565,1022.59,4.3834,
15.5,4108.139160,7351.512695,7,164213.72,221.67,0.33,6.55,0.77,10.66,418.7861,1.9796,1022.63,4.3792,
15.6,4108.138672,7351.513184,7,164213.81,221.98,0.16,6.57,0.70,10.60,418.7139,1.9100,1022.40,4.0109,
15.7,4108.138672,7351.513184,7,164213.92,222.28,0.11,6.47,0.64,10.48,421.1482,1.9410,1022.43,4.0048,
15.8,4108.138184,7351.513672,7,164214.02,222.52,0.03,6.49,0.69,10.43,421.0754,1.9255,1022.36,4.0068,
15.9,4108.138184,7351.514160,7,164214.11,222.76,0.01,6.54,0.67,10.46,420.0033,1.9693,1022.38,3.9955,
16.0,4108.137695,7351.514160,7,164214.22,222.98,0.14,6.43,0.60,10.54,419.9717,2.0029,1022.46,4.0006,
16.1,4108.137207,7351.514648,7,164214.31,223.24,0.18,6.21,0.69,10.66,420.2715,1.9693,1022.71,3.9965,
16.2,4108.137207,7351.515137,7,164214.42,223.44,0.26,6.18,0.83,10.80,420.4571,1.9178,1022.50,4.0151,
16.3,4108.136719,7351.515137,7,164214.52,223.59,0.16,6.18,0.70,10.71,420.3430,1.9461,1022.48,4.0068,
16.4,4108.136719,7351.515625,7,164214.61,223.73,0.04,6.16,0.70,10.56,420.1992,1.9874,1022.74,4.0037,
16.5,4108.136230,7351.515625,7,164214.72,223.82,0.08,6.11,0.72,10.46,420.2715,1.9796,1022.50,3.9882,
16.6,4108.136230,7351.516113,7,164214.81,223.90,-0.03,6.11,0.69,10.36,420.0858,1.9590,1022.49,3.6684,
16.7,4108.135742,7351.516113,7,164214.92,223.94,0.23,6.15,0.73,10.48,420.1786,1.9771,1022.57,3.6664,
16.8,4108.135742,7351.516602,7,164215.02,224.01,0.32,6.14,0.72,10.67,420.1580,1.9977,1022.64,3.6725,
16.9,4108.135254,7351.517090,6,164215.13,224.06,0.28,6.14,0.55,10.70,420.0755,1.9255,1022.63,3.6622,
17.0,4108.135254,7351.517090,6,164215.22,224.08,0.21,6.14,0.48,10.72,420.1470,1.9667,1022.63,3.6849,
17.1,4108.134766,7351.517578,6,164215.31,224.07,0.15,6.10,0.59,10.80,420.2302,2.0132,1022.77,3.7055,
17.2,4108.134766,7351.517578,6,164215.42,224.03,0.10,6.06,0.67,10.83,419.9517,1.9720,1022.60,3.7056,
17.3,4108.134766,7351.518066,6,164215.52,223.96,-0.06,6.06,0.63,10.73,420.1889,1.9229,1022.52,3.6581,
17.4,4108.134277,7351.518066,6,164215.61,223.84,-0.14,6.02,0.54,10.59,420.1477,1.9642,1022.67,3.6994,
17.5,4108.134277,7351.518555,6,164215.72,223.69,-0.17,5.98,0.65,10.57,420.0548,1.8920,1022.64,3.6684,
17.6,4108.133789,7351.518555,6,164215.81,223.45,-0.25,5.90,0.73,10.55,420.1064,1.9822,1022.46,3.4290,
17.7,4108.133789,7351.519043,6,164215.92,223.13,-0.19,5.82,0.67,10.57,420.0026,1.9281,1022.79,3.3857,
17.8,4108.133301,7351.519043,6,164216.02,222.81,-0.05,5.90,0.61,10.62,420.2199,1.9487,1022.46,3.3898,
17.9,4108.133301,7351.519531,6,164216.11,222.43,0.02,5.99,0.41,10.63,420.0961,1.9358,1022.59,3.4332,
18.0,4108.132813,7351.519531,6,164216.22,222.05,0.01,5.95,0.31,10.80,420.1058,1.9719,1022.64,3.4084,
18.1,4108.132813,7351.520020,6,164216.31,221.58,-0.06,5.95,0.18,10.92,419.9923,1.9900,1022.65,3.4002,
18.2,4108.132324,7351.520020,6,164216.42,221.07,-0.27,5.94,0.08,10.76,420.2399,1.9616,1022.68,3.3816,
18.3,4108.132324,7351.520508,6,164216.52,220.58,-0.17,5.89,0.08,10.70,419.9930,1.9874,1022.43,3.4002,
18.4,4108.131836,7351.520508,6,164216.61,220.00,-0.01,5.73,0.04,10.39,421.4989,1.9306,1022.59,3.3734,
18.5,4108.131836,7351.520996,6,164216.72,219.44,-0.15,5.85,0.29,10.78,421.1379,1.9203,1022.53,3.3713,
18.6,4108.131348,7351.520996,6,164216.81,218.78,-0.28,5.74,0.46,10.86,421.3339,1.9616,1022.75,3.1567,
18.7,4108.131348,7351.521484,6,164216.92,218.20,-0.13,5.51,0.23,10.75,421.4054,1.9229,1022.62,3.1506,
18.8,4108.130859,7351.521484,6,164217.02,217.48,-0.20,5.41,0.38,10.71,421.3442,1.9564,1022.78,3.1443,
18.9,4108.130371,7351.521484,7,164217.13,216.71,-0.37,5.37,0.46,10.74,421.1888,1.9307,1022.44,3.1506,
19.0,4108.129883,7351.521973,7,164217.22,215.92,-0.37,5.73,0.51,11.06,421.3545,1.9487,1022.60,3.1484,
19.1,4108.129395,7351.521973,7,164217.31,215.20,-0.43,5.90,0.45,10.67,420.7150,1.9539,1022.63,3.1423,
19.2,4108.128906,7351.522461,7,164217.42,214.42,-0.56,5.97,0.45,10.27,420.7866,1.9126,1022.76,3.1196,
19.3,4108.128418,7351.522461,7,164217.52,213.49,-0.69,6.19,0.61,10.24,420.7769,1.9332,1022.70,3.1526,
19.4,4108.127930,7351.522949,7,164217.61,212.60,-0.64,6.15,0.33,10.09,422.8701,1.9900,1022.70,3.1381,
19.5,4108.127441,7351.522949,7,164217.72,211.82,-0.65,6.18,0.15,10.01,423.1183,1.9977,1022.63,2.9421,
19.6,4108.126953,7351.522949,7,164217.81,210.92,-0.68,6.34,0.12,10.00,425.6758,1.9178,1022.86,2.9401,
19.7,4108.126465,7351.523438,7,164217.92,210.04,-0.89,6.42,0.16,10.02,425.7377,1.9281,1022.73,2.9380,
19.8,4108.125977,7351.523438,7,164218.02,209.25,-0.92,6.41,0.20,10.02,425.4186,2.0003,1022.79,2.9586,
19.9,4108.125488,7351.523926,7,164218.11,208.38,-0.78,6.31,0.04,10.00,426.5738,1.9307,1022.80,2.9834,
20.0,4108.125488,7351.523926,7,164218.22,207.63,-0.77,6.24,0.02,9.97,426.6667,1.9693,1022.79,2.9297,
20.1,4108.125000,7351.523926,7,164218.31,206.76,-0.81,6.20,-0.10,9.97,426.3669,1.9126,1022.82,2.9360,
20.2,4108.124512,7351.524414,7,164218.42,205.91,-0.77,6.17,-0.14,10.01,426.2644,1.9539,1022.74,2.9793,
20.3,4108.124023,7351.524414,7,164218.52,205.15,-0.64,6.14,-0.22,10.01,426.2018,1.9178,1022.86,2.9339,
20.4,4108.123535,7351.524414,7,164218.61,204.27,-0.58,6.05,-0.34,9.99,426.5635,1.9746,1023.01,2.9772,
20.5,4108.123047,7351.524414,7,164218.72,203.47,-0.50,6.10,-0.34,9.97,426.4913,1.9384,1022.68,2.7957,
20.6,4108.122559,7351.524902,7,164218.81,202.63,-0.59,6.07,-0.08,10.09,426.7183,1.9900,1022.70,2.7668,
20.7,4108.122559,7351.524902,7,164218.92,201.92,-0.81,5.99,0.14,10.27,424.8197,1.9693,1022.77,2.7915,
20.8,4108.122070,7351.524902,7,164219.02,201.12,-0.85,6.00,0.29,10.23,425.0363,1.9745,1022.84,2.8328,
20.9,4108.121582,7351.525391,7,164219.13,200.27,-0.77,5.85,0.30,10.16,424.0880,1.9719,1022.83,2.7956,
21.0,4108.121094,7351.525391,7,164219.22,199.50,-0.81,5.66,0.31,10.13,423.9435,1.9152,1022.93,2.7730,
21.1,4108.120605,7351.525391,7,164219.31,198.92,-0.85,5.57,0.20,10.13,424.8306,1.9126,1022.88,2.7874,
21.2,4108.120605,7351.525391,7,164219.42,198.43,-0.93,5.56,0.31,10.15,424.6965,1.9771,1022.75,2.7606,
21.3,4108.120117,7351.525879,7,164219.52,197.91,-0.98,5.74,0.34,10.18,424.8306,1.9461,1022.95,2.7812,
21.4,4108.119629,7351.525879,7,164219.61,197.40,-0.86,5.80,0.05,10.20,423.0874,1.9539,1022.69,2.7915,
21.5,4108.119141,7351.525879,7,164219.72,197.02,-0.85,5.68,0.14,10.13,423.1080,1.9642,1022.62,2.6429,
21.6,4108.119141,7351.525879,7,164219.81,196.62,-0.81,5.44,0.45,10.15,422.9733,1.9203,1022.89,2.6389,
21.7,4108.118652,7351.525879,7,164219.92,196.26,-0.84,5.38,0.45,10.19,423.0977,1.9358,1022.60,2.6450,
21.8,4108.118652,7351.526367,7,164220.02,195.98,-1.02,5.42,0.41,10.26,422.9320,1.9796,1022.75,2.6141,
21.9,4108.118652,7351.526367,7,164220.11,195.70,-1.18,5.34,0.14,10.21,423.0042,1.9049,1022.67,2.6533,
22.0,4108.118164,7351.526367,7,164220.22,195.38,-1.12,5.28,0.10,10.19,423.0874,1.9074,1022.62,2.6327,
22.1,4108.118164,7351.526367,7,164220.31,194.98,-0.92,5.43,0.23,10.18,423.1802,1.9410,1022.65,2.6842,
22.2,4108.117676,7351.526367,6,164220.42,194.52,-0.71,5.43,0.22,10.14,423.1280,1.9796,1022.89,2.6615,
22.3,4108.117676,7351.526367,6,164220.52,194.14,-0.73,5.58,0.16,10.07,423.2731,1.9616,1022.87,2.6718,
22.4,4108.117676,7351.526367,6,164220.61,193.86,-0.71,5.58,0.09,10.07,423.2009,1.9590,1022.78,2.6348,
