DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016,  5:57:04 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
0.9,4057.342041,7347.381348,11,215742.08,251.95,0.18,-0.10,-0.04,16.27,483.9917,2.2813,1013.35,2.8887,
1.0,4057.342041,7347.381348,11,215742.20,251.95,0.23,-0.04,-0.03,16.06,484.0426,2.2942,1013.34,2.8866,
1.1,4057.342041,7347.381348,11,215742.28,251.95,0.25,-0.03,-0.03,15.97,484.0426,2.2890,1013.57,2.8557,
1.2,4057.342041,7347.381348,11,215742.41,251.95,0.28,-0.02,-0.04,15.91,484.0020,2.2761,1013.48,2.8701,
1.3,4057.342041,7347.381348,11,215742.50,251.95,0.29,-0.02,-0.05,15.91,484.1251,2.2555,1013.60,2.8866,
1.4,4057.342041,7347.381348,11,215742.59,251.95,0.31,-0.02,-0.09,15.89,498.6686,2.2684,1013.35,2.8702,
1.5,4057.342041,7347.381348,11,215742.70,251.94,0.31,-0.04,-0.09,15.87,498.7931,2.3122,1013.48,2.8722,
1.6,4057.342041,7347.381348,11,215742.78,251.94,0.29,-0.06,-0.09,15.86,498.7202,2.3200,1013.57,2.8845,
1.7,4057.342041,7347.381348,11,215742.91,251.94,0.26,-0.07,-0.07,15.87,496.7604,2.2993,1013.42,2.8599,
1.8,4057.342041,7347.381348,11,215743.00,251.94,0.26,-0.07,-0.07,15.87,496.5954,2.2607,1013.29,2.8598,
1.9,4057.342041,7347.381348,11,215743.08,251.94,0.26,-0.07,-0.07,15.87,496.5026,2.3329,1013.56,2.8536,
2.0,4057.342041,7347.381348,11,215743.20,251.95,0.27,-0.06,-0.06,15.88,496.5748,2.3818,1013.47,2.8784,
2.1,4057.342041,7347.381348,11,215743.28,251.95,0.27,-0.04,-0.05,15.92,496.5851,2.3277,1013.54,2.7979,
2.2,4057.342041,7347.381348,11,215743.41,251.96,0.27,-0.06,-0.06,15.93,499.1534,2.6809,1013.50,2.8268,
2.3,4057.342041,7347.381348,11,215743.50,251.96,0.27,-0.05,-0.05,15.91,499.3185,2.6706,1013.45,2.8412,
2.4,4057.342041,7347.381348,11,215743.59,251.97,0.27,-0.11,-0.09,15.92,499.1638,2.6603,1013.53,2.8268,
2.5,4057.342041,7347.381348,11,215743.70,251.97,0.29,-0.10,-0.10,15.93,504.6930,2.9517,1013.44,2.8536,
2.6,4057.342041,7347.381348,11,215743.78,251.98,0.26,-0.09,-0.08,15.91,504.8161,2.9104,1013.46,2.8577,
2.7,4057.342041,7347.381348,11,215743.91,251.99,0.27,-0.03,-0.05,15.89,503.4759,2.6603,1013.43,2.8247,
2.8,4057.342041,7347.381348,11,215743.98,251.98,0.28,-0.02,-0.04,15.91,503.3824,2.6706,1013.59,2.8433,
2.9,4057.342041,7347.381348,11,215744.08,252.00,0.28,-0.02,-0.04,15.91,503.3102,2.6862,1013.49,2.7607,
3.0,4057.342041,7347.381348,11,215744.22,252.00,0.28,-0.04,-0.05,15.88,502.4025,2.5881,1013.57,2.7566,
3.1,4057.342041,7347.381348,11,215744.28,252.00,0.30,-0.06,-0.04,15.87,502.3612,2.6501,1013.55,2.8103,
3.2,4057.342041,7347.381348,11,215744.41,252.01,0.29,-0.05,-0.04,15.88,502.6191,2.6320,1013.58,2.7917,
3.3,4057.342041,7347.381348,11,215744.48,252.01,0.28,-0.02,-0.04,15.91,500.6800,2.4463,1013.56,2.8082,
3.4,4057.342041,7347.381348,11,215744.59,252.00,0.28,-0.02,-0.04,15.91,500.4943,2.4411,1013.57,2.7753,
3.5,4057.342041,7347.381348,11,215744.70,252.01,0.29,-0.03,-0.04,15.92,499.5351,2.3897,1013.70,2.7732,
3.6,4057.342041,7347.381348,11,215744.78,252.00,0.30,-0.05,-0.04,15.94,499.4319,2.3999,1013.68,2.7587,
3.7,4057.342041,7347.381348,11,215744.92,252.01,0.29,-0.03,-0.03,15.93,499.5454,2.4411,1013.49,2.8123,
3.8,4057.342041,7347.381348,11,215745.02,252.01,0.28,-0.02,-0.04,15.91,499.4216,2.3999,1013.43,2.7793,
3.9,4057.342041,7347.381348,11,215745.09,252.01,0.28,-0.02,-0.04,15.91,499.1328,2.3483,1013.50,2.7237,
4.0,4057.342041,7347.381348,11,215745.20,252.01,0.28,-0.02,-0.04,15.91,498.5758,2.3277,1013.52,2.7484,
