DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/3/2016,  2:48:20 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
1.3,4058.202148,7351.796387,15,184859.83,280.06,-0.28,0.88,0.80,22.30,411.0497,2.0932,1003.84,2.2115,
1.4,4058.202148,7351.796387,15,184869.84,280.05,-0.03,0.96,0.65,22.30,410.9774,2.0648,1003.56,2.2135,
1.5,4058.202148,7351.796387,15,184900.02,280.05,0.10,0.83,0.80,22.31,411.4320,2.0828,1003.81,2.2093,
1.6,4058.202148,7351.796387,15,184900.11,280.06,0.22,0.72,0.75,22.31,411.5868,2.0467,1003.79,2.2011,
1.7,4058.202148,7351.796387,15,184900.22,280.06,0.23,0.69,0.62,22.33,412.0505,2.0725,1003.96,2.2053,
1.8,4058.202148,7351.796387,15,184900.30,280.07,0.23,0.74,0.64,22.30,411.9789,2.0931,1003.66,2.1639,
1.9,4058.202148,7351.796387,15,184900.42,280.07,0.07,0.91,0.66,22.26,412.0717,2.1344,1003.74,2.1598,
2.0,4058.202148,7351.796387,15,184900.52,280.08,-0.23,0.77,0.69,22.33,410.5654,2.0776,1003.64,2.1970,
2.1,4058.202148,7351.796387,15,184900.63,280.09,-0.12,0.63,0.70,22.31,410.6273,2.0983,1003.96,2.1495,
2.2,4058.202148,7351.796387,15,184900.72,280.10,-0.15,0.74,0.62,22.33,410.7917,2.0493,1003.95,2.2011,
2.3,4058.202148,7351.796387,15,184900.81,280.11,-0.18,0.60,0.67,22.33,411.8338,2.0983,1003.62,2.2176,
2.4,4058.202148,7351.796387,15,184900.92,280.12,-0.14,0.60,0.66,22.33,411.9686,2.0880,1003.79,2.1970,
