DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016,  3:25:59 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
4.7,4101.032227,7345.503418,11,192640.72,200.90,0.27,0.77,0.17,20.20,424.4038,2.6940,1012.57,2.9621,
4.8,4101.032227,7345.503418,11,192640.81,200.91,0.22,0.86,0.17,20.19,424.4554,2.6759,1012.47,2.9332,
4.9,4101.032227,7345.503418,11,192640.92,200.93,0.27,0.84,0.07,20.19,424.1878,2.7765,1012.75,2.9043,
5.0,4101.032227,7345.503418,11,192641.02,200.95,0.30,0.86,0.14,20.14,424.5482,2.7636,1012.61,2.9373,
5.1,4101.032227,7345.503418,11,192641.13,200.97,0.33,0.93,0.18,20.12,424.5173,2.7430,1012.66,2.9167,
5.2,4101.032227,7345.503418,11,192641.22,200.98,0.44,0.93,0.13,20.12,424.5379,2.8049,1012.73,2.9456,
5.3,4101.032227,7345.503418,11,192641.31,200.99,0.43,0.92,0.16,20.14,424.6204,2.7481,1012.50,2.9249,
5.4,4101.032227,7345.503418,11,192641.42,201.00,0.35,0.95,0.19,20.12,424.5070,2.7172,1012.48,2.9332,
5.5,4101.032227,7345.503418,11,192641.52,201.01,0.36,0.90,0.20,20.12,424.6927,2.7481,1012.49,2.8878,
5.6,4101.032227,7345.503418,11,192641.61,201.02,0.41,0.81,0.24,20.07,424.6727,2.7662,1012.59,3.0343,
5.7,4101.032227,7345.503418,11,192641.72,201.03,0.36,0.79,0.20,20.11,424.6307,2.7894,1012.59,3.0054,
5.8,4101.032227,7345.503418,11,192641.83,201.03,0.37,0.79,0.19,20.12,424.7442,2.7894,1012.52,3.0838,
5.9,4101.032227,7345.503418,11,192641.94,201.05,0.35,0.82,0.16,20.17,424.4141,2.7481,1012.88,3.0116,
6.0,4101.032227,7345.503418,11,192642.02,201.06,0.29,0.84,0.06,20.19,424.4870,2.7534,1012.66,3.0198,
6.1,4101.032227,7345.503418,11,192642.11,201.06,0.39,0.86,0.05,20.15,424.7346,2.7610,1012.62,3.0384,
6.2,4101.032227,7345.503418,11,192642.22,201.07,0.43,0.90,0.11,20.10,424.5379,2.6991,1012.48,3.0261,
6.3,4101.032227,7345.503418,11,192642.33,201.08,0.44,0.88,0.13,20.11,424.4451,2.7482,1012.83,3.0219,
6.4,4101.032227,7345.503418,11,192642.42,201.08,0.43,0.91,0.12,20.09,422.2587,2.6425,1012.50,3.0261,
6.5,4101.032227,7345.503418,11,192642.52,201.09,0.52,0.85,0.13,20.11,422.1136,2.6759,1012.47,3.0343,
6.6,4101.032227,7345.503418,11,192642.61,201.11,0.63,0.91,0.08,20.07,421.3914,2.5521,1012.55,3.1045,
6.7,4101.032227,7345.503418,11,192642.72,201.11,0.64,1.16,0.24,19.98,421.1026,2.5109,1012.43,3.0982,
6.8,4101.032227,7345.503418,11,192642.81,201.12,0.62,1.26,0.36,19.99,421.0620,2.5625,1012.61,3.1147,
6.9,4101.032227,7345.503418,11,192642.92,201.14,0.76,1.15,0.33,20.05,421.0613,2.4877,1012.68,3.1209,
7.0,4101.032227,7345.503418,11,192643.02,201.15,0.83,1.10,0.09,20.11,421.2161,2.4774,1012.76,3.1127,
7.1,4101.032227,7345.503418,11,192643.13,201.15,0.78,1.05,0.15,20.11,421.0820,2.4542,1012.44,3.0858,
7.2,4101.032227,7345.503418,11,192643.22,201.16,0.80,0.85,0.21,20.14,421.2264,2.3845,1012.45,3.0734,
7.3,4101.032227,7345.503418,11,192643.31,201.16,0.79,0.74,0.16,20.16,421.1748,2.4258,1012.65,3.1415,
7.4,4101.032227,7345.503418,11,192643.42,201.15,0.78,0.73,0.01,20.16,421.1961,2.3846,1012.56,3.1106,
7.5,4101.032227,7345.503418,11,192643.52,201.16,0.77,0.91,-0.04,20.14,421.1439,2.3381,1012.56,3.0879,
7.6,4101.032227,7345.503418,11,192643.61,201.16,0.62,1.13,0.06,20.06,419.0497,2.2968,1012.55,3.1312,
7.7,4101.032227,7345.503418,11,192643.72,201.16,0.75,1.03,0.22,20.02,419.0193,2.2711,1012.63,3.1168,
7.8,4101.032227,7345.503418,11,192643.83,201.16,0.66,0.90,0.09,20.04,419.0393,2.3097,1012.49,3.1828,
7.9,4101.032227,7345.503418,11,192643.94,201.15,0.71,1.17,-0.03,20.08,419.0503,2.3123,1012.48,3.1498,
8.0,4101.032227,7345.503418,11,192644.02,201.15,0.68,1.21,-0.25,20.02,419.0703,2.2814,1012.63,3.1498,
8.1,4101.032227,7345.503418,11,192644.11,201.15,0.86,1.17,0.01,19.98,418.8124,2.1834,1012.48,3.1498,
8.2,4101.032227,7345.503418,11,192644.22,201.16,0.76,1.04,0.22,19.95,418.9258,2.2478,1012.72,3.1642,
8.3,4101.032227,7345.503418,11,192644.33,201.16,0.82,1.17,0.22,20.04,418.8536,2.2428,1012.60,3.1580,
8.4,4101.032227,7345.503418,11,192644.42,201.17,0.81,1.27,0.29,20.06,419.1947,2.2195,1012.56,3.1353,
8.5,4101.032227,7345.503418,11,192644.52,201.19,0.68,1.16,0.47,20.09,419.0290,2.1860,1012.47,3.1580,
8.6,4101.032227,7345.503418,11,192644.61,201.20,0.56,1.00,0.53,20.09,419.0703,2.2014,1012.75,3.1931,
8.7,4101.032227,7345.503418,11,192644.72,201.21,0.58,1.08,0.50,20.13,418.3178,2.1602,1012.49,3.1498,
8.8,4101.032227,7345.503418,11,192644.81,201.21,0.61,1.06,0.46,20.10,418.4410,2.1421,1012.66,3.1292,
8.9,4101.032227,7345.503418,11,192644.92,201.22,0.70,1.19,0.42,20.07,418.5648,2.1808,1012.42,3.1621,
9.0,4101.032227,7345.503418,11,192645.02,201.24,0.76,1.22,0.45,20.06,418.5654,2.1834,1012.64,3.1725,
9.1,4101.032227,7345.503418,11,192645.13,201.25,0.79,1.16,0.43,20.03,418.5957,2.2040,1012.72,3.1890,
9.2,4101.032227,7345.503418,11,192645.22,201.26,0.76,1.12,0.39,20.04,418.6370,2.1963,1012.59,3.1807,
9.3,4101.032227,7345.503418,11,192645.33,201.27,0.83,1.11,0.20,20.04,418.8743,2.1782,1012.65,3.1766,
9.4,4101.032227,7345.503418,11,192645.42,201.28,0.82,1.14,0.21,20.06,417.9355,2.1499,1012.64,3.1560,
9.5,4101.032227,7345.503418,11,192645.52,201.29,0.84,0.98,0.09,20.08,417.9974,2.1086,1012.63,3.2178,
9.6,4101.032227,7345.503418,11,192645.61,201.30,0.84,0.88,0.09,20.05,418.5338,2.1834,1012.75,3.2385,
9.7,4101.032227,7345.503418,11,192645.72,201.30,0.81,0.78,-0.04,20.06,418.4410,2.1576,1012.63,3.2591,
9.8,4101.032227,7345.503418,11,192645.83,201.32,0.95,0.72,-0.04,20.08,418.3791,2.1653,1012.54,3.2179,
9.9,4101.032227,7345.503418,11,192645.92,201.32,0.88,0.64,-0.01,20.05,418.5338,2.1782,1012.60,3.2365,
10.0,4101.032227,7345.503418,11,192646.02,201.33,0.83,0.56,-0.03,20.04,417.2346,2.1163,1012.49,3.2055,
10.1,4101.032227,7345.503418,11,192646.11,201.34,0.80,0.52,0.05,20.06,417.3165,2.1499,1012.38,3.2241,
10.2,4101.032227,7345.503418,11,192646.22,201.34,0.76,0.51,0.18,20.11,417.0999,2.1705,1012.49,3.2055,
10.3,4101.032227,7345.503418,11,192646.33,201.34,0.87,0.65,0.22,20.08,417.2856,2.1499,1012.66,3.1725,
10.4,4101.032227,7345.503418,11,192646.42,201.34,0.86,0.64,0.10,20.10,417.1618,2.1628,1012.52,3.2035,
10.5,4101.032227,7345.503418,11,192646.52,201.33,0.83,0.54,-0.07,20.11,417.1315,2.1086,1012.63,3.2365,
10.6,4101.032227,7345.503418,11,192646.63,201.33,0.82,0.58,-0.10,20.12,417.2650,2.1627,1012.45,3.2508,
10.7,4101.032227,7345.503418,11,192646.72,201.32,0.72,0.60,-0.03,20.12,417.3062,2.1060,1012.51,3.2570,
10.8,4101.032227,7345.503418,11,192646.81,201.33,0.68,0.48,0.16,20.11,417.2959,2.1885,1012.77,3.2880,
10.9,4101.032227,7345.503418,11,192646.92,201.31,0.59,0.54,0.20,20.11,417.2650,2.1447,1012.71,3.2612,
11.0,4101.032227,7345.503418,11,192647.02,201.31,0.64,0.42,0.15,20.12,417.1411,2.1190,1012.42,3.2550,
11.1,4101.032227,7345.503418,11,192647.11,201.30,0.78,0.55,0.13,20.15,417.1515,2.1087,1012.68,3.2488,
11.2,4101.032227,7345.503418,11,192647.22,201.30,0.78,0.63,-0.00,20.13,417.3990,2.1060,1012.70,3.2405,
11.3,4101.032227,7345.503418,11,192647.33,201.29,0.74,0.69,-0.04,20.19,417.4610,2.1731,1012.73,3.3004,
11.4,4101.032227,7345.503418,11,192647.42,201.29,0.74,0.73,-0.01,20.21,418.4720,2.1551,1012.50,3.3066,
11.5,4101.032227,7345.503418,11,192647.52,201.29,0.69,0.80,0.03,20.19,418.4307,2.1499,1012.44,3.3210,
11.6,4101.032227,7345.503418,11,192647.61,201.30,0.67,0.85,0.01,20.19,418.3069,2.1370,1012.76,3.2880,
11.7,4101.032227,7345.503418,11,192647.72,201.29,0.64,0.86,-0.02,20.18,418.1006,2.1576,1012.61,3.3478,
11.8,4101.032227,7345.503418,11,192647.83,201.29,0.67,0.92,-0.04,20.22,418.2656,2.1060,1012.41,3.3128,
11.9,4101.032227,7345.503418,11,192647.92,201.29,0.67,0.92,-0.05,20.23,418.0696,2.1524,1012.77,3.3313,
12.0,4101.032227,7345.503418,11,192648.02,201.30,0.62,0.91,-0.16,20.21,417.8427,2.1421,1012.57,3.3602,
12.1,4101.032227,7345.503418,11,192648.11,201.29,0.51,0.84,-0.19,20.23,417.6466,2.1395,1012.65,3.3025,
12.2,4101.032227,7345.503418,11,192648.22,201.28,0.55,0.82,-0.05,20.24,417.8736,2.1344,1012.76,3.3045,
12.3,4101.032227,7345.503418,11,192648.31,201.29,0.58,0.75,0.08,20.24,417.8839,2.1395,1012.38,3.3210,
12.4,4101.032227,7345.503418,11,192648.42,201.29,0.58,0.78,-0.01,20.24,417.7292,2.1293,1012.61,3.3231,
12.5,4101.032227,7345.503418,11,192648.52,201.28,0.40,0.74,-0.17,20.23,417.0483,2.1731,1012.68,3.4076,
12.6,4101.032227,7345.503418,11,192648.63,201.28,0.40,0.70,-0.17,20.24,418.2141,2.1293,1012.62,3.3787,
12.7,4101.032227,7345.503418,11,192648.72,201.27,0.45,0.71,-0.11,20.20,417.9561,2.1627,1012.44,3.4138,
12.8,4101.032227,7345.503418,11,192648.81,201.26,0.54,0.72,-0.09,20.22,418.2869,2.1834,1012.46,3.3973,
12.9,4101.032227,7345.503418,11,192648.92,201.26,0.29,0.82,0.06,20.23,417.9871,2.1292,1012.46,3.3912,
13.0,4101.032227,7345.503418,11,192649.02,201.25,0.14,0.89,0.11,20.24,418.0077,2.1653,1012.52,3.4138,
13.1,4101.032227,7345.503418,11,192649.11,201.24,0.15,0.77,0.12,20.26,417.7911,2.1627,1012.55,3.3664,
13.2,4101.032227,7345.503418,11,192649.22,201.24,0.08,0.83,0.06,20.26,417.3062,2.1370,1012.54,3.3891,
13.3,4101.032227,7345.503418,11,192649.33,201.24,0.02,0.73,0.01,20.28,417.4197,2.1576,1012.52,3.4324,
13.4,4101.032227,7345.503418,11,192649.42,201.23,0.05,0.69,0.07,20.28,417.7498,2.1653,1012.67,3.4633,
13.5,4101.032227,7345.503418,11,192649.52,201.22,0.05,0.67,0.03,20.29,417.2753,2.1550,1012.63,3.4654,
13.6,4101.032227,7345.503418,11,192649.61,201.22,0.05,0.71,-0.01,20.35,417.1721,2.1370,1012.54,3.4386,
13.7,4101.032227,7345.503418,11,192649.72,201.20,0.04,0.76,-0.03,20.33,417.8942,2.1524,1012.51,3.4530,
13.8,4101.032227,7345.503418,11,192649.83,201.18,0.01,0.73,-0.01,20.37,417.5847,2.1241,1012.64,3.4447,
13.9,4101.032227,7345.503418,11,192649.94,201.17,0.04,0.69,0.02,20.35,417.6776,2.1602,1012.66,3.4159,
14.0,4101.032227,7345.503418,11,192650.02,201.17,0.01,0.73,-0.01,20.38,417.5435,2.1370,1012.63,3.4406,
14.1,4101.032227,7345.503418,11,192650.11,201.17,0.09,0.70,0.06,20.42,417.6260,2.1757,1012.52,3.4427,
14.2,4101.032227,7345.503418,11,192650.22,201.17,0.13,0.76,0.11,20.40,417.1618,2.1834,1012.56,3.4282,
14.3,4101.032227,7345.503418,11,192650.31,201.17,0.11,0.79,0.09,20.30,417.1515,2.1473,1012.47,3.4407,
14.4,4101.032227,7345.503418,11,192650.42,201.18,0.08,0.83,0.14,20.18,417.1721,2.1447,1012.52,3.4902,
14.5,4101.032227,7345.503418,11,192650.52,201.19,0.17,0.79,0.12,20.14,417.3062,2.1550,1012.72,3.4798,
14.6,4101.032227,7345.503418,11,192650.63,201.19,0.14,0.80,0.05,20.12,417.3062,2.1009,1012.48,3.4757,
14.7,4101.032227,7345.503418,12,192650.72,201.19,0.11,0.79,-0.00,20.17,417.3475,2.1086,1012.68,3.4861,
14.8,4101.032227,7345.503418,12,192650.81,201.20,0.18,0.72,0.01,20.15,417.3372,2.1474,1012.70,3.4674,
14.9,4101.032227,7345.503418,12,192650.92,201.21,0.23,0.71,-0.01,20.17,417.3784,2.1292,1012.43,3.4571,
15.0,4101.032227,7345.503418,12,192651.02,201.22,0.27,0.81,0.11,20.10,417.3791,2.1524,1012.56,3.4839,
15.1,4101.032227,7345.503418,12,192651.11,201.21,0.27,0.82,0.12,20.09,417.2237,2.1112,1012.67,3.4592,
15.2,4101.032227,7345.503418,12,192651.22,201.22,0.33,0.78,0.11,20.13,417.2959,2.1524,1012.48,3.4736,
15.3,4101.032227,7345.503418,12,192651.33,201.22,0.37,0.88,0.05,20.14,417.3062,2.1499,1012.69,3.4901,
15.4,4101.032227,7345.503418,12,192651.42,201.23,0.34,0.93,0.11,20.14,417.3681,2.1216,1012.61,3.4942,
15.5,4101.032227,7345.503418,12,192651.52,201.22,0.32,0.87,0.03,20.09,417.0999,2.1422,1012.68,3.4572,
15.6,4101.032227,7345.503418,12,192651.61,201.23,0.38,0.74,0.00,20.17,416.9458,2.1860,1012.61,3.4984,
15.7,4101.032227,7345.503418,12,192651.72,201.23,0.43,0.55,0.01,20.21,417.2237,2.1602,1012.49,3.4324,
15.8,4101.032227,7345.503418,12,192651.83,201.24,0.38,0.53,-0.02,20.23,417.1102,2.1577,1012.55,3.4902,
15.9,4101.032227,7345.503418,12,192651.92,201.24,0.33,0.48,-0.03,20.26,416.9967,2.1705,1012.63,3.4819,
16.0,4101.032227,7345.503418,12,192652.02,201.23,0.20,0.52,0.18,20.13,416.9864,2.1113,1012.44,3.4510,
16.1,4101.032227,7345.503418,12,192652.11,201.23,0.21,0.55,0.15,20.15,417.1618,2.1679,1012.63,3.5046,
16.2,4101.032227,7345.503418,12,192652.22,201.22,0.24,0.46,0.23,20.13,416.9974,2.1189,1012.63,3.4304,
16.3,4101.032227,7345.503418,12,192652.31,201.22,0.29,0.45,0.24,20.12,416.9967,2.1060,1012.57,3.5004,
16.4,4101.032227,7345.503418,12,192652.42,201.21,0.28,0.48,0.27,20.09,417.1515,2.1421,1012.56,3.4633,
16.5,4101.032227,7345.503418,12,192652.52,201.20,0.28,0.48,0.27,20.09,418.6060,2.1370,1012.49,3.4345,
16.6,4101.032227,7345.503418,12,192652.63,201.19,0.30,0.50,0.15,20.11,418.7505,2.2246,1012.57,3.4530,
16.7,4101.032227,7345.503418,12,192652.72,201.19,0.38,0.52,0.09,20.11,418.5345,2.1860,1012.68,3.4406,
16.8,4101.032227,7345.503418,12,192652.81,201.18,0.34,0.53,0.06,20.11,418.5751,2.1860,1012.49,3.3994,
16.9,4101.032227,7345.503418,12,192652.92,201.18,0.31,0.56,0.03,20.09,418.5545,2.2401,1012.40,3.4200,
17.0,4101.032227,7345.503418,12,192653.02,201.16,0.36,0.48,0.06,20.09,418.6473,2.2324,1012.46,3.3973,
17.1,4101.032227,7345.503418,12,192653.11,201.15,0.39,0.51,0.08,20.11,418.8536,2.2504,1012.58,3.4468,
17.2,4101.032227,7345.503418,12,192653.22,201.14,0.43,0.45,0.01,20.15,419.0600,2.2582,1012.49,3.4612,
17.3,4101.032227,7345.503418,12,192653.33,201.13,0.41,0.50,-0.02,20.18,418.6376,2.2659,1012.59,3.3395,
17.4,4101.032227,7345.503418,12,192653.42,201.13,0.38,0.49,-0.01,20.16,418.5957,2.2685,1012.52,3.3705,
17.5,4101.032227,7345.503418,12,192653.52,201.12,0.37,0.49,-0.06,20.22,418.6370,2.2040,1012.56,3.3354,
17.6,4101.032227,7345.503418,12,192653.61,201.11,0.30,0.47,-0.07,20.31,418.6783,2.2478,1012.69,3.3334,
17.7,4101.032227,7345.503418,12,192653.72,201.10,0.25,0.51,-0.04,20.29,418.6267,2.2375,1012.47,3.3581,
17.8,4101.032227,7345.503418,12,192653.83,201.10,0.31,0.49,-0.03,20.24,418.6989,2.2401,1012.63,3.3911,
17.9,4101.032227,7345.503418,12,192653.92,201.09,0.36,0.37,0.01,20.20,418.6576,2.2117,1012.64,3.3684,
18.0,4101.032227,7345.503418,12,192654.02,201.07,0.32,0.31,0.02,20.19,418.5139,2.2092,1012.68,3.3725,
18.1,4101.032227,7345.503418,12,192654.11,201.07,0.32,0.32,-0.01,20.17,418.4616,2.2659,1012.52,3.3519,
18.2,4101.032227,7345.503418,12,192654.22,201.05,0.35,0.23,-0.00,20.16,418.6886,2.1808,1012.59,3.3479,
18.3,4101.032227,7345.503418,12,192654.31,201.05,0.31,0.27,0.05,20.12,418.3997,2.2375,1012.36,3.2632,
18.4,4101.032227,7345.503418,12,192654.42,201.04,0.34,0.31,0.02,20.12,418.4823,2.1447,1012.45,3.2262,
18.5,4101.032227,7345.503418,12,192654.52,201.03,0.29,0.34,0.00,20.11,417.7395,2.1422,1012.52,3.2447,
18.6,4101.032227,7345.503418,12,192654.63,201.02,0.30,0.32,0.01,20.12,417.6776,2.1885,1012.46,3.2282,
18.7,4101.032227,7345.503418,12,192654.72,201.01,0.34,0.34,-0.01,20.17,417.6673,2.2066,1012.59,3.2839,
18.8,4101.032227,7345.503418,12,192654.81,201.00,0.36,0.39,-0.05,20.19,418.5854,2.1782,1012.43,3.3065,
18.9,4101.032227,7345.503418,12,192654.92,201.00,0.36,0.32,-0.01,20.16,418.4616,2.1448,1012.60,3.2467,
19.0,4101.032227,7345.503418,12,192655.02,200.99,0.31,0.31,-0.04,20.11,417.5332,2.1937,1012.42,3.2756,
19.1,4101.032227,7345.503418,12,192655.11,200.98,0.44,0.24,-0.03,20.11,417.4816,2.1576,1012.58,3.2509,
19.2,4101.032227,7345.503418,12,192655.22,200.98,0.39,0.21,-0.03,20.09,417.6570,2.1137,1012.50,3.2365,
19.3,4101.032227,7345.503418,12,192655.33,200.97,0.40,0.23,-0.01,20.07,417.5951,2.1164,1012.61,3.1086,
19.4,4101.032227,7345.503418,12,192655.42,200.96,0.40,0.23,-0.07,20.15,417.5538,2.1318,1012.61,3.1147,
19.5,4101.032227,7345.503418,12,192655.52,200.95,0.44,0.22,-0.15,20.11,417.5641,2.1060,1012.54,3.1271,
19.6,4101.032227,7345.503418,12,192655.61,200.93,0.39,0.25,-0.20,20.15,417.9665,2.1679,1012.40,3.1312,
19.7,4101.032227,7345.503418,12,192655.72,200.93,0.33,0.37,-0.28,20.18,418.2553,2.1576,1012.70,3.1745,
19.8,4101.032227,7345.503418,12,192655.83,200.92,0.25,0.55,-0.26,20.18,418.0180,2.1499,1012.65,3.1725,
19.9,4101.032227,7345.503418,12,192655.92,200.93,0.29,0.52,-0.30,20.19,417.9355,2.1705,1012.47,3.1683,
20.0,4101.032227,7345.503418,12,192656.02,200.93,0.33,0.48,-0.23,20.19,417.7085,2.1499,1012.68,3.1498,
20.1,4101.032227,7345.503418,12,192656.11,200.93,0.33,0.48,-0.28,20.26,417.7085,2.1473,1012.49,3.1312,
20.2,4101.032227,7345.503418,12,192656.22,200.92,0.31,0.48,-0.35,20.35,417.8323,2.1319,1012.63,3.1168,
20.3,4101.032227,7345.503418,12,192656.31,200.92,0.36,0.40,-0.32,20.35,417.7911,2.1756,1012.50,3.0466,
20.4,4101.032227,7345.503418,12,192656.42,200.92,0.39,0.40,-0.34,20.32,417.8220,2.1473,1012.70,2.9848,
20.5,4101.032227,7345.503418,12,192656.52,200.92,0.44,0.52,-0.25,20.28,417.8117,2.1653,1012.45,3.0260,
20.6,4101.032227,7345.503418,12,192656.63,200.92,0.36,0.58,-0.22,20.25,417.8530,2.1137,1012.54,3.0260,
20.7,4101.032227,7345.503418,12,192656.72,200.91,0.35,0.53,-0.26,20.30,418.1315,2.1705,1012.69,3.0260,
20.8,4101.032227,7345.503418,12,192656.81,200.92,0.38,0.59,-0.23,20.29,417.7498,2.1395,1012.50,3.0239,
20.9,4101.032227,7345.503418,12,192656.92,200.92,0.35,0.53,-0.26,20.31,417.9458,2.1679,1012.69,3.0343,
21.0,4101.032227,7345.503418,12,192657.02,200.92,0.40,0.48,-0.27,20.35,417.9045,2.1293,1012.63,2.9806,
21.1,4101.032227,7345.503418,12,192657.11,200.92,0.45,0.22,-0.34,20.36,417.7292,2.1241,1012.63,2.9909,
21.2,4101.032227,7345.503418,12,192657.22,200.93,0.45,0.21,-0.36,20.36,417.9355,2.1911,1012.40,2.9476,
21.3,4101.032227,7345.503418,12,192657.33,200.92,0.45,0.21,-0.36,20.36,417.8014,2.1266,1012.55,2.8837,
21.4,4101.032227,7345.503418,12,192657.44,200.92,0.42,0.05,-0.38,20.39,417.8427,2.1731,1012.68,2.9291,
21.5,4101.032227,7345.503418,12,192657.52,200.91,0.38,-0.02,-0.30,20.32,418.3997,2.1705,1012.54,2.9147,
21.6,4101.032227,7345.503418,12,192657.61,200.93,0.50,0.14,-0.17,20.29,418.1006,2.1034,1012.37,2.8817,
21.7,4101.032227,7345.503418,12,192657.72,200.93,0.48,0.10,-0.15,20.29,418.4823,2.1576,1012.45,2.9126,
21.8,4101.032227,7345.503418,12,192657.83,200.93,0.54,0.05,-0.16,20.34,418.3481,2.1370,1012.43,2.9518,
21.9,4101.032227,7345.503418,11,192657.92,200.94,0.54,0.14,-0.17,20.40,418.1315,2.2041,1012.56,2.9456,
22.0,4101.032227,7345.503418,11,192658.02,200.93,0.49,0.09,-0.19,20.40,418.1728,2.1345,1012.37,2.9105,
