DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/3/2016, 11:01:45 AM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
4.8,4056.592773,7347.003418,14,150228.00,177.66,-0.03,0.49,-0.18,17.69,553.9940,3.1070,1006.56,2.9950,
4.9,4056.592773,7347.003418,14,150228.09,177.65,-0.04,0.50,-0.17,17.68,554.2519,3.0992,1006.54,2.9683,
5.0,4056.592773,7347.003418,14,150228.22,177.63,-0.03,0.50,-0.15,17.62,554.1688,3.1019,1006.46,2.9620,
5.1,4056.592773,7347.003418,14,150228.31,177.61,-0.01,0.48,-0.15,17.53,554.0553,3.0916,1006.41,2.9785,
5.2,4056.592773,7347.003418,14,150228.42,177.61,-0.03,0.48,-0.13,17.43,553.9625,3.0992,1006.49,2.9888,
5.3,4056.592773,7347.003418,14,150228.52,177.60,-0.02,0.48,-0.11,17.45,553.7871,3.1276,1006.57,3.0033,
5.4,4056.592773,7347.003418,14,150228.61,177.59,-0.02,0.47,-0.07,17.49,554.5916,2.9497,1006.44,3.0053,
5.5,4056.592773,7347.003418,14,150228.70,177.57,-0.05,0.43,-0.08,17.54,554.3647,2.9806,1006.49,2.9703,
5.6,4056.592773,7347.003418,14,150228.81,177.56,-0.01,0.44,-0.13,17.73,554.0347,3.0012,1006.61,3.0280,
5.7,4056.592773,7347.003418,14,150228.92,177.55,-0.01,0.49,-0.16,17.80,554.0559,2.9729,1006.49,2.9703,
5.8,4056.592773,7347.003418,14,150229.02,177.54,-0.04,0.51,-0.18,17.84,554.1172,2.9935,1006.56,3.0074,
5.9,4056.592773,7347.003418,14,150229.09,177.54,-0.06,0.53,-0.22,17.83,556.6757,2.9599,1006.59,2.9950,
6.0,4056.592773,7347.003418,14,150229.20,177.54,-0.35,0.33,-0.30,17.83,556.5829,2.9470,1006.65,2.9744,
6.1,4056.592773,7347.003418,14,150229.31,177.54,-0.69,0.13,-0.29,17.80,556.4997,2.9625,1006.58,2.9435,
6.2,4056.592773,7347.003418,14,150229.42,177.53,-0.02,0.41,-0.30,17.80,555.4167,2.9857,1006.58,3.0115,
6.3,4056.592773,7347.003418,14,150229.52,177.51,-0.02,0.38,-0.28,17.84,555.6237,2.9470,1006.61,2.9744,
6.4,4056.592773,7347.003418,14,150229.61,177.50,-0.07,0.33,-0.30,17.85,552.4050,2.9419,1006.50,2.9951,
6.5,4056.592773,7347.003418,14,150229.72,177.49,-0.16,0.36,-0.29,17.87,552.4979,2.9290,1006.68,2.9538,
6.6,4056.592773,7347.003418,14,150229.83,177.49,-0.17,0.39,-0.31,17.84,552.4875,2.9161,1006.46,3.0177,
6.7,4056.592773,7347.003418,14,150229.91,177.48,-0.17,0.41,-0.29,17.84,555.8293,2.9986,1006.58,3.0115,
6.8,4056.592773,7347.003418,14,150230.00,177.47,-0.18,0.45,-0.26,17.85,555.9634,2.9961,1006.63,2.9991,
6.9,4056.592773,7347.003418,14,150230.09,177.47,-0.18,0.51,-0.25,17.85,559.0170,2.9754,1006.46,2.9847,
7.0,4056.592773,7347.003418,14,150230.22,177.46,-0.25,0.55,-0.25,17.84,559.0885,2.9522,1006.49,2.9991,
7.1,4056.592773,7347.003418,14,150230.31,177.44,-0.25,0.43,-0.30,17.88,560.9863,2.9238,1006.60,3.0218,
7.2,4056.592773,7347.003418,14,150230.42,177.44,-0.19,0.45,-0.33,17.89,560.9966,2.9677,1006.49,2.9764,
7.3,4056.592773,7347.003418,14,150230.52,177.43,-0.26,0.51,-0.30,17.90,561.0688,2.9265,1006.58,3.0259,
7.4,4056.592773,7347.003418,14,150230.61,177.43,-0.26,0.54,-0.28,17.90,560.9044,2.9780,1006.52,3.0033,
7.5,4056.592773,7347.003418,14,150230.70,177.42,-0.20,0.59,-0.25,17.89,561.0076,2.9728,1006.57,2.9909,
7.6,4056.592773,7347.003418,14,150230.81,177.42,-0.21,0.56,-0.20,17.89,560.9038,3.0089,1006.51,3.0074,
7.7,4056.592773,7347.003418,14,150230.92,177.41,-0.16,0.49,-0.11,17.88,560.9244,2.9341,1006.70,3.0198,
7.8,4056.592773,7347.003418,14,150231.02,177.40,-0.16,0.51,-0.05,17.87,560.8625,2.9548,1006.58,2.9703,
7.9,4056.592773,7347.003418,14,150231.11,177.38,-0.15,0.53,-0.10,17.83,561.3267,3.0064,1006.53,2.9786,
8.0,4056.592773,7347.003418,14,150231.20,177.36,-0.12,0.54,-0.17,17.81,561.2441,2.9857,1006.52,2.9971,
8.1,4056.592773,7347.003418,14,150231.31,177.34,-0.14,0.52,-0.15,17.82,561.0894,3.0089,1006.72,3.0116,
8.2,4056.592773,7347.003418,14,150231.42,177.34,-0.16,0.48,-0.12,17.85,561.1307,2.9960,1006.63,3.0178,
8.3,4056.592773,7347.003418,14,150231.52,177.34,-0.05,0.50,-0.18,17.94,562.0383,3.0064,1006.57,3.0342,
8.4,4056.592773,7347.003418,14,150231.61,177.33,-0.01,0.52,-0.26,18.11,561.1520,3.0038,1006.67,3.0445,
8.5,4056.592773,7347.003418,14,150231.72,177.32,-0.04,0.49,-0.32,18.22,561.1623,2.9883,1006.78,3.0301,
8.6,4056.592773,7347.003418,14,150231.83,177.31,-0.03,0.44,-0.32,18.30,560.2437,2.9496,1006.50,3.0321,
8.7,4056.592773,7347.003418,14,150231.91,177.30,-0.04,0.47,-0.32,18.33,560.3887,2.9444,1006.75,3.0342,
8.8,4056.592773,7347.003418,14,150232.00,177.29,-0.03,0.45,-0.32,18.29,560.3262,2.9573,1006.44,3.0466,
8.9,4056.592773,7347.003418,14,150232.09,177.29,0.01,0.49,-0.32,18.27,559.3361,2.9238,1006.71,3.0177,
9.0,4056.592773,7347.003418,14,150232.22,177.29,-0.01,0.42,-0.33,18.27,559.2329,2.9290,1006.63,3.0136,
9.1,4056.592773,7347.003418,14,150232.31,177.28,-0.03,0.37,-0.35,18.26,559.2535,2.9316,1006.65,3.0094,
9.2,4056.592773,7347.003418,14,150232.42,177.27,-0.13,0.21,-0.41,18.23,559.0988,2.9780,1006.40,3.0198,
9.3,4056.592773,7347.003418,14,150232.52,177.26,-0.24,0.13,-0.43,18.11,559.3058,2.9573,1006.55,3.0013,
9.4,4056.592773,7347.003418,14,150232.61,177.25,-0.38,0.10,-0.43,18.00,559.3567,2.9573,1006.59,3.0651,
9.5,4056.592773,7347.003418,14,150232.70,177.25,-0.51,-0.02,-0.38,17.99,559.1607,2.9626,1006.55,3.0280,
9.6,4056.592773,7347.003418,14,150232.81,177.24,-0.47,-0.06,-0.32,18.05,559.1607,2.9548,1006.64,3.0074,
9.7,4056.592773,7347.003418,14,150232.92,177.23,-0.44,0.02,-0.30,18.10,559.1504,2.9651,1006.54,3.0466,
9.8,4056.592773,7347.003418,14,150233.02,177.22,-0.29,0.08,-0.31,18.13,559.5424,2.9238,1006.63,3.0033,
9.9,4056.592773,7347.003418,14,150233.11,177.20,-0.23,0.10,-0.29,18.18,559.1710,2.9651,1006.68,3.0321,
10.0,4056.592773,7347.003418,14,150233.20,177.19,-0.28,0.17,-0.27,18.13,559.2329,2.9728,1006.56,3.0610,
10.1,4056.592773,7347.003418,14,150233.31,177.18,-0.25,0.17,-0.26,18.14,559.2226,2.9471,1006.44,3.0466,
10.2,4056.592773,7347.003418,14,150233.42,177.16,-0.14,0.15,-0.37,18.23,559.2432,2.9367,1006.77,3.0569,
10.3,4056.592773,7347.003418,14,150233.52,177.15,-0.07,0.14,-0.35,18.30,555.0564,2.9290,1006.53,3.0466,
10.4,4056.592773,7347.003418,14,150233.61,177.13,-0.02,0.12,-0.30,18.34,553.6633,2.8954,1006.75,3.0281,
10.5,4056.592773,7347.003418,14,150233.72,177.13,-0.03,0.09,-0.27,18.35,553.6324,2.9599,1006.68,3.0858,
10.6,4056.592773,7347.003418,14,150233.83,177.12,-0.04,0.14,-0.29,18.35,553.7568,2.9238,1006.55,3.0259,
10.7,4056.592773,7347.003418,14,150233.91,177.11,0.06,0.15,-0.27,18.31,554.7567,2.8980,1006.49,3.0446,
10.8,4056.592773,7347.003418,14,150234.00,177.10,0.14,0.14,-0.24,18.36,554.5194,2.9213,1006.46,3.0363,
10.9,4056.592773,7347.003418,14,150234.09,177.08,0.20,0.06,-0.25,18.38,555.4890,2.8929,1006.47,3.0693,
11.0,4056.592773,7347.003418,14,150234.22,177.06,0.17,0.03,-0.27,18.39,555.6539,2.8748,1006.66,3.0281,
11.1,4056.592773,7347.003418,14,150234.31,177.04,0.13,0.03,-0.32,18.39,555.6443,2.9444,1006.59,3.0816,
11.2,4056.592773,7347.003418,14,150234.42,177.02,0.10,0.02,-0.34,18.40,556.5306,2.9239,1006.64,3.0837,
11.3,4056.592773,7347.003418,14,150234.52,177.01,0.11,0.03,-0.30,18.41,556.7679,2.9109,1006.56,3.0714,
11.4,4056.592773,7347.003418,14,150234.61,176.99,0.05,0.06,-0.22,18.41,556.7782,2.9548,1006.55,3.0940,
11.5,4056.592773,7347.003418,14,150234.70,176.98,-0.01,-0.00,-0.20,18.41,556.8091,2.9264,1006.69,3.0693,
11.6,4056.592773,7347.003418,14,150234.81,176.96,-0.05,-0.04,-0.24,18.48,557.5208,2.9496,1006.63,3.0713,
11.7,4056.592773,7347.003418,14,150234.92,176.95,0.01,0.02,-0.29,18.44,557.3667,2.9316,1006.64,3.0590,
11.8,4056.592773,7347.003418,14,150235.02,176.93,0.03,0.07,-0.37,18.45,557.5208,2.9109,1006.76,3.1168,
11.9,4056.592773,7347.003418,14,150235.11,176.92,0.11,0.08,-0.44,18.47,571.5685,2.9496,1006.48,3.1065,
12.0,4056.592773,7347.003418,14,150235.20,176.89,0.33,0.09,-0.48,18.47,571.6097,2.9316,1006.71,3.0590,
12.1,4056.592773,7347.003418,14,150235.31,176.87,0.30,0.19,-0.47,18.46,597.8383,2.9445,1006.45,3.0878,
12.2,4056.592773,7347.003418,14,150235.42,176.87,0.15,0.12,-0.39,18.47,597.8898,2.8851,1006.44,3.1167,
12.3,4056.592773,7347.003418,14,150235.52,176.86,-0.03,0.21,-0.36,18.46,597.8182,2.9264,1006.69,3.1043,
12.4,4056.592773,7347.003418,14,150235.61,176.84,0.10,0.21,-0.41,18.45,597.8898,2.9187,1006.63,3.0940,
12.5,4056.592773,7347.003418,14,150235.72,176.82,0.10,-0.10,-0.38,18.45,592.2377,2.9291,1006.43,3.1311,
12.6,4056.592773,7347.003418,14,150235.83,176.82,0.01,-0.31,-0.43,18.44,592.2171,2.9341,1006.56,3.1476,
12.7,4056.592773,7347.003418,14,150235.91,176.79,0.04,-0.28,-0.49,18.45,582.5529,3.0064,1006.68,3.1559,
12.8,4056.592773,7347.003418,14,150236.00,176.78,-0.03,-0.19,-0.52,18.46,582.5117,2.9857,1006.63,3.1518,
12.9,4056.592773,7347.003418,14,150236.09,176.76,-0.05,-0.24,-0.47,18.46,582.5735,3.0115,1006.49,3.1518,
13.0,4056.592773,7347.003418,14,150236.22,176.74,-0.03,-0.19,-0.43,18.45,577.4990,2.9161,1006.63,3.1353,
13.1,4056.592773,7347.003418,14,150236.31,176.72,-0.08,-0.19,-0.41,18.44,577.5919,2.9806,1006.63,3.1972,
13.2,4056.592773,7347.003418,14,150236.42,176.70,-0.12,-0.19,-0.40,18.45,576.8492,2.9470,1006.67,3.1394,
13.3,4056.592773,7347.003418,14,150236.52,176.68,-0.11,-0.21,-0.37,18.46,576.7983,2.9496,1006.43,3.1601,
13.4,4056.592773,7347.003418,14,150236.61,176.66,-0.08,-0.29,-0.32,18.47,575.9113,2.8646,1006.64,3.1641,
13.5,4056.592773,7347.003418,14,150236.70,176.65,-0.04,-0.31,-0.30,18.49,547.6193,2.8387,1006.50,3.1704,
13.6,4056.592773,7347.003418,14,150236.81,176.64,-0.00,-0.31,-0.23,18.43,539.3688,2.7458,1006.38,3.2054,
13.7,4056.592773,7347.003418,14,150236.92,176.62,0.08,-0.31,-0.16,18.45,532.2411,2.7845,1006.49,3.1972,
13.8,4056.592773,7347.003418,15,150237.02,176.61,0.11,-0.29,-0.16,18.46,532.0039,2.7717,1006.52,3.1786,
13.9,4056.592773,7347.003418,14,150237.11,176.60,0.12,-0.31,-0.20,18.42,532.1689,2.7407,1006.48,3.2157,
14.0,4056.592773,7347.002930,14,150237.22,176.58,0.12,-0.31,-0.20,18.42,532.2824,2.7536,1006.84,3.1868,
14.1,4056.592773,7347.002930,14,150237.31,176.56,0.14,-0.31,-0.25,18.43,532.4474,2.7458,1006.49,3.2528,
14.2,4056.592773,7347.002930,14,150237.42,176.55,0.19,-0.28,-0.34,18.45,532.6125,2.7381,1006.44,3.1724,
14.3,4056.592773,7347.002930,14,150237.52,176.53,0.21,-0.21,-0.32,18.46,532.0864,2.7768,1006.79,3.2590,
14.4,4056.592773,7347.002930,14,150237.61,176.52,0.17,-0.20,-0.31,18.46,532.3037,2.7433,1006.62,3.2425,
14.5,4056.592773,7347.002930,14,150237.72,176.50,0.12,-0.21,-0.25,18.45,532.2618,2.7588,1006.59,3.2034,
14.6,4056.592773,7347.002930,14,150237.83,176.48,0.12,-0.17,-0.23,18.46,532.2927,2.7614,1006.57,3.2199,
14.7,4056.592773,7347.002930,14,150237.91,176.46,0.13,-0.15,-0.22,18.45,532.3759,2.7433,1006.58,3.2673,
14.8,4056.592773,7347.002930,14,150238.00,176.45,0.06,-0.12,-0.18,18.44,532.1586,2.7537,1006.52,3.2549,
14.9,4056.592773,7347.002930,14,150238.09,176.44,0.04,-0.02,-0.22,18.44,532.1999,2.7536,1006.59,3.1930,
15.0,4056.592773,7347.002930,14,150238.22,176.42,0.03,0.09,-0.23,18.44,532.3037,2.7768,1006.52,3.2055,
15.1,4056.592773,7347.002930,14,150238.31,176.41,-0.03,0.17,-0.26,18.43,532.3649,2.7716,1006.56,3.2467,
15.2,4056.592773,7347.002930,14,150238.42,176.40,-0.07,0.17,-0.29,18.44,532.3237,2.7175,1006.54,3.2941,
15.3,4056.592773,7347.002930,14,150238.52,176.39,-0.12,0.07,-0.27,18.46,522.1031,2.7123,1006.30,3.2467,
15.4,4056.592773,7347.002930,14,150238.61,176.39,-0.15,0.07,-0.30,18.47,522.1747,2.6865,1006.58,3.2818,
15.5,4056.592773,7347.002930,14,150238.70,176.37,-0.23,0.00,-0.33,18.47,522.1541,2.6505,1006.75,3.2632,
15.6,4056.592773,7347.002930,14,150238.81,176.37,-0.37,0.01,-0.36,18.46,522.3191,2.7071,1006.54,3.2385,
15.7,4056.592773,7347.002930,14,150238.92,176.35,-0.37,0.05,-0.36,18.47,518.3798,2.6814,1006.72,3.3044,
15.8,4056.592773,7347.002930,14,150239.02,176.33,-0.29,0.12,-0.32,18.46,517.4818,2.6710,1006.70,3.2714,
15.9,4056.592773,7347.002930,14,150239.11,176.32,-0.14,0.12,-0.29,18.43,517.3580,2.6401,1006.51,3.2776,
16.0,4056.592773,7347.002930,14,150239.22,176.31,0.00,0.03,-0.28,18.46,516.4298,2.6788,1006.57,3.2570,
16.1,4056.592773,7347.002930,14,150239.31,176.31,0.03,-0.19,-0.29,18.43,516.5433,2.6943,1006.77,3.3065,
16.2,4056.592773,7347.002930,14,150239.42,176.29,0.10,-0.32,-0.33,18.42,515.0786,2.6659,1006.51,3.3127,
16.3,4056.592773,7347.002930,14,150239.52,176.28,0.04,-0.26,-0.35,18.41,514.9136,2.6994,1006.34,3.3168,
16.4,4056.592773,7347.002930,14,150239.61,176.27,-0.07,-0.13,-0.38,18.39,513.5316,2.6607,1006.65,3.3189,
16.5,4056.592773,7347.002930,14,150239.72,176.26,-0.11,-0.17,-0.32,18.40,513.7069,2.6478,1006.42,3.3292,
16.6,4056.592773,7347.002930,14,150239.83,176.25,-0.12,-0.14,-0.34,18.42,513.5316,2.6789,1006.61,3.3065,
16.7,4056.592773,7347.002930,14,150239.91,176.25,-0.11,-0.13,-0.33,18.43,515.4712,2.6375,1006.50,3.3498,
16.8,4056.592773,7347.002930,14,150240.00,176.24,-0.11,-0.11,-0.33,18.44,515.4912,2.6581,1006.58,3.3003,
16.9,4056.592773,7347.002930,14,150240.09,176.23,-0.11,-0.14,-0.35,18.43,515.5228,2.7020,1006.51,3.3477,
17.0,4056.592773,7347.002930,14,150240.22,176.22,-0.11,-0.11,-0.35,18.44,515.5325,2.7278,1006.62,3.3147,
17.1,4056.592773,7347.002930,14,150240.31,176.23,-0.13,-0.05,-0.31,18.43,512.0264,2.6968,1006.60,3.3436,
17.2,4056.592773,7347.002930,14,150240.42,176.23,-0.07,-0.06,-0.30,18.42,512.1707,2.6220,1006.47,3.3415,
17.3,4056.592773,7347.002930,14,150240.52,176.23,-0.12,-0.07,-0.29,18.43,512.1701,2.6530,1006.61,3.3457,
17.4,4056.592773,7347.002930,14,150240.61,176.22,-0.17,-0.09,-0.26,18.44,512.0566,2.6581,1006.44,3.3271,
17.5,4056.592773,7347.002930,14,150240.70,176.22,-0.15,-0.06,-0.28,18.45,512.0876,2.6504,1006.69,3.3477,
17.6,4056.592773,7347.002930,14,150240.81,176.22,-0.20,-0.02,-0.31,18.46,512.0979,2.6478,1006.68,3.3539,
17.7,4056.592773,7347.002930,14,150240.92,176.22,-0.21,0.00,-0.29,18.42,512.3145,2.6917,1006.57,3.3642,
17.8,4056.592773,7347.002930,14,150241.02,176.22,-0.24,-0.02,-0.29,18.43,512.0876,2.6556,1006.72,3.3436,
17.9,4056.592773,7347.002930,14,150241.11,176.22,-0.31,-0.06,-0.30,18.46,506.1880,2.6452,1006.61,3.3931,
18.0,4056.592773,7347.002930,14,150241.22,176.20,-0.32,-0.09,-0.29,18.44,506.2189,2.6788,1006.73,3.3354,
18.1,4056.592773,7347.002930,14,150241.31,176.20,-0.32,-0.09,-0.24,18.40,505.7238,2.6221,1006.48,3.3106,
18.2,4056.592773,7347.002930,14,150241.42,176.20,-0.27,0.01,-0.22,18.41,505.9198,2.6323,1006.63,3.3188,
18.3,4056.592773,7347.002930,14,150241.52,176.20,-0.24,0.05,-0.20,18.44,506.1261,2.6349,1006.54,3.3334,
18.4,4056.592773,7347.002930,14,150241.61,176.20,-0.24,-0.03,-0.19,18.45,505.9198,2.6298,1006.30,3.3127,
18.5,4056.592773,7347.002930,14,150241.72,176.19,-0.20,-0.05,-0.23,18.44,505.8889,2.6530,1006.41,3.3168,
18.6,4056.592773,7347.002930,14,150241.83,176.18,-0.13,-0.01,-0.23,18.43,506.0133,2.6194,1006.65,3.3334,
18.7,4056.592773,7347.002930,14,150241.92,176.17,-0.06,0.04,-0.21,18.44,505.9198,2.6220,1006.51,3.3498,
18.8,4056.592773,7347.002930,14,150242.00,176.16,-0.02,0.08,-0.17,18.46,505.8895,2.6530,1006.50,3.3601,
18.9,4056.592773,7347.002930,14,150242.09,176.16,-0.01,0.08,-0.11,18.47,505.9198,2.6504,1006.66,3.3477,
19.0,4056.592773,7347.002930,14,150242.20,176.15,0.01,0.06,-0.06,18.42,506.1055,2.6865,1006.49,3.3044,
19.1,4056.592773,7347.002930,14,150242.31,176.15,0.02,0.02,-0.03,18.43,505.9404,2.6685,1006.55,3.2900,
19.2,4056.592773,7347.002930,14,150242.41,176.14,0.03,0.01,-0.03,18.43,505.9714,2.6452,1006.57,3.3023,
19.3,4056.592773,7347.002930,14,150242.53,176.13,0.03,0.03,-0.05,18.44,505.9301,2.6375,1006.47,3.2735,
19.4,4056.592773,7347.002930,14,150242.63,176.12,0.07,0.03,-0.04,18.46,505.9514,2.6298,1006.36,3.3065,
19.5,4056.592773,7347.002930,14,150242.70,176.11,0.15,0.01,0.01,18.47,505.8785,2.6788,1006.45,3.2858,
19.6,4056.592773,7347.002930,14,150242.81,176.10,0.16,-0.01,0.05,18.45,505.7857,2.6014,1006.64,3.2900,
19.7,4056.592773,7347.002930,14,150242.91,176.10,0.12,-0.07,0.08,18.46,506.0436,2.6375,1006.56,3.2777,
19.8,4056.592773,7347.002930,14,150243.02,176.09,0.07,-0.10,0.08,18.48,505.8895,2.6143,1006.58,3.2735,
19.9,4056.592773,7347.002930,14,150243.11,176.09,0.10,-0.08,0.10,18.49,505.9714,2.6891,1006.47,3.3003,
20.0,4056.592773,7347.002930,14,150243.22,176.09,0.13,-0.08,0.13,18.45,505.8683,2.6349,1006.59,3.2117,
20.1,4056.592773,7347.002930,14,150243.31,176.08,0.14,-0.07,0.14,18.46,506.1267,2.6633,1006.76,3.1931,
20.2,4056.592773,7347.002930,14,150243.41,176.07,0.12,-0.05,0.18,18.48,494.4094,2.5885,1006.53,3.2157,
20.3,4056.592773,7347.002930,14,150243.52,176.07,0.10,-0.05,0.22,18.50,494.2031,2.5654,1006.54,3.2137,
20.4,4056.592773,7347.002930,14,150243.61,176.07,0.16,0.01,0.20,18.48,494.2856,2.5962,1006.50,3.2220,
20.5,4056.592773,7347.002930,14,150243.72,176.06,0.15,0.02,0.16,18.45,493.2542,2.5730,1006.66,3.2384,
20.6,4056.592773,7347.002930,14,150243.81,176.05,0.11,0.07,0.13,18.45,492.6360,2.5962,1006.64,3.2487,
20.7,4056.592773,7347.002930,14,150243.91,176.05,0.11,0.07,0.13,18.45,492.5941,2.5446,1006.48,3.2528,
20.8,4056.592773,7347.002930,14,150244.00,176.04,0.14,0.06,0.12,18.47,492.7179,2.5808,1006.60,3.2612,
20.9,4056.592773,7347.002930,14,150244.09,176.04,0.14,0.09,0.10,18.55,490.1497,2.5472,1006.41,3.2034,
21.0,4056.592773,7347.002930,14,150244.20,176.03,0.06,0.20,0.04,18.62,490.3972,2.5601,1006.71,3.1663,
21.1,4056.592773,7347.002930,14,150244.31,176.02,0.06,0.27,-0.02,18.84,490.2425,2.5369,1006.59,3.1497,
21.2,4056.592773,7347.002930,14,150244.42,176.01,-0.03,0.28,-0.06,19.05,490.0988,2.5575,1006.74,3.1703,
21.3,4056.592773,7347.002930,14,150244.52,176.00,-0.08,0.29,-0.10,19.11,490.2322,2.5060,1006.51,3.1435,
21.4,4056.592773,7347.002930,14,150244.61,176.00,-0.10,0.32,-0.08,19.07,490.1091,2.5808,1006.67,3.1868,
21.5,4056.592773,7347.002930,14,150244.70,175.99,-0.12,0.40,-0.05,18.96,488.0972,2.5396,1006.64,3.1538,
