DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016,  3:43:36 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
1.4,4101.043457,7345.923828,12,194414.42,171.40,0.64,0.03,0.02,19.70,423.7141,2.0698,1009.25,2.4859,
1.5,4101.043457,7345.923828,12,194414.53,171.39,0.60,0.01,0.02,19.71,423.7966,2.0543,1009.32,2.4838,
1.6,4101.043457,7345.923828,12,194414.61,171.40,0.64,0.00,-0.01,19.68,423.4865,2.0724,1009.22,2.4467,
1.7,4101.043457,7345.923828,12,194414.72,171.40,0.67,0.00,-0.02,19.70,423.1358,2.1394,1009.43,2.4838,
1.8,4101.043457,7345.923828,12,194414.83,171.38,0.65,0.00,-0.04,19.70,423.0333,2.0337,1009.34,2.4487,
1.9,4101.043457,7345.923828,12,194414.92,171.37,0.64,-0.01,-0.13,19.67,423.5284,2.1059,1009.32,2.4240,
2.0,4101.043457,7345.923828,12,194415.03,171.35,0.64,-0.04,-0.09,19.69,424.1371,2.0672,1009.18,2.4632,
2.1,4101.043457,7345.923828,12,194415.11,171.34,0.58,-0.06,-0.04,19.67,422.9398,2.0776,1009.31,2.4901,
2.2,4101.043457,7345.923828,12,194415.23,171.33,0.55,-0.11,-0.05,19.71,422.9714,2.0492,1009.22,2.4736,
2.3,4101.043457,7345.923828,12,194415.33,171.33,0.51,-0.11,-0.02,19.73,422.8167,2.0518,1009.25,2.4900,
2.4,4101.043457,7345.923828,12,194415.42,171.32,0.50,-0.13,0.00,19.72,422.8167,2.0672,1009.29,2.4797,
2.5,4101.043457,7345.923828,12,194415.53,171.31,0.49,-0.09,-0.00,19.68,422.3731,2.0647,1009.37,2.4859,
2.6,4101.043457,7345.923828,12,194415.61,171.30,0.47,-0.16,-0.01,19.70,422.2184,2.0595,1009.28,2.4488,
2.7,4101.043457,7345.923828,12,194415.73,171.30,0.46,-0.14,-0.03,19.68,422.3009,2.0338,1009.18,2.4715,
2.8,4101.043457,7345.923828,12,194415.83,171.29,0.47,-0.07,0.01,19.70,421.4344,2.0750,1009.37,2.4817,
2.9,4101.043457,7345.923828,12,194415.92,171.30,0.44,-0.00,0.11,19.68,421.5472,2.0956,1009.28,2.4487,
3.0,4101.043457,7345.923828,12,194416.03,171.30,0.44,-0.03,0.09,19.70,421.3822,2.0672,1009.13,2.4694,
3.1,4101.043457,7345.923828,12,194416.11,171.30,0.40,-0.06,0.05,19.68,421.4337,2.0311,1009.29,2.4756,
3.2,4101.043457,7345.923828,12,194416.22,171.30,0.39,-0.08,0.04,19.68,421.6298,2.0853,1009.32,2.4611,
3.3,4101.043457,7345.923828,12,194416.31,171.30,0.38,-0.12,0.00,19.69,421.4241,2.0467,1009.34,2.4590,
