DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016,  1:09:05 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
7.8,4059.939209,7351.395996,12,170949.59,127.78,1.59,0.78,-0.05,17.55,415.7542,2.0493,1017.69,2.3291,
7.9,4059.939209,7351.395996,12,170949.70,127.78,1.56,0.73,-0.06,17.55,416.6624,2.0802,1017.86,2.3374,
8.0,4059.939209,7351.395996,12,170949.80,127.78,1.52,0.75,-0.09,17.54,416.6212,2.0519,1017.83,2.3395,
8.1,4059.939209,7351.395996,12,170949.89,127.78,1.47,0.75,-0.06,17.55,416.6109,2.0828,1017.75,2.3353,
8.2,4059.939209,7351.395996,12,170950.00,127.77,1.57,0.82,-0.26,17.60,415.7961,2.0750,1017.58,2.3292,
8.3,4059.939209,7351.395996,12,170950.09,127.77,1.53,1.06,-0.25,17.68,415.8167,2.1189,1017.70,2.3126,
8.4,4059.939209,7351.395996,12,170950.20,127.77,1.70,0.82,-0.14,17.76,415.7445,2.0544,1017.66,2.3333,
8.5,4059.939209,7351.395996,12,170950.30,127.78,1.96,0.36,0.07,17.73,416.3736,2.0776,1017.72,2.3395,
8.6,4059.939209,7351.395996,12,170950.41,127.77,2.08,0.55,0.13,17.67,416.2189,2.0777,1017.55,2.3581,
8.7,4059.939209,7351.395996,12,170950.52,127.77,2.03,0.54,0.03,17.62,416.1055,2.0931,1017.57,2.3292,
8.8,4059.939209,7351.395996,12,170950.59,127.77,1.89,0.63,0.10,17.58,415.6826,2.0699,1017.28,2.3787,
8.9,4059.939209,7351.395996,12,170950.70,127.77,1.86,0.61,-0.02,17.59,415.8470,2.0724,1017.61,2.3457,
9.0,4059.939209,7351.395996,12,170950.80,127.77,1.70,0.53,-0.11,17.64,415.5795,2.0441,1017.72,2.3498,
9.1,4059.939209,7351.395996,12,170950.91,127.76,1.49,0.50,0.14,17.56,415.9817,2.1085,1017.52,2.3580,
9.2,4059.939209,7351.395996,12,170951.00,127.76,1.39,0.65,0.34,17.52,416.2086,2.0776,1017.67,2.3828,
9.3,4059.939209,7351.395996,12,170951.09,127.77,1.24,0.90,0.31,17.56,416.2705,2.0982,1017.57,2.3787,
9.4,4059.939209,7351.395996,12,170951.20,127.77,1.34,0.75,0.14,17.57,416.0952,2.0389,1017.60,2.3353,
9.5,4059.939209,7351.395996,12,170951.30,127.79,1.40,0.66,-0.04,17.60,416.2499,2.0906,1017.66,2.3230,
9.6,4059.939209,7351.395996,12,170951.41,127.79,1.32,0.58,-0.11,17.60,416.2499,2.0828,1017.59,2.3374,
9.7,4059.939209,7351.395996,12,170951.50,127.79,1.44,0.48,-0.03,17.64,416.0745,2.0853,1017.56,2.3168,
9.8,4059.939209,7351.395996,12,170951.59,127.79,1.38,0.40,-0.12,17.56,416.0436,2.0596,1017.64,2.3375,
9.9,4059.939209,7351.395996,12,170951.70,127.79,1.34,0.52,0.06,17.60,416.2396,2.0906,1017.78,2.2961,
10.0,4059.939209,7351.395996,12,170951.80,127.79,1.43,0.22,-0.23,17.74,416.2292,2.0570,1017.43,2.3168,
10.1,4059.939209,7351.395996,12,170951.89,127.79,1.45,0.07,-0.15,17.83,416.2396,2.1060,1017.86,2.3312,
10.2,4059.939209,7351.395996,12,170952.00,127.79,1.65,-0.04,-0.48,17.83,415.9095,2.0596,1017.84,2.3106,
10.3,4059.939209,7351.395996,12,170952.09,127.80,1.53,-0.02,-0.48,17.86,415.9405,2.0828,1017.76,2.3395,
10.4,4059.939209,7351.395996,12,170952.20,127.80,1.47,-0.00,-0.41,17.86,416.0333,2.0853,1017.74,2.3436,
10.5,4059.939209,7351.395996,12,170952.30,127.80,1.31,-0.18,-0.47,17.77,416.1261,2.0673,1017.71,2.3209,
10.6,4059.939209,7351.395996,12,170952.41,127.79,1.26,-0.02,-0.48,17.83,416.2086,2.0673,1017.81,2.3106,
10.7,4059.939209,7351.395996,12,170952.52,127.80,1.56,0.45,-0.23,17.83,416.1564,2.0467,1017.50,2.3395,
10.8,4059.939209,7351.395996,12,170952.59,127.80,1.52,0.56,-0.18,17.75,416.5284,2.0776,1017.67,2.2982,
10.9,4059.939209,7351.395996,12,170952.70,127.80,1.30,0.46,-0.13,17.68,416.4355,2.0802,1017.68,2.2982,
11.0,4059.939209,7351.395996,12,170952.80,127.81,1.31,0.52,-0.18,17.67,416.2286,2.0518,1017.76,2.3148,
11.1,4059.939209,7351.395996,12,170952.91,127.81,1.31,0.76,-0.23,17.64,416.2183,2.0441,1017.70,2.3003,
11.2,4059.939209,7351.395996,12,170953.00,127.82,1.21,0.59,-0.28,17.62,416.0429,2.0802,1017.67,2.3126,
11.3,4059.939209,7351.395996,12,170953.09,127.82,1.16,0.46,-0.27,17.64,416.0126,2.0982,1017.52,2.2982,
11.4,4059.939209,7351.395996,12,170953.20,127.82,1.11,0.40,-0.17,17.70,416.1674,2.0879,1017.64,2.3065,
11.5,4059.939209,7351.395996,12,170953.30,127.82,1.12,0.37,-0.15,17.77,415.8270,2.1395,1017.55,2.3395,
11.6,4059.939209,7351.395996,12,170953.41,127.83,1.12,0.18,-0.30,17.74,415.8367,2.1704,1017.59,2.3085,
11.7,4059.939209,7351.395996,12,170953.50,127.84,1.10,-0.20,-0.52,17.64,415.7651,2.1446,1017.58,2.3312,
11.8,4059.939209,7351.395996,12,170953.59,127.84,1.23,-0.09,-0.55,17.60,415.6613,2.1112,1017.76,2.3024,
11.9,4059.939209,7351.395996,12,170953.70,127.85,1.17,-0.17,-0.47,17.55,415.6923,2.1111,1017.70,2.2961,
12.0,4059.939209,7351.395996,12,170953.80,127.85,1.36,-0.12,-0.49,17.67,416.1570,2.1627,1017.82,2.3230,
12.1,4059.939209,7351.395996,12,170953.89,127.85,1.45,-0.19,-0.43,17.72,416.2396,2.1757,1017.59,2.3044,
12.2,4059.939209,7351.395996,12,170954.00,127.86,1.51,-0.21,-0.21,17.77,415.3106,2.1292,1017.71,2.2879,
12.3,4059.939209,7351.395996,12,170954.09,127.86,1.42,-0.14,-0.10,17.73,415.2385,2.1293,1017.54,2.2879,
12.4,4059.939209,7351.395996,12,170954.20,127.86,1.16,-0.24,-0.22,17.66,415.2804,2.1111,1017.48,2.3106,
12.5,4059.939209,7351.395996,12,170954.30,127.86,1.13,-0.01,-0.09,17.69,415.6620,2.1369,1017.71,2.3291,
12.6,4059.939209,7351.395996,12,170954.41,127.86,1.14,-0.09,-0.08,17.74,415.4860,2.1472,1017.50,2.2611,
12.7,4059.939209,7351.395996,12,170954.52,127.86,1.19,-0.09,-0.19,17.69,415.7548,2.1137,1017.54,2.2487,
12.8,4059.939209,7351.395996,12,170954.59,127.87,1.14,-0.16,-0.23,17.66,415.8992,2.1627,1017.47,2.2982,
12.9,4059.939209,7351.395996,12,170954.70,127.86,1.08,-0.26,-0.30,17.69,415.7748,2.1060,1017.38,2.2941,
13.0,4059.939209,7351.395996,12,170954.80,127.86,1.11,-0.37,-0.40,17.74,415.9198,2.1575,1017.40,2.2714,
13.1,4059.939209,7351.395996,12,170954.91,127.86,1.03,-0.52,-0.41,17.92,415.9301,2.1240,1017.74,2.2961,
13.2,4059.939209,7351.395996,12,170955.00,127.87,1.07,-0.21,-0.30,17.89,415.6620,2.1472,1017.59,2.2879,
13.3,4059.939209,7351.395996,12,170955.09,127.87,1.17,-0.09,-0.42,17.93,415.8476,2.1524,1017.63,2.2446,
13.4,4059.939209,7351.395996,12,170955.20,127.87,1.35,0.03,-0.23,17.93,415.8476,2.0932,1017.71,2.2672,
13.5,4059.939209,7351.395996,12,170955.30,127.88,1.45,0.16,-0.17,17.94,415.9714,2.1137,1017.77,2.2941,
13.6,4059.939209,7351.395996,12,170955.41,127.89,1.41,0.41,-0.04,17.89,415.6201,2.1060,1017.67,2.2425,
13.7,4059.939209,7351.395996,12,170955.50,127.89,1.29,0.46,0.12,17.91,415.4866,2.1214,1017.66,2.2776,
13.8,4059.939209,7351.395996,12,170955.59,127.90,1.45,0.25,0.42,17.85,416.0333,2.1911,1017.47,2.2569,
13.9,4059.939209,7351.395996,12,170955.70,127.91,1.39,0.04,0.20,17.90,415.7135,2.1782,1017.62,2.2384,
14.0,4059.939209,7351.395996,12,170955.80,127.91,1.40,-0.08,0.22,17.89,415.7857,2.2504,1017.63,2.2198,
14.1,4059.939209,7351.395996,12,170955.91,127.92,1.38,-0.17,-0.03,17.86,415.8786,2.2323,1017.78,2.2301,
14.2,4059.939209,7351.395996,12,170956.00,127.93,1.28,-0.21,-0.26,17.84,416.0126,2.2375,1017.42,2.2301,
14.3,4059.939209,7351.395996,12,170956.09,127.92,1.32,-0.36,-0.27,17.93,415.7748,2.2091,1017.80,2.2631,
14.4,4059.939209,7351.395996,12,170956.20,127.92,1.33,-0.40,-0.24,17.96,415.9508,2.1807,1017.41,2.2569,
14.5,4059.939209,7351.395996,12,170956.30,127.93,1.27,-0.41,-0.17,17.93,415.7651,2.1911,1017.70,2.2446,
14.6,4059.939209,7351.395996,12,170956.41,127.93,1.22,-0.40,-0.16,17.93,415.7342,2.2118,1017.61,2.2095,
14.7,4059.939209,7351.395996,12,170956.52,127.93,1.14,-0.48,-0.11,17.88,415.7651,2.1988,1017.75,2.2508,
14.8,4059.939209,7351.395996,12,170956.59,127.93,1.19,-0.49,-0.29,17.89,415.7445,2.1962,1017.45,2.2219,
14.9,4059.939209,7351.395996,12,170956.70,127.93,1.23,-0.43,-0.30,17.91,415.9707,2.1601,1017.42,2.2054,
15.0,4059.939209,7351.395996,12,170956.80,127.94,1.21,-0.48,-0.25,17.94,415.8167,2.1782,1017.39,2.2033,
15.1,4059.939209,7351.395996,12,170956.91,127.94,1.06,-0.62,-0.33,18.00,415.8779,2.1833,1017.67,2.2343,
15.2,4059.939209,7351.395996,12,170957.00,127.95,0.99,-0.63,-0.31,18.01,415.8573,2.2401,1017.59,2.2466,
15.3,4059.939209,7351.395996,12,170957.09,127.95,0.99,-0.67,-0.18,18.03,416.1467,2.3174,1017.73,2.2611,
15.4,4059.939209,7351.395996,12,170957.20,127.95,1.04,-0.67,-0.20,18.06,416.1467,2.3226,1017.48,2.2198,
15.5,4059.939209,7351.395996,12,170957.30,127.95,0.97,-0.67,-0.16,18.05,415.8476,2.3226,1017.68,2.2281,
15.6,4059.939209,7351.395996,12,170957.41,127.95,0.92,-0.66,-0.14,18.06,415.7961,2.3406,1017.54,2.2033,
15.7,4059.939209,7351.395996,12,170957.50,127.96,1.00,-0.59,-0.10,18.03,415.5898,2.3509,1017.74,2.2219,
15.8,4059.939209,7351.395996,12,170957.59,127.96,0.82,-0.78,-0.18,17.97,415.6723,2.3458,1017.48,2.1992,
15.9,4059.939209,7351.395996,12,170957.70,127.96,0.91,-0.80,-0.11,17.98,415.7342,2.3251,1017.74,2.1971,
16.0,4059.939209,7351.395996,12,170957.80,127.97,0.86,-0.79,-0.02,17.98,415.6414,2.3870,1017.65,2.1909,
16.1,4059.939209,7351.395996,12,170957.91,127.98,0.96,-0.69,-0.09,18.03,415.4035,2.3767,1017.83,2.1682,
16.2,4059.939209,7351.395996,12,170958.00,127.98,0.90,-0.75,-0.06,18.05,415.8992,2.4334,1017.91,2.2012,
16.3,4059.939209,7351.395996,12,170958.09,127.98,0.82,-0.69,-0.12,18.01,415.7238,2.4386,1017.55,2.1950,
16.4,4059.939209,7351.395996,12,170958.20,127.98,0.73,-0.64,-0.20,18.03,415.7232,2.4360,1017.79,2.1827,
16.5,4059.939209,7351.395996,12,170958.30,127.98,0.84,-0.66,-0.12,18.05,416.0642,2.4257,1017.67,2.1971,
16.6,4059.939209,7351.395996,12,170958.41,127.98,0.84,-0.61,-0.20,18.08,416.3627,2.4231,1017.80,2.2425,
16.7,4059.939209,7351.395996,13,170958.52,127.98,0.93,-0.59,-0.07,18.06,416.5387,2.4463,1017.83,2.1806,
16.8,4059.939209,7351.395996,13,170958.59,127.98,0.90,-0.75,0.07,18.05,415.4866,2.4799,1017.85,2.2033,
16.9,4059.939209,7351.395996,13,170958.70,127.99,0.75,-0.74,0.07,18.03,415.5272,2.5185,1017.74,2.1827,
17.0,4059.939209,7351.395996,13,170958.80,127.98,0.75,-0.68,0.08,18.05,416.1261,2.4592,1017.77,2.1827,
17.1,4059.939209,7351.395996,13,170958.91,127.99,0.70,-0.61,0.04,18.05,416.0952,2.4824,1017.68,2.1662,
17.2,4059.939209,7351.395996,13,170959.00,127.99,0.76,-0.66,0.07,18.03,416.2080,2.4670,1017.67,2.1971,
17.3,4059.939209,7351.395996,13,170959.09,127.99,0.73,-0.56,0.04,18.03,415.8683,2.4748,1017.60,2.1806,
17.4,4059.939209,7351.395996,13,170959.20,127.99,0.82,-0.59,0.11,18.03,416.0429,2.4824,1017.62,2.1332,
17.5,4059.939209,7351.395996,13,170959.30,127.99,0.88,-0.51,0.05,18.05,415.7748,2.5237,1017.64,2.1497,
17.6,4059.939209,7351.395996,13,170959.41,127.99,0.83,-0.53,0.04,18.08,415.7445,2.4618,1017.44,2.2115,
17.7,4059.939209,7351.395996,13,170959.50,128.00,0.80,-0.52,0.03,18.11,415.8373,2.4953,1017.55,2.1373,
17.8,4059.939209,7351.395996,13,170959.59,127.99,0.86,-0.55,0.06,18.10,415.5073,2.4644,1017.66,2.1703,
17.9,4059.939209,7351.395996,13,170959.70,127.99,0.86,-0.55,0.06,18.10,415.2494,2.5263,1017.75,2.1352,
18.0,4059.939209,7351.395996,13,170959.80,127.99,0.81,-0.54,0.02,18.15,415.3216,2.5314,1017.79,2.1744,
18.1,4059.939209,7351.395996,13,170961.75,128.00,0.80,-0.45,-0.10,18.20,415.5692,2.5443,1017.64,2.2033,
18.2,4059.939209,7351.395996,13,170998.53,127.99,0.78,-0.32,-0.22,18.23,415.6923,2.5366,1017.88,2.1476,
18.3,4059.939209,7351.395996,13,171000.09,127.99,0.92,-0.35,-0.27,18.20,416.2396,2.5417,1017.76,2.1889,
18.4,4059.939209,7351.395996,13,171000.20,127.99,0.89,-0.28,-0.33,18.18,416.2189,2.4928,1017.48,2.1827,
18.5,4059.939209,7351.395996,13,171000.30,127.99,0.70,-0.51,-0.02,18.18,415.9501,2.5289,1017.60,2.1620,
18.6,4059.939209,7351.395996,13,171000.41,127.98,0.67,-0.66,0.02,18.17,416.1364,2.5443,1017.71,2.1971,
18.7,4059.939209,7351.395996,13,171000.50,127.98,0.64,-0.56,0.04,18.18,415.9508,2.4953,1017.69,2.1291,
18.8,4059.939209,7351.395996,13,171000.59,127.98,0.61,-0.61,0.12,18.23,416.0017,2.5083,1017.50,2.1559,
18.9,4059.939209,7351.395996,13,171000.70,127.97,0.54,-0.58,0.09,18.20,415.8786,2.5263,1017.59,2.1558,
19.0,4059.939209,7351.395996,13,171000.80,127.97,0.46,-0.54,0.00,18.22,416.0436,2.4850,1017.51,2.1477,
19.1,4059.939209,7351.395996,13,171000.91,127.96,0.54,-0.51,-0.05,18.18,416.1048,2.4876,1017.53,2.1600,
19.2,4059.939209,7351.395996,13,171001.00,127.96,0.56,-0.53,-0.12,18.27,415.9198,2.5418,1017.45,2.1332,
19.3,4059.939209,7351.395996,13,171001.09,127.97,0.62,-0.51,-0.10,18.23,416.0952,2.5392,1017.68,2.1579,
19.4,4059.939209,7351.395996,13,171001.20,127.97,0.68,-0.58,-0.11,18.22,416.0023,2.5211,1017.58,2.1290,
19.5,4059.939209,7351.395996,13,171001.30,127.97,0.68,-0.41,-0.15,18.25,416.0436,2.5392,1017.86,2.1353,
19.6,4059.939209,7351.395996,13,171001.41,127.98,0.59,-0.51,-0.12,18.22,415.9611,2.5212,1017.42,2.1476,
19.7,4059.939209,7351.395996,13,171001.50,127.98,0.35,-0.72,-0.07,18.27,416.6830,2.3741,1017.48,2.1063,
19.8,4059.939209,7351.395996,13,171001.59,127.97,0.25,-0.80,-0.18,18.30,416.7862,2.3277,1017.64,2.1105,
19.9,4059.939209,7351.395996,13,171001.70,127.97,0.15,-0.87,-0.18,18.28,416.7752,2.3330,1017.80,2.1517,
20.0,4059.939209,7351.395996,13,171001.80,127.97,0.06,-0.83,-0.10,18.32,416.6927,2.3767,1017.64,2.1043,
20.1,4059.939209,7351.395996,13,171001.91,127.96,0.01,-0.66,-0.02,18.41,416.6212,2.3845,1017.74,2.1600,
20.2,4059.939209,7351.395996,13,171002.00,127.96,0.06,-0.71,-0.01,18.42,416.7037,2.3484,1017.76,2.1682,
20.3,4059.939209,7351.395996,13,171002.09,127.97,0.10,-0.76,0.02,18.39,416.6308,2.3484,1017.69,2.1353,
20.4,4059.939209,7351.395996,13,171002.20,127.96,0.01,-0.79,0.10,18.34,416.7243,2.3201,1017.83,2.1126,
20.5,4059.939209,7351.395996,13,171002.30,127.96,-0.07,-0.78,0.12,18.34,416.3943,2.2349,1017.78,2.1517,
20.6,4059.939209,7351.395996,13,171002.41,127.97,0.02,-0.67,-0.31,18.37,416.0333,2.2221,1017.80,2.1579,
20.7,4059.939209,7351.395996,13,171002.50,127.97,0.05,-0.69,-0.21,18.34,416.1158,2.2762,1017.87,2.1290,
20.8,4059.939209,7351.395996,13,171002.59,127.98,0.05,-0.74,-0.25,18.34,416.3530,2.1498,1017.75,2.1290,
20.9,4059.939209,7351.395996,13,171002.70,127.98,0.07,-0.59,-0.18,18.34,416.3324,2.1421,1017.80,2.1497,
21.0,4059.939209,7351.395996,13,171002.80,127.98,0.04,-0.44,-0.41,18.35,416.2905,2.1936,1017.76,2.1125,
21.1,4059.939209,7351.395996,13,171002.91,127.97,0.10,-0.43,-0.42,18.37,416.2911,2.1936,1017.53,2.1538,
21.2,4059.939209,7351.395996,13,171003.00,127.98,0.14,-0.32,-0.41,18.39,416.2292,2.2040,1017.75,2.1312,
21.3,4059.939209,7351.395996,13,171003.09,127.98,0.16,-0.27,-0.32,18.39,416.4658,2.1679,1017.59,2.1456,
21.4,4059.939209,7351.395996,13,171003.20,127.97,0.21,-0.12,-0.27,18.53,416.6315,2.1472,1017.73,2.1476,
21.5,4059.939209,7351.395996,13,171003.30,127.97,0.19,0.03,-0.27,18.51,417.2084,2.1293,1017.66,2.1166,
21.6,4059.939209,7351.395996,13,171003.41,127.98,0.17,0.15,-0.35,18.41,417.2188,2.1730,1017.68,2.1311,
21.7,4059.939209,7351.395996,13,171003.50,127.98,0.45,-0.02,-0.25,18.30,417.2600,2.1704,1017.64,2.1435,
21.8,4059.939209,7351.395996,13,171003.59,127.99,0.50,-0.19,-0.26,18.34,417.3225,2.2015,1017.70,2.1249,
