DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/1/2016, 12:08:54 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
1.1,4108.291504,7351.446777,11,160931.28,31.73,0.52,-0.40,0.15,9.03,421.0364,1.9358,1022.46,1.9680,
1.2,4108.291504,7351.446777,11,160931.39,31.72,0.46,-0.41,0.07,8.99,420.9951,1.9744,1022.64,1.9845,
1.3,4108.291504,7351.446777,11,160931.47,31.71,0.44,-0.37,0.00,8.94,421.2008,1.9435,1022.63,1.9887,
1.4,4108.291504,7351.446777,11,160931.58,31.70,0.41,-0.40,-0.06,8.95,420.8507,1.9590,1022.46,1.9474,
1.5,4108.291504,7351.446777,11,160931.69,31.70,0.41,-0.39,-0.08,8.97,420.7778,1.9332,1022.67,2.0114,
1.6,4108.291504,7351.446777,11,160931.78,31.69,0.40,-0.37,-0.07,8.98,421.3561,1.9332,1022.43,1.9990,
1.7,4108.291504,7351.446777,11,160931.89,31.69,0.42,-0.38,-0.10,8.97,421.3871,1.9899,1022.66,1.9970,
1.8,4108.291504,7351.446777,11,160931.97,31.68,0.42,-0.38,-0.11,8.96,420.6547,2.0002,1022.48,1.9536,
1.9,4108.291504,7351.446777,11,160932.08,31.68,0.42,-0.39,-0.06,9.01,420.5309,1.9333,1022.54,1.9804,
2.0,4108.291504,7351.446777,11,160932.17,31.68,0.42,-0.38,-0.09,8.98,420.6340,1.9280,1022.48,2.0196,
2.1,4108.291504,7351.446777,11,160932.27,31.67,0.44,-0.41,-0.09,8.93,420.7991,1.9332,1022.69,2.0196,
2.2,4108.291504,7351.446777,11,160932.39,31.66,0.43,-0.36,-0.11,8.92,420.4999,1.9435,1022.63,2.0072,
2.3,4108.291504,7351.446777,11,160932.47,31.66,0.46,-0.34,-0.10,8.89,421.5515,1.9796,1022.60,1.9722,
2.4,4108.291504,7351.446777,11,160932.58,31.66,0.43,-0.39,-0.10,8.89,421.4387,1.9641,1022.77,2.0258,
2.5,4108.291504,7351.446777,11,160932.69,31.65,0.46,-0.42,-0.10,8.89,421.5928,1.9564,1022.32,1.9804,
2.6,4108.291504,7351.446777,11,160932.78,31.65,0.46,-0.47,-0.08,8.84,421.2833,1.9744,1022.51,1.9867,
2.7,4108.291504,7351.446777,11,160932.89,31.64,0.44,-0.58,-0.09,8.87,421.3871,1.9848,1022.47,1.9702,
2.8,4108.291504,7351.446777,11,160932.97,31.63,0.38,-0.59,-0.20,8.89,421.2839,1.9461,1022.66,1.9990,
2.9,4108.291504,7351.446777,11,160933.08,31.61,0.39,-0.63,-0.14,8.89,421.9338,1.9719,1022.66,1.9764,
3.0,4108.291504,7351.446777,11,160933.19,31.61,0.43,-0.62,-0.06,8.88,421.8410,1.9667,1022.65,1.9928,
3.1,4108.291504,7351.446777,11,160933.28,31.60,0.44,-0.55,-0.00,8.88,421.9029,1.9074,1022.51,2.0114,
3.2,4108.291504,7351.446777,11,160933.39,31.59,0.44,-0.53,0.01,8.92,422.0576,1.9461,1022.49,1.9763,
3.3,4108.291504,7351.446777,11,160933.47,31.58,0.39,-0.57,0.02,8.95,421.7475,1.9203,1022.48,1.9907,
3.4,4108.291504,7351.446777,11,160933.58,31.58,0.37,-0.58,0.02,8.96,424.1098,2.0234,1022.68,1.9887,
3.5,4108.291504,7351.446777,11,160933.69,31.57,0.32,-0.52,-0.04,8.93,424.2240,1.9977,1022.65,1.9805,
3.6,4108.291504,7351.446777,11,160933.78,31.56,0.33,-0.51,-0.14,8.92,424.0486,1.9693,1022.56,2.0155,
3.7,4108.291504,7351.446777,11,160933.89,31.55,0.35,-0.56,-0.16,8.95,426.8229,1.9512,1022.61,2.0217,
3.8,4108.291504,7351.446777,11,160933.97,31.54,0.39,-0.56,-0.15,8.97,426.7823,1.9332,1022.63,1.9908,
3.9,4108.291504,7351.446777,11,160934.08,31.53,0.43,-0.59,-0.10,8.95,429.1440,1.9822,1022.62,1.9990,
4.0,4108.291504,7351.446777,11,160934.19,31.53,0.35,-0.53,-0.16,8.94,429.1749,2.0003,1022.26,2.0093,
4.1,4108.291504,7351.446777,11,160934.28,31.51,0.31,-0.54,-0.21,8.96,429.2471,1.9306,1022.58,2.0402,
4.2,4108.291504,7351.446777,11,160934.39,31.51,0.34,-0.55,-0.19,8.94,429.1446,2.0183,1022.59,1.9763,
4.3,4108.291504,7351.446777,11,160934.47,31.50,0.31,-0.55,-0.21,8.95,429.2271,1.9719,1022.23,1.9763,
4.4,4108.291504,7351.446777,11,160934.58,31.49,0.35,-0.49,-0.19,8.97,436.8506,1.9409,1022.42,2.0093,
4.5,4108.291504,7351.446777,11,160934.69,31.48,0.32,-0.48,-0.11,8.93,436.8918,1.9436,1022.45,2.0134,
4.6,4108.291504,7351.446777,11,160934.78,31.47,0.28,-0.54,-0.12,8.99,436.8196,1.9564,1022.44,2.0279,
4.7,4108.291504,7351.446777,11,160934.89,31.45,0.25,-0.54,-0.08,9.02,436.8809,1.9770,1022.48,1.9845,
4.8,4108.291504,7351.446777,11,160934.97,31.44,0.24,-0.56,-0.04,8.99,437.0053,1.9461,1022.38,1.9866,
4.9,4108.291504,7351.446777,11,160935.08,31.43,0.23,-0.57,-0.03,8.97,436.9640,1.9358,1022.54,2.0361,
