DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016,  5:40:39 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
4.6,4057.342041,7347.379883,11,214120.81,250.55,0.07,-0.04,0.00,16.45,481.1514,4.3760,1013.69,3.8946,
4.7,4057.342041,7347.379883,11,214120.92,250.55,0.11,-0.08,0.00,16.47,481.1307,4.4276,1013.67,3.8512,
4.8,4057.342041,7347.379883,11,214121.02,250.55,0.06,-0.03,0.00,16.45,481.0475,4.4250,1013.81,3.8842,
4.9,4057.342041,7347.379883,11,214121.13,250.55,0.08,-0.07,0.00,16.47,478.7785,3.8627,1013.93,3.8863,
5.0,4057.342041,7347.379883,11,214121.22,250.56,0.12,-0.09,0.00,16.47,478.2008,3.8782,1013.96,3.8801,
5.1,4057.342041,7347.379883,11,214121.31,250.56,0.08,-0.07,0.00,16.47,478.1692,3.8601,1013.83,3.8966,
5.2,4057.342041,7347.379883,11,214121.42,250.57,0.12,-0.08,0.00,16.47,478.2627,3.8859,1013.89,3.8554,
5.3,4057.342041,7347.379883,11,214121.52,250.58,0.06,-0.03,0.00,16.45,478.1905,3.8807,1013.89,4.0638,
5.4,4057.342041,7347.379883,11,214121.63,250.58,0.06,-0.06,0.00,16.46,478.0873,3.8808,1013.76,4.1123,
5.5,4057.342041,7347.379883,11,214121.72,250.58,0.08,-0.06,0.01,16.42,478.1389,3.8653,1013.97,4.0875,
5.6,4057.342041,7347.379883,11,214121.81,250.58,0.06,-0.02,0.00,16.45,478.0144,3.8601,1013.78,4.0731,
5.7,4057.342041,7347.379883,11,214121.94,250.60,0.07,-0.03,0.00,16.46,478.2104,3.8911,1014.02,4.0648,
5.8,4057.342041,7347.379883,11,214122.03,250.61,0.07,-0.01,0.00,16.43,478.0563,3.8601,1013.96,4.0896,
5.9,4057.342041,7347.379883,11,214122.11,250.61,0.11,-0.00,0.00,16.45,478.2833,3.8833,1013.87,4.0803,
6.0,4057.342041,7347.379883,11,214122.22,250.62,0.09,-0.01,0.00,16.47,478.2621,3.8550,1013.72,4.0999,
6.1,4057.342041,7347.379883,11,214122.31,250.62,0.12,0.00,-0.00,16.44,477.9938,3.8731,1013.67,4.0689,
6.2,4057.342041,7347.379883,11,214122.44,250.62,0.15,0.00,-0.02,16.42,478.1389,3.8885,1013.69,4.0834,
6.3,4057.342041,7347.379883,11,214122.53,250.63,0.16,-0.02,-0.02,16.42,485.3599,4.7113,1013.66,4.2474,
6.4,4057.342041,7347.379883,11,214122.63,250.63,0.19,-0.07,0.00,16.42,485.2574,4.7087,1013.79,4.2453,
6.5,4057.342041,7347.379883,10,214122.72,250.64,0.19,-0.04,0.00,16.38,479.3150,4.1852,1013.66,4.2443,
6.6,4057.342041,7347.379883,10,214122.81,250.64,0.21,-0.07,0.01,16.42,479.2834,4.1361,1013.75,4.2505,
6.7,4057.342041,7347.379883,10,214122.92,250.66,0.20,-0.08,0.01,16.42,479.4485,4.1619,1013.81,4.2340,
6.8,4057.342041,7347.379883,10,214123.02,250.66,0.18,-0.11,0.00,16.43,476.1890,3.6305,1013.68,4.2505,
6.9,4057.342041,7347.379883,10,214123.13,250.67,0.18,-0.10,0.00,16.43,476.1478,3.6641,1013.63,4.2443,
7.0,4057.342041,7347.379883,10,214123.22,250.68,0.19,-0.08,0.00,16.43,476.1375,3.6176,1013.55,4.2463,
7.1,4057.342041,7347.379883,10,214123.31,250.69,0.20,-0.08,0.01,16.42,473.0218,3.1689,1013.56,4.2453,
7.2,4057.342041,7347.379883,10,214123.42,250.70,0.19,-0.10,0.00,16.43,473.1456,3.1663,1013.80,4.2546,
7.3,4057.342041,7347.379883,10,214123.52,250.71,0.20,-0.07,0.01,16.42,470.6174,3.0476,1013.73,4.3619,
7.4,4057.342041,7347.379883,10,214123.63,250.72,0.17,-0.06,-0.02,16.42,470.4736,3.0013,1013.79,4.3598,
7.5,4057.342041,7347.379883,10,214123.72,250.73,0.19,-0.07,0.00,16.42,468.0595,2.8026,1013.76,4.3639,
7.6,4057.342041,7347.379883,10,214123.81,250.74,0.21,-0.07,0.01,16.42,467.8325,2.7356,1013.75,4.3464,
7.7,4057.342041,7347.379883,10,214123.94,250.75,0.20,-0.06,0.01,16.41,468.1833,2.7536,1013.56,4.3381,
7.8,4057.342041,7347.379883,10,214124.03,250.75,0.19,-0.04,0.00,16.39,466.9040,2.5962,1013.59,4.3350,
7.9,4057.342041,7347.379883,10,214124.11,250.76,0.21,-0.07,0.01,16.42,466.9969,2.5627,1013.76,4.3681,
8.0,4057.342041,7347.379883,10,214124.22,250.76,0.21,-0.07,0.01,16.42,467.1722,2.5240,1013.69,4.3598,
8.1,4057.342041,7347.379883,10,214124.31,250.77,0.21,-0.07,0.01,16.42,467.1104,2.5679,1013.81,4.3567,
8.2,4057.342041,7347.379883,10,214124.44,250.78,0.21,-0.07,0.01,16.42,467.1413,2.5317,1013.86,4.4341,
8.3,4057.342041,7347.379883,10,214124.53,250.78,0.21,-0.07,0.01,16.42,465.7073,2.4906,1014.01,4.4516,
8.4,4057.342041,7347.379883,10,214124.63,250.78,0.21,-0.07,0.01,16.42,465.7279,2.4879,1013.73,4.4372,
8.5,4057.342041,7347.379883,10,214124.72,250.79,0.21,-0.07,0.01,16.42,465.7479,2.4724,1013.82,4.4299,
8.6,4057.342041,7347.379883,10,214124.81,250.79,0.21,-0.06,0.02,16.43,465.1502,2.3950,1013.74,4.4207,
8.7,4057.342041,7347.379883,10,214124.92,250.79,0.18,-0.03,0.04,16.44,465.2637,2.4260,1013.51,4.4165,
8.8,4057.342041,7347.379883,10,214125.02,250.80,0.15,-0.05,0.02,16.43,466.9350,3.0528,1013.73,4.4444,
8.9,4057.342041,7347.379883,10,214125.13,250.81,0.15,-0.01,0.05,16.47,466.9865,3.0400,1013.96,4.4372,
9.0,4057.342041,7347.379883,10,214125.22,250.81,0.18,-0.04,0.04,16.43,466.9659,3.0141,1013.70,4.4464,
9.1,4057.342041,7347.379883,10,214125.31,250.81,0.23,-0.02,0.03,16.50,479.4588,4.6649,1013.79,4.4496,
9.2,4057.342041,7347.379883,10,214125.42,250.83,0.22,0.00,0.08,16.89,479.6451,4.6984,1013.66,4.4526,
9.3,4057.342041,7347.379883,10,214125.52,250.82,0.22,0.02,0.07,17.28,487.3820,5.5006,1013.88,4.4784,
9.4,4057.342041,7347.379883,10,214125.63,250.83,0.22,0.05,0.10,17.58,487.4955,5.5367,1013.84,4.4702,
9.5,4057.342041,7347.379883,10,214125.72,250.83,0.20,-0.02,0.15,18.17,489.5072,5.9158,1013.84,4.4506,
9.6,4057.342041,7347.379883,10,214125.81,250.83,0.16,-0.06,0.17,18.30,489.5594,6.0630,1013.80,4.4609,
9.7,4057.342041,7347.379883,10,214125.94,250.84,0.14,-0.01,0.13,18.39,490.0650,6.0835,1013.84,4.4588,
9.8,4057.342041,7347.379883,10,214126.03,250.85,0.12,0.06,0.08,18.31,490.1985,6.1222,1013.82,4.4650,
9.9,4057.342041,7347.379883,10,214126.11,250.84,0.10,0.02,0.10,18.08,488.1970,5.6037,1013.70,4.4794,
10.0,4057.342041,7347.379883,10,214126.22,250.85,0.08,0.00,0.08,18.00,487.8985,5.5186,1013.71,4.4846,
10.1,4057.342041,7347.379883,10,214126.31,250.85,0.08,0.00,0.08,17.99,488.1151,5.5573,1013.84,4.4826,
10.2,4057.342041,7347.379883,10,214126.44,250.85,0.11,0.02,0.07,17.86,487.9604,5.5831,1013.81,4.4660,
10.3,4057.342041,7347.379883,10,214126.53,250.86,0.16,0.04,0.03,17.68,488.0835,5.5754,1013.72,4.4774,
10.4,4057.342041,7347.379883,10,214126.63,250.86,0.16,-0.01,0.00,17.31,488.0216,5.6063,1013.91,4.4929,
10.5,4057.342041,7347.379883,10,214126.72,250.86,0.17,-0.03,0.00,17.12,487.9294,5.5857,1013.79,4.4785,
10.6,4057.342041,7347.379883,10,214126.81,250.86,0.13,-0.01,0.00,16.83,488.0120,5.5522,1013.60,4.4805,
10.7,4057.342041,7347.379883,10,214126.92,250.86,0.14,-0.02,0.00,16.49,488.0120,5.6089,1013.72,4.4898,
10.8,4057.342041,7347.379883,10,214127.02,250.86,0.12,-0.01,0.01,16.45,487.9494,5.5573,1013.88,4.4825,
10.9,4057.342041,7347.379883,10,214127.13,250.87,0.16,-0.05,0.04,16.43,488.0842,5.5470,1013.76,4.4867,
11.0,4057.342041,7347.379883,10,214127.22,250.86,0.14,-0.05,0.03,16.43,487.8469,5.5857,1013.93,4.4713,
11.1,4057.342041,7347.379883,10,214127.31,250.87,0.13,-0.07,0.05,16.42,487.9907,5.5934,1013.69,4.4898,
11.2,4057.342041,7347.379883,10,214127.42,250.86,0.15,-0.05,0.04,16.43,488.0526,5.6218,1013.79,4.4681,
11.3,4057.342041,7347.379883,10,214127.52,250.87,0.13,-0.06,0.05,16.43,466.3469,2.6865,1013.82,4.4506,
11.4,4057.342041,7347.379883,10,214127.63,250.87,0.13,-0.07,0.05,16.42,466.2128,2.6866,1013.62,4.4599,
11.5,4057.342041,7347.379883,10,214127.72,250.87,0.15,-0.06,0.04,16.43,466.3572,2.6607,1013.75,4.4846,
11.6,4057.342041,7347.379883,10,214127.81,250.86,0.13,-0.07,0.05,16.42,465.5416,2.5679,1013.68,4.4660,
11.7,4057.342041,7347.379883,10,214127.94,250.87,0.15,-0.06,0.04,16.43,465.5525,2.6040,1013.64,4.4784,
11.8,4057.342041,7347.379883,10,214128.03,250.87,0.12,-0.08,0.05,16.42,465.3456,2.5188,1013.80,4.4650,
11.9,4057.342041,7347.379883,10,214128.11,250.87,0.12,-0.08,0.05,16.42,465.0670,2.5628,1013.78,4.4918,
12.0,4057.342041,7347.379883,10,214128.22,250.87,0.12,-0.08,0.05,16.42,465.1089,2.5395,1013.60,4.4836,
12.1,4057.342041,7347.379883,10,214128.31,250.87,0.12,-0.08,0.05,16.42,464.6956,2.4261,1013.76,4.4960,
12.2,4057.342041,7347.379883,10,214128.44,250.87,0.11,-0.07,0.04,16.42,464.8820,2.4311,1013.81,4.5310,
12.3,4057.342041,7347.379883,10,214128.53,250.88,0.10,-0.04,0.04,16.40,464.8304,2.4750,1013.74,4.5249,
12.4,4057.342041,7347.379883,10,214128.63,250.87,0.12,-0.08,0.05,16.42,467.0484,2.4079,1013.80,4.5114,
12.5,4057.342041,7347.379883,10,214128.72,250.86,0.12,-0.08,0.05,16.42,466.9969,2.4105,1013.71,4.5341,
12.6,4057.342041,7347.379883,10,214128.81,250.86,0.12,-0.08,0.05,16.42,466.9240,2.3925,1013.83,4.5176,
12.7,4057.342041,7347.379883,10,214128.92,250.85,0.12,-0.08,0.05,16.42,466.1509,2.4029,1013.83,4.5114,
12.8,4057.342041,7347.379883,10,214129.02,250.85,0.12,-0.08,0.05,16.42,466.0677,2.3538,1013.81,4.5073,
12.9,4057.342041,7347.379883,10,214129.13,250.85,0.12,-0.08,0.05,16.42,466.4494,2.3873,1013.81,4.5042,
13.0,4057.342041,7347.379883,10,214129.23,250.85,0.12,-0.08,0.05,16.42,466.5739,2.3435,1013.72,4.5094,
13.1,4057.342041,7347.379883,10,214129.33,250.86,0.14,-0.09,0.06,16.41,468.8126,2.4389,1013.39,4.5939,
13.2,4057.342041,7347.379883,10,214129.42,250.87,0.16,-0.10,0.08,16.38,468.8126,2.3899,1013.67,4.5785,
13.3,4057.342041,7347.379883,10,214129.52,250.87,0.13,-0.09,0.06,16.40,473.5995,2.3847,1013.70,4.5827,
13.4,4057.342041,7347.379883,10,214129.63,250.87,0.12,-0.08,0.05,16.42,473.7027,2.3873,1013.86,4.5929,
13.5,4057.342041,7347.379883,10,214129.72,250.86,0.12,-0.08,0.05,16.42,473.7433,2.3821,1013.83,4.6053,
13.6,4057.342041,7347.379883,10,214129.81,250.86,0.12,-0.08,0.05,16.42,473.8781,2.2815,1013.87,4.5991,
13.7,4057.342041,7347.379883,10,214129.94,250.87,0.12,-0.08,0.05,16.45,477.5715,2.3099,1013.79,4.5877,
13.8,4057.342041,7347.379883,10,214130.03,250.87,0.12,-0.08,0.05,16.59,477.7256,2.3692,1013.71,4.5929,
13.9,4057.342041,7347.379883,10,214130.11,250.86,0.12,-0.08,0.05,16.69,479.1396,2.2868,1013.65,4.5743,
14.0,4057.342041,7347.379883,10,214130.22,250.86,0.12,-0.08,0.05,16.66,479.2944,2.2919,1013.71,4.5764,
14.1,4057.342041,7347.379883,10,214130.31,250.87,0.15,-0.09,0.06,16.61,480.9863,2.3073,1013.86,4.6073,
14.2,4057.342041,7347.379883,10,214130.44,250.86,0.18,-0.10,0.08,16.74,480.9760,2.3538,1013.84,4.6032,
14.3,4057.342041,7347.379883,10,214130.53,250.85,0.16,-0.06,0.08,16.88,479.2009,2.2867,1013.60,4.5867,
14.4,4057.342041,7347.379883,10,214130.63,250.85,0.18,-0.11,0.07,16.60,479.3563,2.3331,1013.77,4.5908,
14.5,4057.342041,7347.379883,10,214130.72,250.85,0.18,-0.11,0.07,16.67,479.2731,2.3125,1013.95,4.5878,
14.6,4057.342041,7347.379883,10,214130.81,250.85,0.15,-0.10,0.08,16.93,480.0062,2.2944,1013.59,4.5796,
14.7,4057.342041,7347.379883,10,214130.92,250.85,0.11,-0.06,0.09,16.90,480.0269,2.3125,1013.69,4.5929,
14.8,4057.342041,7347.379883,10,214131.02,250.85,0.15,-0.04,0.07,16.73,479.8927,2.2944,1013.76,4.6115,
14.9,4057.342041,7347.379883,10,214131.13,250.85,0.16,-0.05,0.04,16.53,480.0681,2.2557,1013.86,4.6012,
15.0,4057.342041,7347.379883,10,214131.23,250.85,0.13,-0.05,0.05,16.45,480.0681,2.2454,1013.90,4.5867,
15.1,4057.342041,7347.379883,10,214131.33,250.84,0.17,-0.05,0.03,16.38,480.1816,2.2609,1013.83,4.5733,
15.2,4057.342041,7347.379883,10,214131.44,250.84,0.16,-0.06,0.04,16.39,480.1197,2.3100,1013.67,4.5547,
15.3,4057.342041,7347.379883,10,214131.53,250.83,0.13,-0.09,0.06,16.41,480.2022,2.2196,1013.91,4.5723,
15.4,4057.342041,7347.379883,10,214131.63,250.82,0.17,-0.09,0.09,16.38,480.0159,2.2893,1013.75,4.5826,
15.5,4057.342041,7347.379883,10,214131.72,250.83,0.19,-0.02,0.13,16.38,480.1087,2.2429,1013.73,4.5867,
15.6,4057.342041,7347.379883,10,214131.81,250.82,0.21,-0.02,0.13,16.39,479.8302,2.2738,1013.89,4.5640,
15.7,4057.342041,7347.379883,10,214131.94,250.82,0.24,-0.01,0.11,16.71,480.1300,2.3125,1013.75,4.5754,
15.8,4057.342041,7347.379883,10,214132.03,250.81,0.21,-0.03,0.10,17.72,480.0475,2.2867,1013.81,4.5620,
15.9,4057.342041,7347.379883,10,214132.11,250.80,0.13,-0.14,0.18,18.30,480.1197,2.2506,1013.61,4.5702,
16.0,4057.342041,7347.379883,10,214132.22,250.80,0.20,-0.21,0.25,18.50,479.9959,2.3125,1013.88,4.5238,
16.1,4057.342041,7347.379883,10,214132.31,250.79,0.24,-0.15,0.29,18.58,479.9134,2.2635,1013.66,4.5094,
16.2,4057.342041,7347.379883,10,214132.44,250.79,0.22,-0.13,0.29,18.60,480.0887,2.2893,1013.83,4.5217,
16.3,4057.342041,7347.379883,10,214132.53,250.79,0.14,-0.07,0.29,18.84,489.2190,3.9685,1013.72,4.5176,
16.4,4057.342041,7347.379883,10,214132.63,250.78,0.08,-0.03,0.31,18.97,489.3119,3.9607,1013.62,4.5197,
16.5,4057.342041,7347.379883,10,214132.72,250.78,0.05,-0.01,0.31,18.85,489.4460,3.9220,1013.77,4.5197,
16.6,4057.342041,7347.379883,10,214132.81,250.78,0.15,0.00,0.35,18.80,489.4247,3.9401,1013.78,4.5156,
16.7,4057.342041,7347.379883,10,214132.92,250.77,0.23,0.01,0.34,18.49,489.1984,3.9014,1013.68,4.5083,
16.8,4057.342041,7347.379883,10,214133.02,250.77,0.25,0.04,0.23,18.09,485.0304,3.4474,1013.88,4.5341,
16.9,4057.342041,7347.379883,10,214133.13,250.77,0.29,0.02,0.21,18.13,483.7099,2.9444,1013.87,4.5145,
17.0,4057.342041,7347.379883,10,214133.23,250.76,0.28,-0.02,0.17,17.91,483.7408,2.9805,1013.79,4.4176,
17.1,4057.342041,7347.379883,10,214133.33,250.75,0.29,-0.02,0.15,17.48,483.4520,2.9754,1013.78,4.4444,
17.2,4057.342041,7347.379883,10,214133.44,250.76,0.27,0.00,0.09,16.72,483.8543,2.9831,1013.72,4.4268,
17.3,4057.342041,7347.379883,10,214133.53,250.76,0.24,0.00,0.07,16.47,487.2382,2.5679,1013.90,4.4258,
17.4,4057.342041,7347.379883,10,214133.63,250.76,0.27,-0.00,0.07,16.52,487.3723,2.6091,1013.71,4.4341,
17.5,4057.342041,7347.379883,10,214133.72,250.76,0.24,-0.01,0.09,16.73,487.4129,2.5343,1013.66,4.4268,
17.6,4057.342041,7347.379883,10,214133.81,250.76,0.19,0.02,0.12,16.97,487.4033,2.4673,1013.62,4.4165,
17.7,4057.342041,7347.379883,10,214133.94,250.76,0.23,0.04,0.11,16.97,487.2382,2.4931,1013.79,4.4062,
17.8,4057.342041,7347.379883,10,214134.03,250.76,0.19,0.02,0.11,16.86,486.7946,2.4544,1013.63,4.4134,
17.9,4057.342041,7347.379883,10,214134.11,250.75,0.20,0.00,0.07,16.58,486.8462,2.4182,1013.70,4.4320,
18.0,4057.342041,7347.379883,10,214134.22,250.75,0.21,0.00,0.09,16.48,486.7843,2.4905,1013.76,4.2752,
18.1,4057.342041,7347.379883,10,214134.31,250.75,0.21,0.00,0.09,16.43,486.8668,2.3460,1013.77,4.2866,
18.2,4057.342041,7347.379883,10,214134.44,250.75,0.20,0.01,0.09,16.43,486.7630,2.3925,1013.67,4.2783,
18.3,4057.342041,7347.379883,10,214134.53,250.74,0.19,0.02,0.08,16.41,486.9178,2.3590,1013.76,4.2938,
18.4,4057.342041,7347.379883,10,214134.63,250.75,0.20,0.00,0.07,16.38,486.4335,2.3331,1013.65,4.2814,
18.5,4057.342041,7347.379883,10,214134.73,250.75,0.23,-0.00,0.09,16.38,486.5670,2.3615,1013.79,4.2763,
18.6,4057.342041,7347.379883,10,214134.83,250.75,0.24,-0.03,0.10,16.37,487.1247,2.3460,1013.73,4.2628,
18.7,4057.342041,7347.379883,10,214134.92,250.75,0.21,-0.07,0.08,16.39,488.6103,2.3177,1013.60,4.3072,
18.8,4057.342041,7347.379883,10,214135.02,250.74,0.20,-0.07,0.07,16.43,488.1867,2.3434,1013.79,4.2825,
18.9,4057.342041,7347.379883,10,214135.13,250.74,0.22,-0.08,0.09,16.44,488.2486,2.3667,1013.84,4.2763,
19.0,4057.342041,7347.379883,10,214135.23,250.74,0.24,-0.12,0.11,16.46,488.2492,2.3512,1013.77,4.1257,
19.1,4057.342041,7347.379883,10,214135.33,250.75,0.21,-0.15,0.09,16.43,488.0842,2.6763,1013.85,4.1525,
19.2,4057.342041,7347.379883,10,214135.42,250.75,0.19,-0.15,0.11,16.43,488.0739,2.7046,1013.64,4.1545,
19.3,4057.342041,7347.379883,10,214135.52,250.75,0.20,-0.14,0.12,16.47,486.2059,2.5292,1013.82,4.1411,
19.4,4057.342041,7347.379883,10,214135.63,250.74,0.20,-0.14,0.11,16.49,486.0930,2.5240,1013.89,4.1401,
19.5,4057.342041,7347.379883,10,214135.72,250.74,0.19,-0.11,0.06,16.56,486.0305,2.5473,1013.69,4.1566,
19.6,4057.342041,7347.379883,10,214135.81,250.73,0.20,-0.07,0.07,16.52,484.8757,2.4106,1013.67,4.1432,
19.7,4057.342041,7347.379883,10,214135.94,250.73,0.22,-0.07,0.08,16.43,484.6384,2.3976,1013.69,4.1236,
19.8,4057.342041,7347.379883,10,214136.03,250.72,0.24,-0.06,0.08,16.42,484.8035,2.4080,1013.66,4.1401,
19.9,4057.342041,7347.379883,10,214136.13,250.72,0.22,-0.07,0.09,16.44,484.8138,2.3770,1013.66,4.1401,
20.0,4057.342041,7347.379883,10,214136.22,250.72,0.18,-0.05,0.11,16.42,484.8963,2.3976,1013.71,4.0246,
20.1,4057.342041,7347.379883,10,214136.31,250.72,0.18,-0.04,0.11,16.41,484.8138,2.4131,1013.65,4.0112,
20.2,4057.342041,7347.379883,10,214136.42,250.72,0.19,-0.03,0.12,16.40,484.8035,2.3642,1013.73,4.0412,
20.3,4057.342041,7347.379883,10,214136.52,250.71,0.18,-0.06,0.10,16.45,484.9892,2.4466,1013.53,4.0236,
20.4,4057.342041,7347.379883,10,214136.63,250.71,0.17,-0.05,0.11,16.47,484.8241,2.4260,1013.85,4.0359,
20.5,4057.342041,7347.379883,10,214136.73,250.70,0.17,-0.05,0.11,16.46,484.9479,2.3357,1013.82,4.0462,
20.6,4057.342041,7347.379883,10,214136.83,250.69,0.18,-0.05,0.11,16.42,484.8757,2.3847,1013.73,4.0256,
20.7,4057.342041,7347.379883,10,214136.92,250.70,0.18,-0.05,0.11,16.42,484.9066,2.3900,1013.77,4.0370,
20.8,4057.342041,7347.379883,10,214137.02,250.69,0.18,-0.04,0.12,16.41,484.7828,2.3847,1013.89,4.0422,
20.9,4057.342041,7347.379883,10,214137.13,250.69,0.18,-0.02,0.13,16.38,484.8750,2.4389,1013.61,3.9802,
21.0,4057.342041,7347.379883,10,214137.23,250.69,0.16,-0.02,0.15,16.40,484.7616,2.3900,1013.65,4.0060,
21.1,4057.342041,7347.379883,10,214137.33,250.68,0.14,-0.01,0.15,16.43,484.7828,2.3744,1013.58,3.9730,
21.2,4057.342041,7347.379883,10,214137.44,250.68,0.11,-0.01,0.12,16.46,484.7203,2.3616,1013.74,3.9977,
21.3,4057.342041,7347.379883,10,214137.53,250.67,0.11,-0.01,0.12,16.46,484.5868,2.4261,1013.69,3.9833,
21.4,4057.342041,7347.379883,10,214137.61,250.66,0.12,-0.02,0.13,16.46,485.2155,2.9032,1013.71,3.9998,
21.5,4057.342041,7347.379883,10,214137.72,250.66,0.13,-0.07,0.13,16.50,485.5050,2.9341,1013.69,3.9544,
21.6,4057.342041,7347.379883,10,214137.81,250.65,0.14,-0.05,0.15,16.53,488.6716,3.3868,1013.79,3.9565,
21.7,4057.342041,7347.379883,10,214137.94,250.66,0.12,-0.07,0.14,16.55,488.8167,3.3726,1013.67,3.9792,
