DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016, 11:50:41 AM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
1.2,4100.060059,7351.273438,11,155118.94,226.54,-0.66,1.07,0.13,16.19,423.9496,2.2787,1019.01,2.3745,
1.3,4100.060059,7351.273438,11,155119.05,226.55,-0.72,1.07,0.21,16.14,423.8773,2.2504,1018.93,2.3931,
1.4,4100.060059,7351.273438,11,155119.14,226.56,-0.82,1.11,0.19,16.06,423.2996,2.2452,1019.07,2.3889,
1.5,4100.060059,7351.273438,11,155119.23,226.56,-0.91,1.29,0.32,15.92,423.1654,2.3097,1019.15,2.3559,
1.6,4100.060059,7351.273438,11,155119.33,226.55,-0.85,1.42,0.26,16.02,423.3512,2.3071,1019.01,2.3538,
1.7,4100.060059,7351.273438,11,155119.44,226.56,-0.61,1.45,0.18,16.06,423.2583,2.2787,1018.99,2.3703,
1.8,4100.060059,7351.273438,11,155119.53,226.56,-0.18,1.43,0.06,16.04,423.4440,2.2633,1018.90,2.3787,
1.9,4100.060059,7351.273438,11,155119.64,226.56,-0.01,1.23,-0.06,16.06,422.6805,2.2813,1018.95,2.3992,
2.0,4100.060059,7351.273438,11,155119.75,226.56,-0.04,1.07,-0.09,16.05,422.5258,2.2916,1019.05,2.3333,
2.1,4100.060059,7351.273438,11,155119.84,226.57,-0.09,1.03,-0.04,16.14,422.3813,2.2659,1018.95,2.3786,
2.2,4100.060059,7351.273438,11,155119.94,226.57,-0.12,0.96,-0.01,16.20,422.3813,2.2710,1018.86,2.3580,
2.3,4100.060059,7351.273438,11,155120.03,226.58,-0.15,0.97,0.01,16.17,422.5052,2.3226,1018.95,2.4137,
2.4,4100.060059,7351.273438,11,155120.14,226.57,-0.17,1.04,-0.03,16.15,422.5471,2.3045,1019.01,2.3580,
2.5,4100.060059,7351.273438,11,155120.25,226.57,-0.18,1.01,0.01,16.13,422.4852,2.2530,1018.78,2.3765,
2.6,4100.060059,7351.273438,11,155120.34,226.58,-0.23,0.98,0.06,16.13,422.6083,2.2659,1018.95,2.3868,
2.7,4100.060059,7351.273438,11,155120.44,226.58,-0.21,0.94,0.09,16.16,422.4955,2.2839,1018.88,2.3725,
