DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/3/2016, 10:26:39 AM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
1.6,4056.380127,7347.923828,13,142718.77,171.46,0.45,0.42,0.05,16.79,623.7873,3.5267,1007.93,3.5524,
1.7,4056.380127,7347.923828,13,142718.88,171.49,0.47,0.43,0.03,16.79,623.8904,3.4803,1008.01,3.5524,
1.8,4056.380127,7347.923828,13,142718.97,171.51,0.50,0.41,0.02,16.76,620.3321,3.4313,1007.86,3.5298,
1.9,4056.380127,7347.923828,13,142719.08,171.54,0.53,0.38,0.03,16.79,620.3630,3.4984,1007.90,3.5298,
2.0,4056.380127,7347.923828,13,142719.16,171.55,0.51,0.39,0.04,16.81,620.1354,3.5320,1007.90,3.5607,
2.1,4056.380127,7347.923828,13,142719.27,171.56,0.42,0.42,0.07,16.93,615.0497,3.3565,1007.89,3.5380,
2.2,4056.380127,7347.923828,13,142719.38,171.58,0.44,0.40,0.09,16.96,615.0084,3.3436,1007.85,3.5050,
2.3,4056.380127,7347.923828,13,142719.47,171.59,0.41,0.40,0.12,16.98,614.1728,3.3231,1008.02,3.5339,
2.4,4056.380127,7347.923828,13,142719.58,171.62,0.39,0.40,0.13,17.03,614.1322,3.3514,1007.95,3.5380,
2.5,4056.380127,7347.923828,13,142719.67,171.63,0.39,0.44,0.09,17.05,614.1418,3.3385,1008.03,3.5607,
2.6,4056.380127,7347.923828,13,142719.77,171.64,0.36,0.45,0.06,16.98,612.7492,3.3128,1008.01,3.5483,
2.7,4056.380127,7347.923828,13,142719.88,171.66,0.35,0.40,0.07,16.95,612.9039,3.3514,1007.95,3.5483,
2.8,4056.380127,7347.923828,13,142719.97,171.67,0.30,0.49,0.07,17.08,612.1516,3.3823,1007.94,3.5215,
2.9,4056.380127,7347.923828,13,142720.08,171.69,0.29,0.52,0.07,17.09,612.0787,3.3334,1007.90,3.5338,
3.0,4056.380127,7347.923828,13,142720.17,171.70,0.33,0.53,0.12,17.03,612.0793,3.4030,1007.82,3.5565,
3.1,4056.380127,7347.923828,13,142720.27,171.72,0.32,0.50,0.15,17.00,612.0587,3.3204,1008.06,3.5607,
3.2,4056.380127,7347.923828,13,142720.39,171.74,0.39,0.44,0.17,16.83,612.1509,3.3154,1007.90,3.5338,
3.3,4056.380127,7347.923828,13,142720.47,171.75,0.42,0.47,0.18,16.92,612.6777,3.3179,1007.93,3.5071,
3.4,4056.380127,7347.923828,13,142720.56,171.76,0.36,0.47,0.06,17.15,611.7079,3.3617,1007.92,3.5462,
3.5,4056.380127,7347.923828,13,142720.67,171.77,0.36,0.48,0.06,17.14,611.6144,3.3926,1007.91,3.5359,
3.6,4056.380127,7347.923828,13,142720.77,171.79,0.34,0.52,0.03,17.06,611.8414,3.3283,1007.84,3.5586,
3.7,4056.380127,7347.923828,13,142720.89,171.81,0.36,0.49,0.01,16.98,611.8414,3.3385,1008.03,3.5338,
3.8,4056.380127,7347.923828,13,142720.97,171.82,0.33,0.52,0.02,16.94,610.9755,3.3359,1008.08,3.5648,
3.9,4056.380127,7347.923828,13,142721.08,171.83,0.31,0.49,-0.02,16.98,610.8105,3.3257,1007.88,3.5091,
4.0,4056.380127,7347.923828,13,142721.17,171.84,0.32,0.46,-0.05,16.96,610.8304,3.3462,1007.90,3.5462,
4.1,4056.380127,7347.923828,13,142721.27,171.85,0.28,0.46,-0.03,16.98,610.9130,3.3720,1007.93,3.4988,
4.2,4056.380127,7347.923828,13,142721.38,171.86,0.27,0.44,-0.06,16.98,611.0368,3.3462,1008.02,3.5504,
4.3,4056.380127,7347.923828,13,142721.47,171.86,0.24,0.51,-0.05,16.96,610.3869,3.3308,1007.94,3.5854,
4.4,4056.380127,7347.923828,13,142721.58,171.88,0.24,0.51,-0.05,16.99,610.4797,3.3179,1007.93,3.5463,
4.5,4056.380127,7347.923828,13,142721.67,171.89,0.21,0.48,-0.01,16.96,610.3463,3.3565,1007.98,3.5875,
4.6,4056.380127,7347.923828,13,142721.77,171.90,0.19,0.55,-0.04,16.94,610.4075,3.3669,1007.79,3.5690,
4.7,4056.380127,7347.923828,13,142721.88,171.92,0.22,0.57,-0.11,16.93,610.5416,3.3695,1008.01,3.5029,
4.8,4056.380127,7347.923828,13,142721.97,171.93,0.26,0.62,-0.08,16.89,610.5732,3.3591,1008.14,3.5627,
4.9,4056.380127,7347.923828,13,142722.08,171.93,0.32,0.57,-0.09,16.84,610.6351,3.3643,1007.81,3.5421,
5.0,4056.380127,7347.923828,13,142722.17,171.93,0.37,0.49,-0.18,16.86,610.8201,3.3875,1007.93,3.6019,
5.1,4056.380127,7347.923828,13,142722.27,171.94,0.37,0.48,-0.18,16.86,610.8414,3.3823,1007.80,3.5937,
5.2,4056.380127,7347.923828,13,142722.39,171.95,0.37,0.42,-0.10,16.88,610.7892,3.3849,1007.77,3.5958,
5.3,4056.380127,7347.923828,13,142722.47,171.96,0.33,0.43,-0.03,16.93,610.6964,3.3386,1007.90,3.6019,
5.4,4056.380127,7347.923828,13,142722.56,171.96,0.41,0.41,-0.07,16.91,610.6860,3.3669,1007.93,3.6494,
5.5,4056.380127,7347.923828,13,142722.67,171.97,0.35,0.44,-0.11,16.89,610.7892,3.3669,1007.91,3.6019,
5.6,4056.380127,7347.923828,13,142722.77,171.97,0.32,0.46,-0.11,16.87,610.7789,3.3644,1007.81,3.5895,
5.7,4056.380127,7347.923828,13,142722.89,171.97,0.39,0.40,-0.06,16.91,610.7170,3.3565,1008.03,3.6329,
5.8,4056.380127,7347.923828,13,142722.97,171.98,0.32,0.43,-0.02,16.93,610.8304,3.3669,1007.95,3.6102,
5.9,4056.380127,7347.923828,13,142723.08,171.98,0.32,0.43,-0.02,16.93,610.6551,3.3514,1007.83,3.6040,
6.0,4056.380127,7347.923828,13,142723.17,171.98,0.31,0.40,-0.02,16.91,610.7479,3.3411,1007.86,3.5833,
6.1,4056.380127,7347.923828,13,142723.27,171.98,0.31,0.40,-0.02,16.91,610.7376,3.3591,1007.95,3.6617,
6.2,4056.380127,7347.923828,13,142723.38,171.99,0.31,0.40,-0.02,16.91,610.5416,3.3282,1007.82,3.6865,
6.3,4056.380127,7347.923828,13,142723.47,172.01,0.30,0.40,-0.03,16.91,610.9130,3.3308,1007.90,3.6865,
6.4,4056.380127,7347.923828,13,142723.58,172.01,0.27,0.39,-0.08,16.89,611.0264,3.3720,1007.92,3.6577,
6.5,4056.380127,7347.923828,13,142723.67,172.02,0.28,0.35,-0.12,16.86,611.1509,3.3127,1007.78,3.6452,
6.6,4056.380127,7347.923828,13,142723.77,172.03,0.34,0.39,-0.06,16.87,610.9130,3.3824,1008.03,3.6453,
6.7,4056.380127,7347.923828,13,142723.88,172.04,0.28,0.36,-0.04,16.92,611.1606,3.3308,1007.95,3.6555,
6.8,4056.380127,7347.923828,13,142723.97,172.04,0.29,0.39,-0.01,16.82,611.1509,3.3256,1007.87,3.6865,
6.9,4056.380127,7347.923828,13,142724.08,172.05,0.39,0.39,-0.02,16.82,611.5732,3.3721,1007.95,3.6886,
7.0,4056.380127,7347.923828,13,142724.17,172.06,0.34,0.34,-0.00,16.81,611.4803,3.3514,1007.90,3.6968,
7.1,4056.380127,7347.923828,13,142724.27,172.06,0.33,0.34,0.05,16.74,611.6041,3.3411,1007.72,3.7402,
7.2,4056.380127,7347.923828,13,142724.39,172.05,0.30,0.34,0.07,16.77,611.2018,3.3488,1008.01,3.7195,
7.3,4056.380127,7347.923828,13,142724.47,172.05,0.37,0.35,0.02,16.77,610.9645,3.3797,1008.05,3.7113,
7.4,4056.380127,7347.923828,13,142724.56,172.06,0.34,0.34,0.05,16.74,610.7789,3.3308,1007.92,3.7236,
7.5,4056.380127,7347.923828,13,142724.67,172.06,0.36,0.35,0.02,16.78,610.8621,3.3385,1008.04,3.6969,
7.6,4056.380127,7347.923828,13,142724.77,172.07,0.30,0.34,-0.00,16.86,610.5107,3.3412,1007.88,3.7422,
7.7,4056.380127,7347.923828,13,142724.89,172.07,0.36,0.34,-0.03,16.84,610.3353,3.3901,1008.03,3.7608,
7.8,4056.380127,7347.923828,13,142724.97,172.07,0.33,0.31,-0.06,16.82,610.3559,3.3334,1007.95,3.7628,
7.9,4056.380127,7347.923828,13,142725.08,172.06,0.31,0.31,-0.04,16.79,610.3559,3.3411,1008.10,3.7628,
8.0,4056.380127,7347.923828,13,142725.16,172.07,0.31,0.31,-0.03,16.78,610.5319,3.3462,1007.99,3.7464,
8.1,4056.380127,7347.923828,13,142725.27,172.07,0.33,0.34,0.06,16.74,610.8923,3.3204,1007.74,3.8227,
8.2,4056.380127,7347.923828,13,142725.38,172.07,0.29,0.34,0.08,16.77,610.6654,3.3514,1007.82,3.8103,
8.3,4056.380127,7347.923828,13,142725.47,172.07,0.29,0.34,0.08,16.77,610.7686,3.3437,1007.77,3.8247,
8.4,4056.380127,7347.923828,13,142725.58,172.07,0.29,0.34,0.07,16.76,610.8820,3.3231,1008.03,3.8371,
8.5,4056.380127,7347.923828,13,142725.67,172.08,0.29,0.34,0.08,16.77,610.6757,3.3489,1008.02,3.8227,
8.6,4056.380127,7347.923828,13,142725.77,172.09,0.29,0.34,0.08,16.77,610.2115,3.3540,1007.67,3.8453,
8.7,4056.380127,7347.923828,13,142725.88,172.09,0.28,0.34,0.08,16.76,610.2218,3.3643,1008.11,3.7876,
8.8,4056.380127,7347.923828,13,142725.97,172.09,0.23,0.33,0.08,16.70,610.3463,3.3643,1007.91,3.7752,
8.9,4056.380127,7347.923828,12,142726.08,172.09,0.23,0.32,0.08,16.70,611.9652,3.3515,1008.03,3.8000,
9.0,4056.380127,7347.923828,12,142726.17,172.08,0.24,0.28,0.12,16.69,611.8517,3.3746,1007.86,3.8537,
9.1,4056.380127,7347.923828,12,142726.27,172.08,0.23,0.32,0.08,16.70,611.9240,3.3644,1008.03,3.8866,
9.2,4056.380127,7347.923828,12,142726.39,172.08,0.25,0.30,0.07,16.72,611.4494,3.3824,1008.04,3.8680,
9.3,4056.380127,7347.923828,12,142726.47,172.08,0.23,0.33,0.08,16.70,611.5422,3.3643,1007.82,3.8412,
9.4,4056.380127,7347.923828,12,142726.56,172.08,0.23,0.33,0.08,16.70,611.6660,3.3773,1008.05,3.9052,
9.5,4056.380127,7347.923828,12,142726.67,172.08,0.21,0.35,0.04,16.69,611.5732,3.3127,1007.89,3.8288,
9.6,4056.380127,7347.923828,12,142726.77,172.08,0.27,0.35,0.01,16.67,611.8002,3.4005,1007.98,3.8660,
9.7,4056.380127,7347.923828,12,142726.89,172.07,0.25,0.34,0.04,16.65,612.0374,3.3669,1008.16,3.8680,
9.8,4056.380127,7347.923828,12,142726.97,172.06,0.28,0.27,0.08,16.65,611.8517,3.3669,1007.96,3.8474,
9.9,4056.380127,7347.923828,12,142727.08,172.06,0.29,0.27,0.08,16.65,611.8414,3.3901,1007.71,3.8537,
10.0,4056.380127,7347.923828,12,142727.16,172.05,0.31,0.27,0.07,16.68,611.8621,3.3926,1007.98,3.9382,
10.1,4056.380127,7347.923828,12,142727.27,172.05,0.31,0.25,0.13,16.60,611.9143,3.3720,1007.86,3.9114,
10.2,4056.380127,7347.923828,12,142727.38,172.05,0.36,0.25,0.09,16.65,611.8936,3.3720,1008.03,3.8929,
10.3,4056.380127,7347.923828,12,142727.47,172.04,0.37,0.19,0.11,16.69,611.8627,3.3926,1007.91,3.8928,
10.4,4056.380127,7347.923828,12,142727.58,172.04,0.37,0.19,0.11,16.69,612.0168,3.3565,1008.03,3.9155,
10.5,4056.380127,7347.923828,12,142727.67,172.04,0.36,0.20,0.10,16.69,611.8414,3.3694,1007.93,3.9052,
10.6,4056.380127,7347.923828,12,142727.77,172.04,0.30,0.27,0.06,16.69,611.9652,3.3617,1007.93,3.9072,
10.7,4056.380127,7347.923828,12,142727.86,172.04,0.26,0.26,0.10,16.70,611.7899,3.3823,1007.94,3.9279,
10.8,4056.380127,7347.923828,12,142727.97,172.03,0.25,0.27,0.12,16.69,612.0277,3.3694,1007.99,3.8990,
10.9,4056.380127,7347.923828,12,142728.08,172.02,0.31,0.26,0.06,16.69,611.8930,3.3643,1007.94,3.9237,
11.0,4056.380127,7347.923828,12,142728.17,172.03,0.29,0.14,0.02,16.70,612.0168,3.4055,1008.01,3.9465,
11.1,4056.380127,7347.923828,12,142728.27,172.02,0.29,0.16,0.02,16.70,611.7589,3.3746,1007.94,3.9175,
11.2,4056.380127,7347.923828,12,142728.39,172.01,0.30,0.23,0.03,16.65,611.9962,3.3926,1007.91,3.9176,
11.3,4056.380127,7347.923828,12,142728.47,172.00,0.33,0.20,0.13,16.65,612.0168,3.3591,1007.93,3.9259,
11.4,4056.380127,7347.923828,12,142728.56,171.99,0.34,0.19,0.12,16.67,614.9259,3.3746,1007.88,3.9629,
11.5,4056.380127,7347.923828,12,142728.67,171.98,0.32,0.19,0.13,16.72,615.0091,3.4288,1008.08,3.9465,
11.6,4056.380127,7347.923828,12,142728.77,171.97,0.34,0.16,0.15,16.74,616.7209,3.4468,1007.97,3.9506,
11.7,4056.380127,7347.923828,12,142728.89,171.97,0.32,0.20,0.12,16.72,616.6906,3.4468,1007.80,3.9547,
11.8,4056.380127,7347.923828,12,142728.97,171.97,0.35,0.22,0.09,16.70,616.6074,3.4237,1008.09,3.9423,
11.9,4056.380127,7347.923828,12,142729.08,171.96,0.37,0.20,0.11,16.69,616.6899,3.4184,1007.99,3.9052,
12.0,4056.380127,7347.923828,12,142729.17,171.96,0.37,0.25,0.11,16.73,616.5867,3.4391,1008.14,4.0176,
12.1,4056.380127,7347.923828,12,142729.27,171.95,0.35,0.21,0.09,16.70,618.6706,3.4416,1007.80,3.9960,
12.2,4056.380127,7347.923828,12,142729.38,171.94,0.35,0.22,0.09,16.70,618.9491,3.4391,1007.90,3.9836,
12.3,4056.380127,7347.923828,12,142729.47,171.94,0.35,0.22,0.09,16.70,618.7737,3.4675,1008.10,4.0187,
12.4,4056.380127,7347.923828,12,142729.58,171.93,0.36,0.20,0.11,16.70,619.1458,3.4803,1007.90,4.0166,
12.5,4056.380127,7347.923828,12,142729.67,171.92,0.34,0.27,0.14,16.77,619.1664,3.4623,1008.07,4.0084,
12.6,4056.380127,7347.923828,12,142729.77,171.91,0.40,0.26,0.08,16.77,618.5056,3.4442,1007.97,3.9671,
12.7,4056.380127,7347.923828,12,142729.86,171.90,0.32,0.27,0.15,16.77,618.6706,3.4623,1007.83,4.0403,
12.8,4056.380127,7347.923828,12,142729.97,171.90,0.33,0.26,0.13,16.76,618.7531,3.4752,1007.92,4.0393,
12.9,4056.380127,7347.923828,12,142730.08,171.89,0.33,0.27,0.15,16.77,614.2347,3.3462,1007.81,4.0506,
13.0,4056.380127,7347.923828,12,142730.17,171.88,0.36,0.26,0.12,16.74,614.4101,3.3230,1007.82,4.0599,
13.1,4056.380127,7347.923828,12,142730.27,171.87,0.33,0.26,0.15,16.77,614.3276,3.3617,1007.78,4.0785,
13.2,4056.380127,7347.923828,12,142730.39,171.86,0.36,0.24,0.16,16.73,612.7396,3.2973,1007.99,4.0692,
13.3,4056.380127,7347.923828,12,142730.47,171.86,0.40,0.26,0.15,16.69,612.6151,3.3075,1008.06,4.0857,
13.4,4056.380127,7347.923828,12,142730.56,171.85,0.37,0.27,0.15,16.72,611.7279,3.2869,1008.06,4.0774,
