DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016,  2:59:40 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
1.3,4101.032715,7345.503418,11,190018.25,204.45,-0.63,1.30,0.33,20.65,421.4650,2.1628,1012.71,2.5041,
1.4,4101.032715,7345.503418,11,190018.34,204.49,-0.60,1.30,0.18,20.55,424.2508,2.1809,1012.73,2.4773,
1.5,4101.032715,7345.503418,11,190018.45,204.52,-0.46,1.22,0.33,20.60,424.3121,2.2169,1012.66,2.5082,
1.6,4101.032715,7345.503418,11,190018.53,204.55,-0.65,1.21,0.35,20.68,424.2399,2.2196,1012.49,2.5206,
1.7,4101.032715,7345.503418,11,190018.64,204.58,-0.66,1.17,0.33,20.01,424.4359,2.2092,1012.58,2.5309,
1.8,4101.032715,7345.503418,11,190018.73,204.61,-0.63,1.10,0.29,19.92,424.3740,2.1989,1012.57,2.4959,
1.9,4101.032715,7345.503418,11,190018.84,204.63,-0.63,1.19,0.21,20.00,424.5081,2.1886,1012.51,2.5268,
2.0,4101.032715,7345.503418,11,190018.95,204.67,-0.58,1.23,0.22,20.12,424.3843,2.1783,1012.55,2.5144,
2.1,4101.032715,7345.503418,11,190019.05,204.69,-0.40,1.08,0.41,20.30,429.0778,2.2376,1012.78,2.5123,
2.2,4101.032715,7345.503418,11,190019.14,204.72,-0.46,1.04,0.39,20.19,428.9540,2.2040,1012.74,2.4463,
2.3,4101.032715,7345.503418,11,190019.25,204.76,-0.55,0.95,0.38,20.10,428.9024,2.2453,1012.61,2.4877,
2.4,4101.032715,7345.503418,11,190019.34,204.79,-0.66,1.04,0.33,20.00,438.0007,2.2221,1012.53,2.4505,
2.5,4101.032715,7345.503418,11,190019.45,204.82,-0.65,1.08,0.32,20.04,437.9800,2.2092,1012.46,2.4690,
