DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/3/2016,  1:27:20 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
0.9,4057.340820,7347.382813,11,172759.33,250.25,-0.99,0.26,-0.05,20.28,427.6733,2.5083,1003.89,2.7563,
1.0,4057.340820,7347.382813,11,172759.42,250.24,-0.94,0.29,-0.04,20.29,427.7558,2.5186,1004.19,2.7419,
1.1,4057.340820,7347.382813,11,172759.52,250.24,-0.92,0.30,-0.00,20.26,427.3844,2.4258,1003.95,2.7131,
1.2,4057.340820,7347.382813,11,172759.61,250.23,-0.89,0.28,0.03,20.27,427.3431,2.4026,1003.91,2.7130,
1.3,4057.340820,7347.382813,11,172759.72,250.23,-0.88,0.28,0.04,20.28,427.2915,2.4258,1003.77,2.7007,
1.4,4057.340820,7347.382813,11,172759.81,250.20,-0.88,0.28,0.04,20.28,427.3231,2.4026,1003.83,2.6780,
1.5,4057.340820,7347.382813,11,172764.59,250.19,-0.88,0.28,0.04,20.28,427.2915,2.3820,1003.74,2.6862,
1.6,4057.340820,7347.382813,11,172800.02,250.18,-0.90,0.26,0.05,20.23,427.2296,2.4103,1003.94,2.6511,
1.7,4057.340820,7347.382813,11,172800.13,250.17,-0.96,0.23,0.10,20.23,427.3644,2.4413,1003.86,2.6780,
1.8,4057.340820,7347.382813,11,172800.22,250.16,-0.97,0.23,0.12,20.24,427.2096,2.4309,1004.14,2.6636,
1.9,4057.340820,7347.382813,11,172800.31,250.15,-0.99,0.20,0.15,20.21,428.0757,2.2659,1004.01,2.6903,
2.0,4057.340820,7347.382813,11,172800.42,250.14,-1.07,0.16,0.11,20.22,428.1788,2.2401,1003.84,2.6470,
2.1,4057.340820,7347.382813,11,172800.52,250.14,-1.04,0.14,0.06,20.24,428.1066,2.2220,1003.91,2.6491,
2.2,4057.340820,7347.382813,11,172800.63,250.13,-0.99,0.09,0.09,20.24,428.3439,2.2504,1003.85,2.6635,
2.3,4057.340820,7347.382813,11,172800.72,250.13,-0.90,0.06,0.07,20.24,428.2614,2.2453,1003.80,2.6511,
2.4,4057.340820,7347.382813,11,172800.81,250.12,-0.86,0.06,0.05,20.24,428.6534,2.2220,1003.79,2.6387,
2.5,4057.340820,7347.382813,11,172800.92,250.11,-0.82,0.08,0.12,20.23,428.6328,2.1808,1003.94,2.6057,
2.6,4057.340820,7347.382813,11,172801.02,250.11,-0.91,0.08,0.11,20.25,428.6225,2.1937,1003.85,2.6244,
2.7,4057.340820,7347.382813,11,172801.11,250.11,-0.86,0.14,0.10,20.25,428.5922,2.1834,1003.90,2.5975,
2.8,4057.340820,7347.382813,11,172801.22,250.10,-0.85,0.09,0.07,20.24,428.6231,2.1989,1003.92,2.6408,
2.9,4057.340820,7347.382813,11,172801.33,250.09,-0.86,0.06,0.05,20.24,428.4265,2.1266,1004.00,2.6305,
3.0,4057.340820,7347.382813,11,172801.42,250.09,-0.87,0.11,0.04,20.27,428.3646,2.1885,1004.02,2.6429,
3.1,4057.340820,7347.382813,11,172801.52,250.08,-0.83,0.14,-0.01,20.26,428.4890,2.1885,1003.77,2.5851,
3.2,4057.340820,7347.382813,11,172801.61,250.07,-0.79,0.17,-0.02,20.27,428.4058,2.1756,1003.95,2.5830,
3.3,4057.340820,7347.382813,11,172801.72,250.06,-0.79,0.18,-0.01,20.28,428.2201,2.1370,1003.94,2.6449,
3.4,4057.340820,7347.382813,11,172801.81,250.06,-0.83,0.14,0.03,20.29,428.3233,2.1602,1003.75,2.5418,
3.5,4057.340820,7347.382813,11,172801.92,250.05,-0.91,0.12,0.14,20.28,428.3439,2.1266,1003.87,2.5603,
3.6,4057.340820,7347.382813,11,172802.02,250.04,-0.93,0.04,0.17,20.25,428.2723,2.0983,1003.93,2.5438,
3.7,4057.340820,7347.382813,11,172802.13,250.03,-0.86,-0.02,0.10,20.27,428.3439,2.1473,1003.86,2.5274,
3.8,4057.340820,7347.382813,11,172802.22,250.03,-0.89,-0.05,0.06,20.28,428.3026,2.1705,1003.85,2.5810,
3.9,4057.340820,7347.382813,11,172802.31,250.03,-0.87,-0.09,0.02,20.29,428.4374,2.1138,1003.98,2.5707,
4.0,4057.340820,7347.382813,11,172802.42,250.02,-0.80,-0.07,0.04,20.30,428.4677,2.1550,1003.70,2.5687,
4.1,4057.340820,7347.382813,11,172802.52,250.02,-0.78,-0.02,0.06,20.29,428.3955,2.1602,1003.91,2.5645,
4.2,4057.340820,7347.382813,11,172802.63,250.01,-0.82,0.00,0.10,20.25,428.5716,2.1344,1003.91,2.5995,
4.3,4057.340820,7347.382813,11,172802.72,250.02,-0.80,0.03,0.16,20.25,428.3646,2.1266,1003.86,2.5418,
4.4,4057.340820,7347.382813,11,172802.81,250.00,-0.76,0.01,0.20,20.25,428.2511,2.1421,1003.79,2.4841,
4.5,4057.340820,7347.382813,11,172802.92,249.99,-0.71,-0.13,0.17,20.18,428.4574,2.1498,1003.98,2.5005,
4.6,4057.340820,7347.382813,11,172803.02,249.99,-0.72,-0.24,0.11,20.12,428.1273,2.1602,1003.77,2.5459,
4.7,4057.340820,7347.382813,11,172803.11,249.98,-0.73,-0.39,0.10,20.10,428.2304,2.1163,1003.87,2.5376,
4.8,4057.340820,7347.382813,11,172803.22,249.97,-0.70,-0.35,0.15,20.09,428.3542,2.1859,1004.09,2.5067,
4.9,4057.340820,7347.382813,11,172803.33,249.96,-0.69,-0.42,0.21,20.12,428.1995,2.1292,1003.92,2.4984,
5.0,4057.340820,7347.382813,11,172803.42,249.95,-0.70,-0.34,0.11,20.13,428.0969,2.1241,1003.83,2.5603,
5.1,4057.340820,7347.382813,11,172803.52,249.93,-0.69,-0.28,0.04,20.13,428.1995,2.1215,1003.86,2.5149,
5.2,4057.340820,7347.382813,11,172803.61,249.91,-0.61,-0.36,0.02,20.17,427.8184,2.1266,1003.94,2.5109,
5.3,4057.340820,7347.382813,11,172803.72,249.90,-0.59,-0.34,0.03,20.18,427.6533,2.1628,1003.91,2.4882,
5.4,4057.340820,7347.382813,11,172803.81,249.89,-0.65,-0.32,0.14,20.12,426.9304,2.1061,1003.85,2.5645,
5.5,4057.340820,7347.382813,11,172803.92,249.88,-0.63,-0.33,0.16,20.10,426.9923,2.1086,1003.98,2.5439,
5.6,4057.340820,7347.382813,11,172804.02,249.86,-0.69,-0.22,0.22,20.06,426.9201,2.1576,1003.80,2.5438,
5.7,4057.340820,7347.382813,11,172804.13,249.85,-0.68,-0.12,0.28,20.05,427.4463,2.1216,1004.03,2.5625,
5.8,4057.340820,7347.382813,11,172804.22,249.84,-0.63,-0.19,0.30,20.11,427.4875,2.1035,1003.92,2.5789,
5.9,4057.340820,7347.382813,11,172804.31,249.83,-0.65,-0.29,0.19,20.20,427.5707,2.0854,1004.02,2.5335,
6.0,4057.340820,7347.382813,11,172804.42,249.82,-0.68,-0.35,0.19,20.33,427.1271,2.1086,1003.95,2.5397,
6.1,4057.340820,7347.383301,11,172804.52,249.80,-0.63,-0.34,0.16,20.39,427.2090,2.1190,1003.95,2.5336,
6.2,4057.340820,7347.383301,11,172804.63,249.79,-0.56,-0.33,0.12,20.40,427.2399,2.1705,1004.03,2.5830,
6.3,4057.340820,7347.383301,11,172804.72,249.79,-0.58,-0.30,0.10,20.39,426.9201,2.1344,1004.05,2.6491,
6.4,4057.340820,7347.383301,11,172804.83,249.78,-0.60,-0.32,0.01,20.40,426.9510,2.1422,1003.91,2.6325,
6.5,4057.340820,7347.383301,11,172804.92,249.76,-0.62,-0.33,-0.01,20.40,427.0026,2.1215,1003.77,2.5975,
6.6,4057.340820,7347.383301,11,172805.02,249.74,-0.61,-0.33,-0.02,20.41,426.9098,2.1163,1003.95,2.5810,
6.7,4057.340820,7347.383301,11,172805.11,249.73,-0.57,-0.29,-0.00,20.44,426.8582,2.1834,1003.93,2.5892,
6.8,4057.340820,7347.383301,11,172805.22,249.72,-0.56,-0.28,0.00,20.45,426.6628,2.1808,1003.71,2.6408,
6.9,4057.340820,7347.383301,11,172805.33,249.71,-0.56,-0.28,0.00,20.45,426.7034,2.1422,1003.81,2.5768,
7.0,4057.340820,7347.383301,11,172805.42,249.69,-0.56,-0.24,0.03,20.45,426.6002,2.1885,1003.81,2.5893,
7.1,4057.340820,7347.383301,11,172805.52,249.68,-0.56,-0.26,0.01,20.45,426.5383,2.1937,1004.04,2.5975,
7.2,4057.340820,7347.383301,11,172805.61,249.66,-0.51,-0.38,0.07,20.37,427.0851,2.1834,1004.08,2.6222,
7.3,4057.340820,7347.383301,11,172805.72,249.66,-0.52,-0.44,0.08,20.35,426.8272,2.1705,1004.01,2.6676,
7.4,4057.340820,7347.383301,11,172805.81,249.64,-0.54,-0.45,0.06,20.35,426.8478,2.1422,1003.82,2.6636,
7.5,4057.340820,7347.383301,11,172805.92,249.64,-0.53,-0.45,0.07,20.36,427.0955,2.1653,1003.65,2.6614,
7.6,4057.340820,7347.383301,11,172806.02,249.63,-0.57,-0.43,0.04,20.39,427.2399,2.1834,1003.88,2.7068,
7.7,4057.340820,7347.383301,11,172806.13,249.61,-0.52,-0.41,0.08,20.36,427.4676,2.1886,1003.66,2.6842,
7.8,4057.340820,7347.383301,11,172806.23,249.59,-0.55,-0.41,0.11,20.24,427.2509,2.2298,1003.82,2.6717,
7.9,4057.340820,7347.383301,11,172806.31,249.58,-0.47,-0.40,0.15,20.13,427.3328,2.1937,1003.86,2.6325,
8.0,4057.340820,7347.383301,11,172806.42,249.57,-0.46,-0.43,0.13,20.16,427.4772,2.2789,1003.74,2.6779,
8.1,4057.340820,7347.383301,11,172806.52,249.57,-0.46,-0.43,0.12,20.19,427.6217,2.2427,1003.76,2.6305,
8.2,4057.340820,7347.383301,11,172806.63,249.55,-0.49,-0.44,0.19,20.16,427.4875,2.3046,1004.00,2.6986,
8.3,4057.340820,7347.383301,11,172806.72,249.54,-0.52,-0.42,0.20,20.15,427.7765,2.2789,1003.97,2.6801,
8.4,4057.340820,7347.383301,11,172806.81,249.52,-0.49,-0.37,0.20,20.21,427.2090,2.3329,1003.96,2.6883,
8.5,4057.340820,7347.383301,11,172806.92,249.51,-0.43,-0.33,0.19,20.22,427.1471,2.3587,1003.87,2.7336,
8.6,4057.340820,7347.383301,11,172807.02,249.49,-0.36,-0.31,0.23,20.19,426.9820,2.3021,1003.67,2.6903,
8.7,4057.340820,7347.383301,11,172807.11,249.48,-0.40,-0.31,0.21,20.20,426.9923,2.3201,1003.65,2.6986,
8.8,4057.340820,7347.383301,11,172807.22,249.46,-0.42,-0.27,0.19,20.19,426.8169,2.3304,1003.79,2.6800,
8.9,4057.340820,7347.383301,11,172807.33,249.44,-0.38,-0.21,0.21,20.19,427.1471,2.3252,1003.83,2.6944,
9.0,4057.340820,7347.383301,11,172807.42,249.44,-0.33,-0.17,0.22,20.16,427.0851,2.3329,1003.73,2.6924,
9.1,4057.340820,7347.383301,11,172807.52,249.43,-0.31,-0.19,0.23,20.13,426.9820,2.3665,1003.73,2.6903,
9.2,4057.340820,7347.383301,11,172807.61,249.42,-0.38,-0.21,0.28,20.12,427.0129,2.3432,1003.77,2.7171,
9.3,4057.340820,7347.383301,11,172807.72,249.41,-0.39,-0.26,0.25,20.13,427.0645,2.3123,1003.99,2.6697,
9.4,4057.340820,7347.383301,11,172807.81,249.40,-0.37,-0.25,0.19,20.14,426.9820,2.3355,1003.93,2.6635,
9.5,4057.340820,7347.383301,11,172807.92,249.38,-0.30,-0.26,0.18,20.14,426.9820,2.3355,1003.83,2.7006,
9.6,4057.340820,7347.383301,11,172808.02,249.36,-0.29,-0.24,0.21,20.14,427.1367,2.3123,1003.64,2.6697,
9.7,4057.340820,7347.383301,11,172808.13,249.36,-0.31,-0.26,0.21,20.12,426.8891,2.3071,1003.84,2.6470,
9.8,4057.340820,7347.383301,11,172808.23,249.36,-0.32,-0.23,0.20,20.11,426.9820,2.3510,1003.67,2.6821,
9.9,4057.340820,7347.383301,11,172808.31,249.35,-0.34,-0.23,0.13,20.20,427.1161,2.3458,1003.77,2.6717,
10.0,4057.340820,7347.383301,11,172808.42,249.33,-0.31,-0.21,0.04,20.32,427.2193,2.3407,1003.95,2.6924,
10.1,4057.340820,7347.383301,10,172808.52,249.32,-0.28,-0.12,0.09,20.39,427.5701,2.5495,1003.85,2.6965,
10.2,4057.340820,7347.383301,10,172808.63,249.32,-0.29,-0.11,0.17,20.45,427.6114,2.5521,1003.87,2.6449,
10.3,4057.340820,7347.383301,10,172808.72,249.31,-0.32,-0.14,0.21,20.43,427.1883,2.5702,1003.81,2.6140,
10.4,4057.340820,7347.383301,10,172808.81,249.30,-0.24,-0.19,0.14,20.35,427.2399,2.5573,1003.61,2.6016,
10.5,4057.340820,7347.383301,10,172808.92,249.30,-0.23,-0.24,0.09,20.35,428.1066,2.5779,1003.76,2.6202,
10.6,4057.340820,7347.383301,10,172809.02,249.28,-0.22,-0.23,0.10,20.34,428.1169,2.6063,1003.95,2.6594,
10.7,4057.341064,7347.383301,10,172809.11,249.28,-0.34,-0.23,0.16,20.35,428.1066,2.5624,1003.82,2.6491,
10.8,4057.340820,7347.383301,9,172809.22,249.28,-0.29,-0.27,0.15,20.39,428.1479,2.5495,1003.62,2.6367,
10.9,4057.341064,7347.383301,9,172809.33,249.27,-0.26,-0.28,0.12,20.40,427.0955,2.5908,1003.75,2.6491,
11.0,4057.341064,7347.383301,9,172809.42,249.25,-0.25,-0.28,0.12,20.41,427.0129,2.5909,1004.08,2.6140,
11.1,4057.341064,7347.383301,9,172809.52,249.24,-0.21,-0.31,0.12,20.75,427.0135,2.5779,1003.94,2.5954,
11.2,4057.341064,7347.383301,9,172809.61,249.23,-0.25,-0.34,0.24,21.76,427.0129,2.5547,1003.68,2.5748,
11.3,4057.341064,7347.383301,9,172809.72,249.22,-0.24,-0.31,0.25,22.93,426.9613,2.6140,1003.87,2.5995,
11.4,4057.341064,7347.383301,9,172809.81,249.22,-0.27,-0.31,0.35,23.61,427.6223,2.6321,1003.73,2.5872,
11.5,4057.341064,7347.383301,9,172809.92,249.22,-0.35,-0.32,0.34,24.14,427.3637,2.5986,1003.79,2.5480,
11.6,4057.341064,7347.383301,9,172810.02,249.22,-0.37,-0.22,0.28,23.72,427.2709,2.5857,1003.68,2.5645,
11.7,4057.341064,7347.383301,9,172810.13,249.21,-0.32,-0.22,0.17,22.88,427.3741,2.5650,1003.90,2.5521,
11.8,4057.341064,7347.383301,9,172810.23,249.21,-0.36,-0.22,0.10,22.16,427.7765,2.6089,1003.82,2.5356,
11.9,4057.341064,7347.383301,9,172810.31,249.20,-0.33,-0.20,0.03,21.94,427.7249,2.6089,1004.01,2.5335,
12.0,4057.341064,7347.383301,9,172810.42,249.20,-0.25,-0.12,-0.03,21.51,427.3018,2.6217,1003.85,2.5852,
12.1,4057.341064,7347.383301,9,172810.52,249.19,-0.31,-0.11,-0.02,21.14,427.3224,2.6579,1003.86,2.5892,
12.2,4057.341064,7347.383301,9,172810.63,249.19,-0.32,-0.17,0.04,20.87,427.5288,2.6140,1003.80,2.5294,
12.3,4057.341064,7347.383301,9,172810.72,249.19,-0.40,-0.25,0.09,21.23,427.6836,2.6501,1003.78,2.5541,
12.4,4057.341064,7347.383301,9,172810.83,249.18,-0.37,-0.20,0.19,22.44,427.5604,2.6450,1003.93,2.5459,
12.5,4057.341064,7347.383301,9,172810.92,249.16,-0.40,-0.26,0.33,23.25,427.8900,2.5985,1003.81,2.5460,
12.6,4057.341064,7347.383301,9,172811.02,249.16,-0.62,-0.36,0.48,24.66,427.9106,2.6243,1003.88,2.5377,
12.7,4057.341064,7347.383301,9,172811.11,249.16,-0.85,-0.33,0.44,24.91,427.7971,2.6192,1003.76,2.5418,
12.8,4057.341064,7347.383301,9,172811.22,249.16,-0.82,-0.36,0.55,24.69,427.8693,2.6604,1003.81,2.5583,
12.9,4057.341064,7347.383301,9,172811.33,249.14,-0.79,-0.29,0.57,24.58,428.0247,2.6192,1003.79,2.5459,
13.0,4057.341064,7347.383301,9,172811.42,249.14,-0.81,-0.19,0.53,25.45,427.8383,2.5831,1003.82,2.5438,
13.1,4057.341064,7347.383301,9,172811.52,249.14,-0.64,-0.09,0.54,24.80,427.8900,2.5574,1003.67,2.5273,
13.2,4057.341064,7347.383301,9,172811.63,249.14,-0.56,-0.17,0.51,23.99,427.9518,2.6115,1003.94,2.5418,
13.3,4057.341064,7347.383301,9,172811.72,249.14,-0.46,-0.15,0.42,23.62,427.9518,2.6450,1003.83,2.5707,
13.4,4057.341064,7347.383301,9,172811.81,249.15,-0.32,-0.14,0.30,23.51,427.7661,2.6114,1003.70,2.5501,
13.5,4057.341064,7347.383301,9,172811.92,249.16,-0.10,-0.05,0.22,23.57,427.5804,2.5908,1003.60,2.5418,
13.6,4057.341064,7347.383301,9,172812.02,249.15,0.00,-0.03,0.25,23.41,427.5398,2.6011,1003.89,2.5872,
13.7,4057.341064,7347.383301,9,172812.13,249.15,0.07,0.05,0.24,23.44,427.7145,2.5882,1004.03,2.5562,
13.8,4057.341064,7347.383301,9,172812.23,249.15,0.06,0.07,0.29,23.30,427.4875,2.5521,1003.59,2.5521,
13.9,4057.341064,7347.383301,9,172812.31,249.15,0.03,-0.09,0.32,22.94,427.7352,2.6217,1003.78,2.5892,
14.0,4057.341064,7347.383301,9,172812.42,249.15,0.14,-0.38,0.25,22.54,427.5604,2.5882,1003.76,2.5706,
14.1,4057.341064,7347.383301,9,172812.52,249.16,0.18,-0.46,0.23,22.37,427.4875,2.5728,1003.71,2.6491,
14.2,4057.341064,7347.383301,9,172812.63,249.16,0.11,-0.31,0.21,22.29,427.6010,2.5444,1003.78,2.6573,
14.3,4057.341064,7347.383301,9,172812.72,249.17,0.07,-0.35,0.17,22.26,427.5494,2.5728,1003.86,2.6305,
14.4,4057.341064,7347.383301,9,172812.83,249.17,0.18,-0.35,0.20,22.21,427.4979,2.5650,1003.87,2.6574,
14.5,4057.341064,7347.383301,9,172812.92,249.17,0.31,-0.19,0.24,22.55,427.5701,2.5805,1003.85,2.6697,
14.6,4057.341064,7347.383301,9,172813.02,249.17,0.35,-0.19,0.31,22.71,427.5598,2.5882,1003.77,2.6759,
14.7,4057.341064,7347.383301,9,172813.11,249.17,0.32,-0.10,0.37,22.59,427.3953,2.5856,1003.80,2.6677,
14.8,4057.341064,7347.383301,9,172813.22,249.17,0.39,-0.12,0.36,22.51,427.6842,2.5985,1003.79,2.6594,
