DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016, 12:47:18 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
5.3,4100.052246,7351.286133,13,164801.09,228.73,-1.36,-0.45,-0.56,18.61,452.5292,3.9191,1017.46,3.5808,
5.4,4100.052246,7351.286133,13,164801.20,228.72,-1.31,-0.58,-0.55,18.72,452.6530,3.9010,1017.56,3.5581,
5.5,4100.052246,7351.286133,13,164801.31,228.70,-1.39,-1.07,-0.15,19.27,452.6220,3.9371,1017.53,3.5684,
5.6,4100.052246,7351.286133,13,164801.42,228.70,-1.26,-0.51,-0.39,19.08,452.4467,3.9372,1017.65,3.5396,
5.7,4100.052246,7351.286133,13,164801.50,228.69,-1.25,-0.29,-0.16,19.26,452.5498,3.9191,1017.61,3.5849,
5.8,4100.052246,7351.286133,13,164801.59,228.69,-1.50,-0.55,0.03,19.35,452.5602,3.9165,1017.70,3.5519,
5.9,4100.052246,7351.286133,13,164801.70,228.69,-1.57,-0.99,0.06,19.17,452.7664,3.9449,1017.62,3.5684,
6.0,4100.052246,7351.286133,13,164801.81,228.67,-1.86,-1.29,0.29,18.83,452.6117,3.9500,1017.59,3.6014,
6.1,4100.052246,7351.286133,13,164801.91,228.67,-1.52,-1.51,0.22,19.00,452.6324,3.9681,1017.41,3.5704,
6.2,4100.052246,7351.286133,13,164802.00,228.67,-0.89,-1.39,0.05,19.04,452.5705,3.8959,1017.58,3.5540,
6.3,4100.052246,7351.286133,13,164802.11,228.67,-0.70,-1.60,0.32,19.30,452.5602,3.9036,1017.57,3.5952,
6.4,4100.052246,7351.286133,13,164802.20,228.65,-0.27,-1.41,0.52,19.70,467.8264,4.0713,1017.49,3.5519,
6.5,4100.052246,7351.286133,13,164802.30,228.64,-0.59,-1.56,0.28,19.80,467.9089,4.1280,1017.47,3.5869,
6.6,4100.052246,7351.286133,13,164802.41,228.62,-0.35,-1.37,0.16,19.98,470.3948,3.9681,1017.60,3.5251,
6.7,4100.052246,7351.286133,13,164802.50,228.61,-0.74,-1.29,0.34,19.67,470.5186,3.9785,1017.57,3.5271,
6.8,4100.052246,7351.286133,13,164802.61,228.61,-0.76,-0.75,0.20,19.29,470.5392,3.9603,1017.54,3.5581,
6.9,4100.052246,7351.286133,13,164802.70,228.59,-0.82,-0.46,0.30,19.17,470.8487,3.9398,1017.63,3.5230,
7.0,4100.052246,7351.286133,13,164802.81,228.59,-0.91,-0.02,0.39,19.12,471.0653,3.9087,1017.58,3.5334,
7.1,4100.052246,7351.286133,13,164802.91,228.57,-1.17,0.32,0.17,18.74,470.6011,3.8908,1017.50,3.5477,
7.2,4100.052246,7351.286133,14,164803.00,228.57,-1.27,0.37,0.11,18.61,470.5186,3.8933,1017.51,3.5478,
7.3,4100.052246,7351.286133,13,164803.09,228.57,-1.08,0.60,-0.08,18.61,470.3329,3.8597,1017.42,3.5374,
7.4,4100.052246,7351.286133,13,164803.20,228.56,-1.03,0.43,-0.39,18.58,468.6310,3.9577,1017.49,3.5251,
7.5,4100.052246,7351.286133,13,164803.31,228.55,-0.86,0.40,-0.39,18.52,468.5485,3.9835,1017.63,3.5622,
7.6,4100.052246,7351.286133,13,164803.42,228.56,-0.66,0.42,-0.32,18.44,468.6310,3.9732,1017.37,3.5395,
7.7,4100.052246,7351.286133,12,164803.50,228.56,-0.67,0.57,-0.29,18.24,466.2379,4.0506,1017.65,3.5354,
7.8,4100.052246,7351.286133,12,164803.59,228.56,-0.79,0.59,-0.29,17.99,466.2998,4.0533,1017.51,3.5168,
7.9,4100.052246,7351.286133,12,164803.70,228.56,-0.77,0.74,-0.30,18.04,464.0002,4.1125,1017.57,3.5477,
8.0,4100.052246,7351.286133,12,164803.81,228.55,-0.64,0.69,-0.31,18.11,464.1239,4.1589,1017.73,3.4571,
8.1,4100.052246,7351.286133,12,164803.91,228.55,-0.64,0.56,-0.44,18.25,462.4213,4.2182,1017.53,3.5271,
8.2,4100.052246,7351.286133,12,164804.00,228.54,-0.83,0.39,-0.57,18.68,462.4323,4.2285,1017.54,3.4921,
8.3,4100.052246,7351.286133,12,164804.11,228.53,-0.71,0.58,-0.35,18.61,461.0294,4.3060,1017.49,3.5354,
8.4,4100.052246,7351.286133,12,164804.20,228.53,-0.50,0.94,-0.48,18.36,461.1938,4.2905,1017.61,3.4879,
8.5,4100.052246,7351.286133,12,164804.30,228.52,-0.78,0.95,-0.67,18.79,461.0804,4.3111,1017.41,3.4879,
8.6,4100.052246,7351.286133,12,164804.41,228.52,-1.08,1.03,-0.36,18.67,459.9051,4.3524,1017.50,3.4962,
8.7,4100.052246,7351.286133,12,164804.50,228.52,-1.47,1.06,0.09,18.64,460.0082,4.3833,1017.57,3.5044,
8.8,4100.052246,7351.286133,12,164804.61,228.50,-1.42,0.79,0.38,18.83,460.1417,4.3911,1017.43,3.4260,
8.9,4100.052246,7351.286133,12,164804.70,228.50,-1.22,0.70,0.53,18.70,463.3709,4.3731,1017.57,3.4797,
9.0,4100.052246,7351.286133,12,164804.81,228.49,-1.16,0.50,0.62,18.82,463.3084,4.3291,1017.53,3.4611,
9.1,4100.052246,7351.286133,12,164804.91,228.49,-1.18,0.27,0.58,19.82,466.6092,4.2389,1017.63,3.4714,
9.2,4100.052246,7351.286133,12,164804.98,228.49,-1.16,0.09,0.59,19.91,466.7330,4.2157,1017.66,3.4652,
9.3,4100.052246,7351.286133,12,164805.09,228.47,-0.99,0.12,0.59,19.93,466.6814,4.2543,1017.43,3.4735,
9.4,4100.052246,7351.286133,12,164805.20,228.47,-0.96,0.27,0.45,20.35,472.7982,4.1048,1017.44,3.4467,
9.5,4100.052246,7351.286133,12,164805.31,228.46,-0.79,0.23,0.49,21.19,472.9942,4.0971,1017.60,3.4467,
9.6,4100.052246,7351.286133,12,164805.42,228.46,-0.89,0.10,0.49,21.03,472.8292,4.1332,1017.56,3.4426,
9.7,4100.052246,7351.286133,13,164805.50,228.45,-0.81,0.19,0.53,20.68,476.1506,3.9964,1017.47,3.4364,
9.8,4100.052246,7351.286133,13,164805.59,228.44,-0.75,0.25,0.70,20.50,476.1713,4.0119,1017.70,3.4219,
9.9,4100.052246,7351.286133,12,164805.70,228.44,-0.60,0.17,0.67,21.09,478.3168,3.8547,1017.55,3.4158,
10.0,4100.052246,7351.286133,12,164805.81,228.43,-0.38,0.03,0.63,21.82,478.2652,3.8752,1017.58,3.4054,
10.1,4100.052246,7351.286133,12,164805.91,228.43,-0.21,0.11,0.53,22.28,478.2652,3.8597,1017.42,3.4281,
10.2,4100.052246,7351.286133,12,164806.00,228.41,-0.45,0.13,0.51,22.49,478.1930,3.8494,1017.71,3.4508,
10.3,4100.052246,7351.286133,12,164806.11,228.40,-0.77,0.14,0.63,22.27,478.0802,3.8856,1017.80,3.4302,
10.4,4100.052246,7351.286133,12,164806.20,228.39,-0.80,0.09,0.51,21.69,478.3484,3.8236,1017.53,3.4075,
10.5,4100.052246,7351.286133,12,164806.30,228.39,-0.59,-0.04,0.23,21.50,478.0486,3.8675,1017.55,3.4364,
10.6,4100.052246,7351.286133,12,164806.41,228.38,-0.56,-0.20,0.07,21.35,478.3174,3.8649,1017.67,3.4260,
10.7,4100.052246,7351.286133,12,164806.50,228.37,-0.71,-0.02,0.08,20.86,478.3174,3.9011,1017.65,3.4322,
10.8,4100.052246,7351.286133,12,164806.61,228.36,-0.74,0.03,0.12,20.77,478.2755,3.8597,1017.67,3.3559,
10.9,4100.052246,7351.286133,12,164806.70,228.35,-0.65,-0.06,0.03,20.61,478.3581,3.8392,1017.68,3.3683,
11.0,4100.052246,7351.286133,12,164806.81,228.35,-0.55,-0.05,0.03,20.66,478.2659,3.8649,1017.60,3.3827,
11.1,4100.052246,7351.286133,12,164806.91,228.35,-0.50,-0.07,0.09,20.91,478.3168,3.8675,1017.69,3.3869,
11.2,4100.052246,7351.286133,12,164807.00,228.34,-0.55,-0.04,0.01,20.93,478.1827,3.8572,1017.73,3.3952,
11.3,4100.052246,7351.286133,12,164807.09,228.34,-0.49,-0.01,0.02,20.40,478.1827,3.8830,1017.70,3.3869,
11.4,4100.052246,7351.286133,12,164807.20,228.34,-0.51,0.02,0.00,20.38,471.8286,3.6869,1017.55,3.3889,
11.5,4100.052246,7351.286133,12,164807.31,228.34,-0.44,0.01,0.03,20.23,471.6945,3.6560,1017.62,3.4157,
11.6,4100.052246,7351.286133,12,164807.42,228.34,-0.36,-0.10,0.13,21.74,471.7771,3.6870,1017.51,3.4219,
11.7,4100.052246,7351.286133,12,164807.50,228.33,-0.34,-0.28,0.26,23.66,466.3513,3.6276,1017.67,3.3848,
11.8,4100.052246,7351.286133,12,164807.59,228.32,-0.25,-0.39,0.55,24.47,466.3101,3.6251,1017.71,3.4137,
11.9,4100.052246,7351.286133,12,164807.70,228.32,-0.16,-0.63,0.61,23.31,466.0728,3.6405,1017.66,3.3951,
12.0,4100.052246,7351.286133,12,164807.81,228.33,-0.30,-0.62,0.51,22.98,461.4111,3.5632,1017.49,3.3724,
12.1,4100.052246,7351.286133,12,164807.91,228.31,-0.21,-0.47,0.39,22.55,456.7068,3.5607,1017.66,3.3600,
12.2,4100.052246,7351.286133,12,164808.00,228.31,-0.06,-0.59,0.08,21.81,456.7480,3.5503,1017.78,3.4240,
12.3,4100.052246,7351.286133,13,164808.11,228.31,-0.01,-0.49,-0.03,21.72,456.7274,3.5425,1017.53,3.3972,
12.4,4100.052246,7351.286133,12,164808.20,228.32,-0.01,-0.44,-0.02,21.76,456.5108,3.5915,1017.52,3.3766,
12.5,4100.052246,7351.286133,12,164808.30,228.31,-0.06,-0.46,-0.05,21.68,456.5940,3.5735,1017.89,3.4075,
12.6,4100.052246,7351.286133,12,164808.41,228.31,-0.17,-0.47,0.01,21.75,456.5830,3.5580,1017.63,3.4137,
12.7,4100.052246,7351.286133,12,164808.50,228.32,-0.21,-0.40,0.09,22.05,460.7097,3.4755,1017.67,3.3477,
12.8,4100.052246,7351.286133,12,164808.61,228.33,-0.13,-0.41,0.10,22.19,460.5646,3.5270,1017.46,3.3848,
12.9,4100.052246,7351.286133,12,164808.70,228.34,-0.08,-0.33,0.16,21.97,468.1565,3.4987,1017.88,3.4034,
13.0,4100.052246,7351.286133,12,164808.81,228.34,-0.14,-0.37,0.15,21.72,468.0540,3.4987,1017.71,3.3580,
13.1,4100.052246,7351.286133,12,164808.91,228.34,-0.18,-0.38,0.23,21.58,468.0636,3.4884,1017.58,3.3622,
13.2,4100.052246,7351.286133,12,164809.00,228.33,-0.29,-0.30,0.22,21.26,470.4877,3.4678,1017.62,3.3910,
13.3,4100.052246,7351.286133,13,164809.09,228.33,-0.40,-0.24,0.25,21.05,470.4774,3.4265,1017.62,3.3683,
13.4,4100.052246,7351.286133,13,164809.20,228.33,-0.41,-0.31,0.02,20.66,470.5599,3.5167,1017.71,3.3394,
13.5,4100.052246,7351.286133,13,164809.31,228.33,-0.25,-0.18,0.01,20.36,470.4464,3.5632,1017.53,3.3889,
13.6,4100.052246,7351.286133,13,164809.42,228.33,-0.08,-0.16,-0.01,20.38,470.4877,3.5374,1017.66,3.3559,
13.7,4100.052246,7351.286133,13,164809.50,228.33,0.02,-0.21,-0.09,20.43,470.3226,3.5580,1017.71,3.3745,
13.8,4100.052246,7351.286133,13,164809.59,228.33,0.08,-0.35,-0.15,20.61,470.3026,3.5735,1017.56,3.3394,
13.9,4100.052246,7351.286133,13,164809.70,228.32,0.14,-0.36,-0.12,21.11,471.4883,3.5709,1017.55,3.3044,
14.0,4100.052246,7351.286133,13,164809.81,228.32,0.21,-0.34,-0.04,21.47,471.6533,3.5658,1017.48,3.3621,
14.1,4100.052246,7351.286133,13,164809.91,228.32,0.26,-0.14,0.15,22.30,471.6746,3.5374,1017.59,3.3436,
14.2,4100.052246,7351.286133,13,164810.00,228.32,0.06,-0.11,0.28,22.38,471.2097,3.6586,1017.56,3.3621,
14.3,4100.052246,7351.286133,13,164810.11,228.32,-0.00,-0.24,0.28,22.13,470.9518,3.6690,1017.51,3.3684,
14.4,4100.052246,7351.286133,13,164810.22,228.32,-0.01,-0.29,0.30,21.73,470.8796,3.6819,1017.68,3.4116,
14.5,4100.052246,7351.286133,13,164810.30,228.32,-0.09,-0.27,0.26,21.74,471.1788,3.7540,1017.61,3.3848,
14.6,4100.052246,7351.286133,13,164810.41,228.32,-0.00,-0.35,0.19,21.97,471.3032,3.7205,1017.50,3.3539,
14.7,4100.052246,7351.286133,13,164810.50,228.32,-0.11,-0.34,0.27,22.50,470.3026,3.8417,1017.77,3.3229,
14.8,4100.052246,7351.286133,14,164810.61,228.32,-0.13,-0.41,0.28,22.62,470.3329,3.7979,1017.52,3.3250,
14.9,4100.052246,7351.286133,14,164810.70,228.32,-0.29,-0.34,0.25,22.65,470.5083,3.9242,1017.41,3.3559,
15.0,4100.052246,7351.286133,13,164810.81,228.32,-0.27,-0.32,0.27,22.63,470.4361,3.8779,1017.62,3.3064,
15.1,4100.052246,7351.286133,13,164810.92,228.33,-0.18,-0.30,0.29,22.75,470.4670,3.8804,1017.68,3.3250,
15.2,4100.052246,7351.286133,13,164811.00,228.33,-0.15,-0.34,0.30,23.02,470.6218,3.8855,1017.51,3.3415,
15.3,4100.052246,7351.286133,13,164811.09,228.33,-0.15,-0.37,0.30,23.51,470.5186,3.8417,1017.55,3.3147,
15.4,4100.052246,7351.286133,13,164811.20,228.33,-0.11,-0.28,0.42,23.79,470.5083,3.9036,1017.42,3.2920,
15.5,4100.052246,7351.286133,13,164811.31,228.33,0.04,-0.15,0.43,23.62,470.3742,3.8649,1017.50,3.2878,
15.6,4100.052246,7351.286133,13,164811.42,228.34,0.00,-0.14,0.43,23.43,470.4980,3.8984,1017.58,3.3497,
15.7,4100.052246,7351.286133,13,164811.50,228.35,-0.01,-0.24,0.41,23.16,470.2711,3.8598,1017.44,3.3064,
15.8,4100.052246,7351.286133,13,164811.59,228.35,0.00,-0.29,0.41,22.75,470.5908,3.8727,1017.47,3.3291,
15.9,4100.052246,7351.286133,13,164811.70,228.36,0.02,-0.30,0.39,22.55,470.2711,3.8753,1017.78,3.3147,
16.0,4100.052246,7351.286133,13,164811.81,228.36,0.08,-0.22,0.43,21.81,470.6011,3.9011,1017.35,3.2982,
16.1,4100.052246,7351.286133,13,164811.91,228.37,-0.06,-0.03,0.40,21.73,470.6115,3.8701,1017.32,3.2900,
16.2,4100.052246,7351.286133,13,164812.00,228.37,-0.03,0.03,0.38,21.93,466.0006,4.0893,1017.60,3.3270,
16.3,4100.052246,7351.286133,13,164812.11,228.38,-0.13,0.04,0.34,21.51,465.7428,4.0996,1017.65,3.3435,
16.4,4100.052246,7351.286133,13,164812.22,228.39,-0.16,-0.00,0.25,20.36,466.0006,4.0765,1017.45,3.3312,
16.5,4100.052246,7351.286133,13,164812.30,228.39,-0.26,0.01,0.33,19.77,465.5055,4.1383,1017.64,3.3188,
16.6,4100.052246,7351.286133,13,164812.41,228.40,-0.35,0.13,0.47,19.77,465.5984,4.0686,1017.28,3.3374,
16.7,4100.052246,7351.286133,13,164812.50,228.41,-0.28,0.22,0.50,19.91,464.5984,4.1228,1017.47,3.3477,
16.8,4100.052246,7351.286133,13,164812.61,228.41,-0.24,0.24,0.52,20.19,464.6494,4.1177,1017.50,3.3126,
16.9,4100.052246,7351.286133,13,164812.70,228.42,-0.54,0.14,0.55,20.29,464.6081,4.1383,1017.60,3.2714,
17.0,4100.052246,7351.286133,13,164812.81,228.43,-0.51,0.02,0.55,20.29,462.7205,4.1538,1017.60,3.3374,
17.1,4100.052246,7351.286133,13,164812.91,228.43,-0.30,0.12,0.49,20.23,462.5451,4.1486,1017.57,3.3539,
17.2,4100.052246,7351.286133,13,164813.00,228.44,-0.31,0.09,0.44,20.15,461.6167,4.1513,1017.50,3.3023,
17.3,4100.052246,7351.286133,13,164813.09,228.45,-0.48,0.08,0.38,20.06,461.7302,4.1125,1017.67,3.3662,
17.4,4100.052246,7351.286133,14,164813.20,228.46,-0.59,0.09,0.43,20.32,461.9468,4.1692,1017.60,3.3312,
17.5,4100.052246,7351.286133,13,164813.31,228.47,-0.47,0.16,0.44,20.42,459.8219,4.1202,1017.66,3.3374,
17.6,4100.052246,7351.286133,13,164813.42,228.47,-0.07,0.05,0.40,20.64,459.8529,4.1202,1017.33,3.3704,
17.7,4100.052246,7351.286133,13,164813.50,228.49,0.06,0.09,0.38,20.61,459.0586,4.1950,1017.44,3.3745,
17.8,4100.052246,7351.286133,13,164813.59,228.50,-0.22,0.13,0.56,19.96,458.8523,4.1434,1017.50,3.3930,
17.9,4100.052246,7351.286133,13,164813.70,228.52,-0.43,0.13,0.48,20.01,459.0490,4.2131,1017.58,3.3972,
18.0,4100.052246,7351.286133,13,164813.81,228.53,-0.53,0.09,0.54,20.06,458.0684,4.2028,1017.50,3.4013,
18.1,4100.052246,7351.286133,13,164813.91,228.55,-0.49,0.20,0.55,19.64,457.8311,4.2414,1017.63,3.3559,
18.2,4100.052246,7351.286133,13,164814.00,228.56,-0.46,0.29,0.52,19.38,457.6867,4.2569,1017.64,3.3683,
18.3,4100.052246,7351.286133,13,164814.11,228.57,-0.38,0.25,0.55,19.56,458.0168,4.2260,1017.62,3.3930,
18.4,4100.052246,7351.286133,13,164814.22,228.57,-0.36,0.30,0.57,19.76,456.1085,4.2132,1017.65,3.3889,
18.5,4100.052246,7351.286133,13,164814.30,228.58,-0.57,0.27,0.43,19.91,456.1498,4.2312,1017.66,3.3972,
18.6,4100.052246,7351.286133,13,164814.41,228.58,-0.66,0.18,0.30,19.58,456.5005,4.2234,1017.57,3.4219,
18.7,4100.052246,7351.286133,13,164814.50,228.59,-0.79,0.19,0.11,19.37,456.8099,4.1692,1017.55,3.4426,
18.8,4100.052246,7351.286133,13,164814.61,228.59,-0.77,0.25,-0.14,19.57,456.7590,4.1924,1017.57,3.4302,
18.9,4100.052246,7351.286133,13,164814.70,228.58,-0.68,0.11,0.05,19.53,456.6036,4.1976,1017.62,3.4157,
19.0,4100.052246,7351.286133,13,164814.81,228.58,-0.65,0.24,0.14,19.53,459.3068,4.1254,1017.36,3.4116,
19.1,4100.052246,7351.286133,13,164814.91,228.60,-0.63,0.31,0.08,19.57,459.2649,4.1357,1017.59,3.4013,
19.2,4100.052246,7351.286133,13,164815.00,228.60,-0.56,0.34,0.08,19.61,459.0689,4.0300,1017.59,3.4302,
19.3,4100.052246,7351.286133,13,164815.09,228.61,-0.60,0.30,0.08,19.63,458.9561,4.0764,1017.55,3.4219,
19.4,4100.052246,7351.286133,14,164815.20,228.61,-0.56,0.32,0.05,19.81,460.5646,3.9630,1017.56,3.4116,
19.5,4100.052246,7351.286133,14,164815.31,228.61,-0.58,0.37,-0.02,19.87,460.4930,4.0016,1017.45,3.4322,
19.6,4100.052246,7351.286133,14,164815.42,228.61,-0.58,0.41,-0.05,19.73,460.4615,3.9939,1017.68,3.4715,
19.7,4100.052246,7351.286133,14,164815.50,228.61,-0.37,0.49,-0.14,19.92,461.2970,3.8778,1017.50,3.5024,
19.8,4100.052246,7351.286133,14,164815.59,228.62,-0.37,0.46,-0.20,20.26,461.1017,3.8520,1017.45,3.4817,
19.9,4100.052246,7351.286133,15,164815.70,228.62,-0.42,0.45,-0.09,20.15,461.2660,3.8726,1017.52,3.4632,
20.0,4100.052246,7351.286133,15,164815.81,228.62,-0.46,0.49,-0.03,20.13,461.4620,3.8418,1017.55,3.4839,
20.1,4100.052246,7351.286133,14,164815.91,228.63,-0.35,0.58,-0.01,20.24,461.5445,3.8572,1017.56,3.4921,
20.2,4100.052246,7351.286133,14,164816.00,228.63,-0.20,0.75,0.05,20.23,461.6689,3.8211,1017.32,3.4467,
20.3,4100.052246,7351.286133,14,164816.11,228.64,-0.07,0.71,0.03,20.16,461.6374,3.8521,1017.26,3.4611,
20.4,4100.052246,7351.286133,14,164816.22,228.64,0.03,0.67,0.02,20.01,461.5245,3.8185,1017.68,3.4364,
20.5,4100.052246,7351.286133,14,164816.30,228.65,0.08,0.66,-0.03,19.73,461.7818,3.7927,1017.53,3.4859,
20.6,4100.052246,7351.286133,14,164816.41,228.65,0.03,0.70,-0.08,18.49,461.6889,3.8727,1017.65,3.5044,
20.7,4100.052246,7351.286133,14,164816.50,228.66,-0.01,0.65,-0.02,18.54,461.6889,3.8495,1017.53,3.5209,
20.8,4100.052246,7351.286133,14,164816.61,228.66,-0.03,0.62,0.04,18.36,461.7302,3.8133,1017.53,3.5477,
20.9,4100.052246,7351.286133,14,164816.70,228.67,-0.06,0.55,0.06,18.07,461.3905,3.8159,1017.67,3.5044,
21.0,4100.052246,7351.286133,14,164816.81,228.68,-0.16,0.48,0.05,18.10,461.7199,3.8676,1017.53,3.5231,
21.1,4100.052246,7351.286133,14,164816.92,228.69,-0.22,0.54,0.08,18.09,461.6889,3.8572,1017.66,3.5766,
21.2,4100.052246,7351.286133,14,164817.00,228.69,-0.28,0.53,0.00,18.06,461.6374,3.8597,1017.64,3.5127,
