DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/3/2016,  4:20:15 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
0.6,4104.140137,7351.692871,13,202054.92,298.06,0.68,-0.52,-0.24,20.82,531.6730,1.9848,1005.24,2.0965,
0.7,4104.140137,7351.692871,13,202055.02,298.06,0.69,-0.54,-0.13,20.86,531.9199,2.0132,1005.45,2.0697,
0.8,4104.140137,7351.692871,13,202055.11,298.06,0.68,-0.54,-0.18,20.86,521.8442,2.0080,1005.18,2.0924,
0.9,4104.140137,7351.692871,13,202055.22,298.06,0.46,-0.63,-0.15,20.89,521.9680,1.9487,1005.46,2.0718,
1.0,4104.140137,7351.692871,13,202055.31,298.06,0.48,-0.60,-0.22,20.86,516.2227,1.9874,1005.31,2.0676,
1.1,4104.140137,7351.692871,13,202055.41,298.07,0.31,-0.57,-0.17,20.86,515.9036,2.0519,1005.38,2.0490,
1.2,4104.140137,7351.692871,13,202055.52,298.07,0.30,-0.52,-0.12,20.81,514.4178,1.9848,1005.15,2.1068,
1.3,4104.140137,7351.692871,13,202055.61,298.07,0.82,-0.43,0.03,20.70,514.3463,2.0441,1005.25,2.0532,
1.4,4104.140137,7351.692871,13,202055.72,298.07,0.56,-0.47,-0.01,20.77,514.3566,1.9875,1005.17,2.0945,
1.5,4104.140137,7351.692871,13,202055.81,298.07,0.43,-0.45,-0.02,20.81,510.1480,2.0080,1005.26,2.0676,
1.6,4104.140137,7351.692871,13,202055.91,298.08,0.34,-0.23,0.02,20.74,509.2817,1.9925,1005.33,2.0944,
1.7,4104.140137,7351.692871,13,202056.02,298.09,0.36,-0.05,-0.01,20.73,507.0237,2.0210,1005.10,2.0985,
1.8,4104.140137,7351.692871,13,202056.11,298.09,0.19,0.03,0.00,20.69,507.1990,1.9822,1005.26,2.1130,
1.9,4104.140137,7351.692871,13,202056.22,298.09,0.20,0.03,0.04,20.62,507.1062,2.0132,1005.21,2.0821,
2.0,4104.140137,7351.692871,13,202056.31,298.09,0.03,-0.01,0.06,20.65,505.4451,2.0261,1005.25,2.0655,
2.1,4104.140137,7351.692871,13,202056.42,298.09,0.22,-0.07,0.06,20.67,505.4554,1.9642,1005.37,2.0841,
2.2,4104.140137,7351.692871,13,202056.52,298.09,0.42,-0.14,0.30,20.64,505.3625,1.9849,1005.15,2.0614,
2.3,4104.140137,7351.692871,13,202056.61,298.09,0.87,-0.19,0.48,20.55,500.0717,2.0390,1005.23,2.0717,
2.4,4104.140137,7351.692871,13,202056.72,298.09,1.06,-0.05,0.38,20.64,500.3508,2.0390,1005.09,2.0738,
2.5,4104.140137,7351.692871,13,202056.81,298.09,1.18,-0.34,0.13,20.60,500.3818,2.0133,1005.23,2.0986,
2.6,4104.140137,7351.692871,13,202056.91,298.10,0.78,-0.42,0.24,20.60,500.5365,2.0597,1005.09,2.0593,
2.7,4104.140137,7351.692871,13,202057.02,298.10,0.91,-0.37,0.27,20.62,500.2580,2.0493,1005.34,2.0779,
2.8,4104.140137,7351.692871,13,202057.11,298.10,0.90,-0.40,0.25,20.65,500.2883,2.0209,1005.28,2.0738,
2.9,4104.140137,7351.692871,13,202057.22,298.10,0.99,-0.37,0.29,20.60,482.8076,1.9977,1005.09,2.0861,
3.0,4104.140137,7351.692871,13,202057.31,298.10,1.06,-0.57,0.27,20.59,482.9726,2.0106,1005.25,2.0531,
3.1,4104.140137,7351.693359,13,202057.41,298.09,1.18,-0.38,0.32,20.59,485.1797,2.0235,1005.37,2.0758,
3.2,4104.140137,7351.693359,13,202057.52,298.09,1.26,-0.42,0.44,20.55,485.2519,1.9848,1005.20,2.1006,
3.3,4104.140137,7351.693359,13,202057.61,298.08,1.25,-0.37,0.50,20.52,485.1590,2.0286,1005.33,2.0634,
3.4,4104.140137,7351.693359,13,202057.72,298.08,1.18,-0.31,0.65,20.60,485.2931,2.0184,1005.28,2.0387,
3.5,4104.140137,7351.693359,13,202057.81,298.07,1.18,-0.31,0.70,20.63,485.3860,1.9719,1005.34,2.0965,
3.6,4104.140137,7351.693359,13,202057.91,298.06,1.20,-0.28,0.75,20.60,485.3344,2.0054,1005.33,2.0758,
3.7,4104.140137,7351.693359,13,202058.02,298.06,1.22,-0.03,0.79,20.59,485.3550,1.9925,1005.22,2.1212,
3.8,4104.140137,7351.693359,13,202058.11,298.06,1.24,-0.28,0.94,20.60,485.1693,1.9951,1005.36,2.1088,
3.9,4104.140137,7351.693359,13,202058.22,298.05,1.36,-0.34,0.91,20.57,485.5613,1.9874,1005.34,2.0738,
4.0,4104.140137,7351.693359,13,202058.31,298.07,1.37,-0.07,0.88,20.59,485.2615,2.0183,1005.09,2.0696,
4.1,4104.140137,7351.693359,13,202058.42,298.06,1.19,-0.16,0.91,20.59,485.1797,2.0235,1005.27,2.0593,
4.2,4104.140137,7351.693359,13,202058.52,298.06,1.08,-0.50,0.86,20.57,485.1378,2.0648,1005.23,2.0799,
4.3,4104.140137,7351.693359,13,202058.61,298.05,1.13,-0.35,0.85,20.59,455.2189,2.0286,1005.22,2.0676,
4.4,4104.140137,7351.693359,13,202058.72,298.06,1.30,-0.06,0.61,20.53,455.3530,2.0107,1005.19,2.1068,
4.5,4104.140137,7351.693359,13,202058.81,298.06,1.23,0.35,0.54,20.56,455.2602,1.9977,1005.23,2.0407,
4.6,4104.140137,7351.693359,13,202058.92,298.06,1.31,0.33,0.55,20.61,451.4023,1.9823,1005.10,2.1027,
4.7,4104.140137,7351.693359,13,202059.02,298.07,1.44,0.55,0.21,20.85,451.5370,1.9617,1005.31,2.0924,
4.8,4104.140137,7351.692871,13,202059.11,298.08,1.45,0.48,0.04,20.91,449.1333,1.9823,1005.19,2.0986,
4.9,4104.140137,7351.692871,13,202059.22,298.07,1.34,0.45,-0.01,20.86,449.1855,1.9822,1005.27,2.0614,
5.0,4104.140137,7351.692871,13,202059.31,298.08,1.20,0.47,-0.06,20.89,443.4100,2.0054,1005.29,2.0965,
5.1,4104.140137,7351.692871,13,202059.41,298.09,1.27,0.63,0.14,20.91,443.5028,2.0157,1005.28,2.0614,
5.2,4104.140137,7351.692871,13,202059.52,298.09,1.03,0.60,0.08,20.96,443.4925,2.0390,1005.21,2.0387,
5.3,4104.140137,7351.692871,13,202059.61,298.09,0.99,0.64,-0.07,20.96,443.9978,2.0054,1005.30,2.0531,
5.4,4104.140137,7351.692871,13,202059.72,298.09,1.01,0.43,-0.20,20.96,444.1010,2.0106,1005.17,2.1006,
5.5,4104.140137,7351.692871,13,202059.81,298.09,0.89,0.49,-0.35,20.96,442.9046,2.0132,1005.34,2.0945,
5.6,4104.140137,7351.692871,13,202062.47,298.09,1.01,0.54,-0.30,20.96,443.0181,2.0183,1005.22,2.0758,
5.7,4104.140137,7351.692871,13,202100.02,298.10,1.14,0.57,-0.23,20.98,443.1521,2.0261,1005.23,2.0656,
5.8,4104.140137,7351.692871,13,202100.11,298.10,1.31,0.55,-0.21,20.94,443.1315,1.9719,1005.48,2.1110,
5.9,4104.140137,7351.692871,13,202100.22,298.10,1.43,0.58,-0.34,20.94,443.1006,1.9977,1005.27,2.0718,
6.0,4104.140137,7351.692871,13,202100.31,298.11,1.37,0.55,-0.37,20.91,443.2037,1.9900,1005.14,2.0758,
6.1,4104.140137,7351.692871,13,202100.42,298.12,1.34,0.13,-0.40,20.93,443.1212,1.9952,1005.21,2.1026,
6.2,4104.140137,7351.692871,13,202100.52,298.13,1.07,0.23,-0.32,20.89,443.1109,1.9951,1005.13,2.0883,
6.3,4104.140137,7351.692871,13,202100.61,298.14,0.94,0.17,-0.30,20.90,443.3165,2.0312,1005.33,2.0923,
6.4,4104.140137,7351.692871,13,202100.72,298.14,1.05,0.18,-0.26,20.86,443.3378,2.0080,1005.04,2.0718,
6.5,4104.140137,7351.692871,13,202100.81,298.14,1.16,0.03,-0.21,20.86,443.2649,2.0235,1005.17,2.0965,
6.6,4104.140137,7351.692871,13,202100.92,298.15,0.99,0.02,-0.30,20.91,442.9452,1.9745,1005.13,2.0965,
6.7,4104.140137,7351.692871,13,202101.02,298.16,0.93,0.12,-0.27,20.96,442.7086,1.9848,1005.33,2.0449,
6.8,4104.140137,7351.692871,13,202101.11,298.16,0.96,0.14,-0.32,20.98,443.2656,2.0287,1005.26,2.0779,
6.9,4104.140137,7351.692871,13,202101.22,298.16,0.96,0.12,-0.28,20.95,443.2856,2.0570,1005.21,2.0594,
7.0,4104.140137,7351.692871,13,202101.31,298.18,0.99,0.29,-0.17,20.86,443.3275,2.0493,1005.14,2.0738,
7.1,4104.140137,7351.692871,13,202101.42,298.19,0.96,0.48,-0.29,20.74,440.6350,2.0080,1005.12,2.0614,
7.2,4104.140137,7351.692871,13,202101.52,298.19,0.88,0.56,-0.13,20.74,440.5325,1.9951,1005.39,2.1109,
7.3,4104.140137,7351.692871,13,202101.61,298.20,0.92,0.60,-0.10,20.76,440.6356,2.0415,1005.02,2.0717,
7.4,4104.140137,7351.692871,13,202101.72,298.20,0.99,0.62,-0.12,20.82,440.1509,1.9822,1005.19,2.1006,
7.5,4104.140137,7351.692871,13,202101.81,298.20,1.24,0.59,-0.17,20.85,440.3778,2.0415,1005.18,2.0284,
7.6,4104.140137,7351.692871,13,202101.91,298.20,1.44,0.42,-0.17,20.91,439.2633,1.9667,1005.15,2.1233,
7.7,4104.140137,7351.692871,13,202102.02,298.20,1.46,0.34,-0.26,20.89,439.0886,1.9771,1005.08,2.0799,
7.8,4104.140137,7351.692871,13,202102.11,298.21,1.32,0.17,-0.22,20.93,438.5214,2.0415,1005.20,2.0428,
7.9,4104.140137,7351.692871,13,202102.22,298.21,1.08,-0.03,-0.36,20.90,438.6864,1.9874,1005.15,2.0428,
8.0,4104.140137,7351.692871,13,202102.31,298.22,0.92,-0.27,-0.31,20.84,438.6554,1.9693,1005.13,2.0656,
8.1,4104.140137,7351.692871,13,202102.42,298.22,0.95,-0.05,-0.31,20.84,439.0570,2.0261,1005.10,2.0779,
8.2,4104.140137,7351.692871,13,202102.52,298.22,1.01,0.04,-0.23,20.86,439.1092,1.9978,1004.87,2.0903,
8.3,4104.140137,7351.692871,13,202102.61,298.23,1.00,0.10,-0.12,20.88,438.9236,2.0106,1004.81,2.0717,
8.4,4104.140137,7351.692871,13,202102.72,298.23,1.02,0.13,-0.05,20.82,438.9958,1.9745,1005.15,2.0882,
8.5,4104.140137,7351.692871,13,202102.81,298.24,1.05,0.04,-0.04,20.86,438.9855,2.0261,1005.11,2.0511,
8.6,4104.140137,7351.692871,13,202102.92,298.24,1.06,0.20,-0.06,20.88,439.0061,2.0183,1005.08,2.0965,
8.7,4104.140137,7351.692871,13,202103.02,298.24,0.97,0.22,-0.12,20.82,439.0783,2.0029,1004.89,2.1068,
8.8,4104.140137,7351.692871,13,202103.11,298.23,0.91,0.16,-0.15,20.84,439.0364,1.9848,1005.02,2.1006,
8.9,4104.140137,7351.692871,13,202103.22,298.24,0.84,0.18,-0.17,20.88,439.1299,2.0570,1005.04,2.0903,
9.0,4104.140137,7351.692871,13,202103.31,298.24,0.90,0.21,-0.23,20.82,439.0989,2.0261,1005.05,2.0841,
9.1,4104.140137,7351.692871,13,202103.42,298.24,0.94,0.07,-0.26,20.82,438.9545,1.9796,1005.11,2.0924,
9.2,4104.140137,7351.692871,13,202103.52,298.25,0.86,0.11,-0.31,20.78,438.8095,2.0235,1005.07,2.0738,
9.3,4104.140137,7351.692871,13,202103.61,298.24,0.97,0.08,-0.37,20.72,440.9141,1.9796,1004.85,2.0779,
9.4,4104.140137,7351.692871,13,202103.72,298.24,0.87,0.15,-0.28,20.77,441.0585,2.0054,1005.08,2.0820,
9.5,4104.140137,7351.692871,13,202103.81,298.24,0.92,0.15,-0.26,20.75,440.9547,1.9435,1004.92,2.0593,
9.6,4104.140137,7351.692871,13,202103.91,298.23,0.96,0.11,-0.32,20.69,441.0172,1.9745,1004.84,2.0841,
9.7,4104.140137,7351.692871,13,202104.02,298.23,0.97,0.17,-0.39,20.70,441.0997,2.0107,1005.09,2.0758,
9.8,4104.140137,7351.692871,13,202104.11,298.23,0.90,0.32,-0.31,20.82,440.8928,2.0183,1005.21,2.0634,
9.9,4104.140137,7351.692871,13,202104.22,298.23,0.87,0.48,-0.19,20.79,440.6762,1.9822,1005.13,2.0903,
10.0,4104.140137,7351.692871,13,202104.31,298.23,0.89,0.46,-0.14,20.81,441.1507,2.0261,1005.05,2.0593,
10.1,4104.140137,7351.692871,13,202104.42,298.23,0.80,0.45,-0.17,20.74,440.8522,1.9951,1004.91,2.0861,
10.2,4104.140137,7351.692871,13,202104.52,298.24,0.77,0.41,-0.11,20.70,440.8728,1.9822,1005.18,2.0965,
